,0,1,2,3
52,Certified Nursing Assistant CNA – Contract – Pediatrics,B2B Staffing Services,"San Diego, CA","Certified Nursing Assistant CNA – Contract – Pediatrics
San Diego, CA
Excellent local hourly rates
Traveler Tax Advantage Program
Completion bonus
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
Position Details
Full time (40 hours per week)
Three month contract
Start ASAP
Evening shift (2pm - 10:30pm)
Position Requirements
California Licensed Certified Nursing Assistant
American Heart BLS and CPR certification
One year of pediatrics experience
One year of travel experience preferred"
53,Certified Nursing Assistant (CNA) / Days,Covenant Care - Resource Center,"Encinitas, CA"," Do you love serving residents and cultivating relationships with patients and their families?

 
Do you take pride in knowing you are providing top quality care to your patients?

 
Do you want to work at an organization that values treating all people with dignity and respect?

 
$1000 Sign on Bonus

 

 Encinitas Nursing and Rehab , in Encinitas, California is looking for an experienced CERTIFIED NURSING ASSISTANT (CNA) to be part of our team.  If you answered “yes” to the questions above we want to meet with you today!  We are Families serving Families and our nurses are a valued piece of that vision.

 
This position is to work on a FULL TIME basis on the DAY shift.  The hours for that shift are  6:30am - 2:30pm 

 

 
POSITION SUMMARY:  The primary purpose of this position is to provide each of your assigned residents with routine daily nursing care and services in accordance with the resident's assessment and care plan, and as may be directed by your supervisors. The Certified Nursing Assistant maintains a homelike environment for the residents, protects and promotes resident rights, and assists the person to maintain independence and control to the greatest extent possible.

 

KEY JOB FUNCTION:


Maintain and use current, appropriate clinical knowledge of all required nursing policies and procedures.

Provide the clinical and support services needed to meet all physical and psycho-social needs of the residents and patients.

Know and follow the law and company policy about promptly reporting accidents/incidents, injury, or suspected abuse.
Provide support and assistance with grooming, including shower as scheduled, oral care, hair care and nail care.
Provide patient and resident summary of condition at change of shift.
Proper use of techniques and equipment to ensure safe movement of patient/resident and prevent employee injury.
Notifies charge nurse/supervisor of significant changes in condition or concerns promptly including but not limited to: Resident incidents, safety concerns, skin changes, equipment malfunction, and resident health/status change.


 
We reward our employees’ contributions to our success by offering competitive compensation and benefits. A highlight of the many employee benefits available at Covenant Care includes:



Covenant Care pays the majority of employee medical coverage.



You pay less for benefits as contributions for medical, dental, and vision are pre-tax deductions.



Company-paid holidays.



Company-paid vacation with an increased benefit based on years of service.



Company-paid sick days per year.



Company-paid life and accidental death and dismemberment insurance.



Company-paid time off to attend the funeral of an immediate family member.



401(k) Retirement Savings Account.


Tuition Reimbursement.


Our Covenant Care employees approach each day with our philosophy that ""We Are Family Serving Families"". This simple statement embodies our culture and surrounds all that we do from daily interactions with our patients to how we treat our patients, families and co-workers.

 
Covenant Care was founded in 1994 and our ""Family"" has grown to include over 8,000 healthcare professionals in over 55 healthcare and rehabilitation centers. We care for over 4,000 residents and patients in our facilities, which are located in California, Illinois, Indiana, Iowa, Nebraska, Nevada, and Ohio. We take pride in the fact that we have sent over 8,000 patients home or to a more independent-living care setting over the last year.

 



Must possess, at a minimum High School diploma or equivalent.



Must possess a Certified Nurse Assistant (CNA) certification in accordance with State law.


Must meet the general health requirements set forth by the policies of the facility or department which may include a medical and physical examination."
54,CNA - Medical Surgical Acute,Scripps,"LA JOLLA, CA","Job Description

CNA –Medical SurgicalUnit – Green
At Scripps Health, you will experience the pride, support, respect that has been repeatedly recognized as one of the nation’s Top 100 Places to Work. You’ll be surrounded by people committed to making a difference in the lives of their patients and their teammates. So if you’re open to change, go ahead and unlock your potential.
Scripps Green is a 173-bed hospital that has served the La Jolla and greater San Diego communities with distinction since 1977. Conveniently located off I-5 near the Genesee Avenue exit, our healthcare professionals care for people from a number of communities including Bird Rock, La Jolla Shores, Mount Soledad, University City and beyond. Scripps Green offers a wide range of clinical and surgical services, including organ transplantation, oncology care, cardiothoracic and orthopedic surgery, interventional cardiology and blood and bone marrow transplantation.
Join ourMedical Surgicalteam of CNAs whereyou will have an opportunity to collaborate with other Care Team members to assure optimal patient care under the guidance of the Registered Nurse. In this busy 34 bed unit you will work with orthopedic and cardiac patients. The ideal candidate will have orthopedic and acute care experience.
This is a full time (72 hours per pay period), 12 hournight position with benefits.

Qualifications
Required Education/Experience/Specialized Skills:
One year acute care experience as a CNA or like role.
California CNA certification
American Heart Association BLS for Health Care Provider
Must be able to speak, read, write, and follow instructions in English.
Excellent interpersonal skills.
Preferred Education/Experience/Specialized Skills/Certification:
Multiple patient care skills preferred.
Scripps Health is repeatedly named on the Fortune Magazine’s 100 Best Companies to work for, only San Diego-based Company and Becker’s Healthcare Top Hospitals. Scripps Health offers a robust Total Rewards Program designed to compensate and motivate you throughout your career. Scripps Health Total Rewards Program includes a broad range of plans and programs including market competitive pay and performance incentives, health and wellness benefits, financial wellness benefits, work-life resources, learning and development opportunities, and rewards and recognition. Unlock your potential with Scripps Health today.
Scripps Health is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex (including pregnancy, sexual orientation, or gender identity/expression), age, marital status, status as a protected veteran, among other things, or status as a qualified individual with disability.
*LI-SH1"
55,Assisted Living Care Giver (CNA not required),Sunrise Senior Living,"Chula Vista, CA","2018-81007
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""

- Sunrise Team Member
  At Sunrise, our Care Manager is responsible for providing the highest degree of quality care and services to a consistent group of residents and their families in our assisted living and reminiscence neighborhoods.

 Responsibilities:
- Build meaningful relationships with a specified number of seniors and their families as you provide assistance with activities of daily living, attend to individual care needs and get to know their unique preferences and personalities - Notify management of changes in condition and recommend adjustments in the level of care and service - Assist residents in life skills and other life enriching activities as indicated on their individual profile - Blends a variety of multi-sensory experiences into the resident's day
- Participates in the development of the Individualized Service Plans (ISP) and monthly updates
- Responsible for their designated group of residents during the shift, knows where their residents are and physically checks on them throughout the shift.
- Partners with community team to ensure community is in compliance with OSHA requirements and promotion of Risk Management programs and policies; adherence to safety rules and regulations.
- Responds to the dining needs of the residents and guests while maintaining Sunrise hospitality and service standards
- Invite, Encourage, Assist (IEA) residents in life skills and other life enriching activities as indicated on ISP and demographic profile
- Committed to serving our residents and guests through our Principles of Services
  Qualifications:
- Dedication to and passion to serve seniors with excellent customer service skills
- Positive attitude, the flexibility to perform various duties in service to the residents and the ability to work in a team environment are keys to success
- High School diploma/GED accepted and may be required per state regulations
- In states where appropriate, must maintain certifications
- Must be at least 18 years of age
- Previous experience working with seniors preferred
- Ability to make choices, decisions and act in the resident’s best interest
- Possess written and verbal skills for effective communication and a level of understanding
- Competent in organizational and time management skills
- Demonstrate good judgment, problem solving and decision making skills
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.

Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families.
 At Sunrise, you will…

Make a Difference Every Day
We deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest.
  Be Part of a Uniquely Supportive Community
We care for residents and each other, and offer programs, rewards, and benefits to help you live your best.
  Ignite Your Potential
You have the opportunity to grow both personally and professionally, and achieve your career goals."
56,Certified Occupational Therapist Assistant (COTA) Home-Health Opportunities,FeldCare Connects,"Bonita, CA","Company Description

FeldCare Connects provides patients with warmhearted quality care. We connect our partner agencies to the top therapists and use the most innovative software to achieve efficient and effective patient care.We distinguish ourselves from our competitors by consistently providing quality professional therapy services with superior patient outcomes. Our company policy mandates our actions to constantly reflect our goal- to help the patient. We promote ethics and integrity in a way that radiates our mission to our contract therapists and our home health agencies.We provide patients with the most dedicated, passionate, and experienced therapists to fit their needs, including Physical Therapists, Occupational Therapists, Speech Language Pathologists, and Registered Dietitians.

Job Description

FeldCare Connects is currently seeking a self-motivated Certified Occupational Therapist Assistant to deliver premier excellence of care and is enthusiastic about working with adults of all ages.
We have immediate openings in the Los Angeles area to provide Certified Occupational Therapy Assistant services for our partner home health agencies. COME JOIN OUR TEAM!
Job Description
The Certified Occupational Therapist Assistant in Home Health is responsible for patient care needs relating to functionality status, activities of daily living, fine motor coordination, home assessments and adaptive equipment. Based on the assessment and evaluation performed by the OT, the Certified Occupational Therapist Assistant ensures that the treatment plan is followed, performs interventions aimed at improving and enhancing the patient's wellbeing, and evaluates the patients progress.
A Certified Occupational Therapist Assistant must:
Provide services defined by the state laws governing the practice of a Certified Occupational Therapy Assistant, in accordance with the plan of care, and in coordination with other members of the health care team.
Help the patient in the use of therapeutic, creative, and self-care activities to improve functioning and safety.
Observe, record, and report the patient's response to treatment and changes to the patient's condition.
Instruct patients, families, caregivers, and the health care team in the areas of therapy in which they can participate in assisting the patient.
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.com or contact our Human Resources and Recruitment Department at (818) 926-9057.
We offer:
Superior than standard compensation!
Flexible schedules
Varied caseloads and treatment settings
Great career growth opportunities
Available complete in-house training program for those seeking to expand into the pediatric and adult field
Ongoing continuing education is offered
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.comand submit your application online. You can also contact our Recruitment Department at (818) 926-9057.

Qualifications

Qualifications
Graduation from accredited Certified Occupational Therapy Assistant program
California Certified Occupational Therapist Assistant license
Ability and enthusiasm in working with all ages is a plus!
Bilingual is a plus!


Additional Information

Thank you for your interest in our team!"
57,CNA and Caregivers-AL-FT (14287),Seacrest Village Retirement Communi,"Encinitas, CA","WE ARE ABOUT PASSION.PEOPLE.PURPOSE. WE ARE SEACREST VILLAGE RETIREMENT COMMUNITIES
Dear Applicant: Seacrest Village is a 501c3, not-for-profit senior housing organization. Our mission of caring for our seniors is honored when you open your heart and join. No matter what your job/position is at S..."
58,Certified Nursing Assistant - CNA - The Springs at Pacific Regent La Jolla,Ensign Services,"San Diego, CA","Certified Nursing Assistant
Shifts: AM – PM -- NOC
Licensure: California Certified Nursing Assistant License
We are looking for CNAs to join our amazing team here at The Springs at Pacific Regent La Jolla! Please apply and become part of the family!
New grads welcome!
In addition to hiring Certified Nursing Assistants (CNA) who exhibit the below qualities that help us create a world-class culture, we offer competitive wages, mentorship & training for new graduates, tuition reimbursement, dependent care, public transportation FSAs, cell phone and movie ticket discounts, 401(k) w/matching contributions, career advancement opportunities, medical, dental & health insurance.
Are you ready to discover the world of limitless possibilities that come with being a member of our culture? Are you a Certified Nursing Assistant who is eager to make a difference? Explore more about this opportunity and how you can help us write a new chapter in our story of providing exceptional care and making a positive impact in the lives of everyone we serve.
Living CAPLICO……
Customer Second: When we take care of our team first, it reflects positively on our customer care.
Accountability: We strive for quality of life and reach for high standards as a team.
Passion For Learning: We want to be at the forefront of change; there is always something we can learn.
Love One Another: Treat others the way you want to be treated. It’s simple, yet effective.
Intelligent Risk Taking: If something makes sense, we’re willing to give it a try.
Celebration: We celebrate life every day of the year with our teammates and residents.
Ownership: When everyone on the team is encouraged to take ownership of the care that they give, it positively improves their attitude, which affects everyone around them, from teammates to residents.
We are looking forward to hearing from you!
The Springs at Pacific Regent La Jolla
3884 Nobel Drive
San Diego, CA 92122
www.sprlj.com
The employer for this position is stated in the job posting. Ensign Services, Inc. provides recruiting services for operations in the skilled nursing, assisted living, home health and hospice industries.
Back to Jobs"
59,Certified Nursing Assistant CNA - Per Diem,B2B Staffing Services,"La Jolla, CA","Certified Nursing Assistant CNA - Per Diem
La Jolla, CA
Excellent local hourly rates
Traveler Tax Advantage Program
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
 Position Details
Per Diem
Start ASAP
Day shift (7am - 7:30pm)
Position Requirements
California Certified Nursing Assistant
One year of experience"
60,Certified Nursing Assistant (CNA) Evening,Covenant Care - Resource Center,"Encinitas, CA","$1000.00 Employee Bonus
  Do you Love Serving residents and having relationships with their families?
 Do you take pride in knowing you are providing top quality care to your patients?
 Do you want to work at an organization that values treating all people with dignity and respect?
 
 Encinitas Nursing and Rehab in Encinitas, CA is looking for an experienced Certified Nursing Assistant (CNA) to be part of their team.  If you answered “yes” to the questions above we want to meet with you today!  We are Families serving Families and our nurses are a valued piece of that vision.
 This position is to work on a FULL TIME  basis on the EVENINGS shift.  The hours for that shift are   2:30pm – 10:30pm 
  We are a member of Covenant Care, and our “family” includes over 8,500 professionals in 7 states running 53 skilled nursing facilities, 4 residential care facilities, a therapy services company, and a home health company.  Managing risk has been critical to our success in the dynamic long-term care industry.  We have a strong commitment to providing our residents with excellent care and service in a pleasant, comfortable setting.
  POSITION SUMMARY:  The primary purpose of this position is to provide each of your assigned residents with routine daily nursing care and services in accordance with the resident's assessment and care plan, and as may be directed by your supervisors.
 KEY JOB FUNCTION:
Maintain and use current, appropriate clinical knowledge of all required nursing policies and procedures.
Provide the clinical and support services needed to meet all physical and psycho-social needs of the residents and patients.
Know and follow the law and company policy about promptly reporting accidents/incidents, injury, or suspected abuse.
Provide support and assistance with grooming, including shower as scheduled, oral care, hair care and nail care.
Provide patient and resident summary of condition at change of shift.
Proper use of techniques and equipment to ensure safe movement of patient/resident and prevent employee injury.
Notifies charge nurse/supervisor of significant changes in condition or concerns promptly including but not limited to: Resident incidents, safety concerns, skin changes, equipment malfunction, and resident health/status change.

Must possess, at a minimum High School diploma or equivalent.
Must possess a Certified Nurse Assistant (CNA) certification in accordance with State law.
Must meet the general health requirements set forth by the policies of the facility or department which may include a medical and physical examination."
61,CNA - Medical/Oncology Acute,Scripps,"LA JOLLA, CA","Job Description

CNA – Medical Oncology - Scripps La Jolla Hospital
At Scripps Health, you will experience the pride, support, respect that has been repeatedly recognized as one of the nation’s Top 100 Places to Work.You’ll be surrounded by people committed to making a difference in the lives of their patients and their teammates. So if you’re open to change, go ahead and unlock your potential.

Established in 1924 by Ellen Browning Scripps, Scripps Memorial Hospital La Jolla has been one of Southern California’s premier medical centers for more than 90 years. Scripps La Jolla was ranked No. 1 by U.S. News & World Report for the San Diego region and among the best in the nation in eight specialties. With 444 licensed beds, we offer a wide range of clinical, surgical and specialty services, including a Level II Trauma Center and 24-hour emergency services.

Join our Medical Oncology Team of CNAs, you will have an opportunity to collaborate with other Care Team members to assure optimal patient care and assists with the care of respective patients within the scope permitted under the guidance of the Registered Nurse. As a CNA, you will provide and maintain a clean, safe and attractive environment for patients and transport patients and supplies as needed. In addition, you will assists patients with comfort measures and be responsible for completion of mandatory programs. You will be able to confidently demonstrate ability to perform competencies as outlined in assigned unit's Competency Assessment tools and demonstrate appropriate age-specific patient care as established for area and job title.
This is a full-time (72 hours per pay period 12 hour, day shift position with benefits.
Qualifications
Required Education/Experience/Specialized Skills:
One year acute care experience as a CNA or like role.
California CNA certification
American Heart Association BLS for Health Care Provider
Must be able to speak, read, write, and follow instructions in English.
Excellent interpersonal skills.
Preferred Education/Experience/Specialized Skills/Certification:
Multiple patient care skills preferred.
Scripps Health is repeatedly named on the Fortune Magazine’s 100 Best Companies to work for, only San Diego-based Company and Becker’s Healthcare Top Hospitals. Scripps Health offers a robust Total Rewards Program designed to compensate and motivate you throughout your career. Scripps Health Total Rewards Program includes a broad range of plans and programs including market competitive pay and performance incentives, health and wellness benefits, financial wellness benefits, work-life resources, learning and development opportunities, and rewards and recognition. Unlock your potential with Scripps Health today.
Scripps Health is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex (including pregnancy, sexual orientation, or gender identity/expression), age, marital status, status as a protected veteran, among other things, or status as a qualified individual with disability.
*LI-SH1"
62,Certified Occupational Therapist Assistant (COTA) Home-Health Opportunities,FeldCare Connects,"Chula Vista, CA","Company Description

FeldCare Connects provides patients with warmhearted quality care. We connect our partner agencies to the top therapists and use the most innovative software to achieve efficient and effective patient care.We distinguish ourselves from our competitors by consistently providing quality professional therapy services with superior patient outcomes. Our company policy mandates our actions to constantly reflect our goal- to help the patient. We promote ethics and integrity in a way that radiates our mission to our contract therapists and our home health agencies.We provide patients with the most dedicated, passionate, and experienced therapists to fit their needs, including Physical Therapists, Occupational Therapists, Speech Language Pathologists, and Registered Dietitians.

Job Description

FeldCare Connects is currently seeking a self-motivated Certified Occupational Therapist Assistant to deliver premier excellence of care and is enthusiastic about working with adults of all ages.
We have immediate openings in the Los Angeles area to provide Certified Occupational Therapy Assistant services for our partner home health agencies. COME JOIN OUR TEAM!
Job Description
The Certified Occupational Therapist Assistant in Home Health is responsible for patient care needs relating to functionality status, activities of daily living, fine motor coordination, home assessments and adaptive equipment. Based on the assessment and evaluation performed by the OT, the Certified Occupational Therapist Assistant ensures that the treatment plan is followed, performs interventions aimed at improving and enhancing the patient's wellbeing, and evaluates the patients progress.
A Certified Occupational Therapist Assistant must:
Provide services defined by the state laws governing the practice of a Certified Occupational Therapy Assistant, in accordance with the plan of care, and in coordination with other members of the health care team.
Help the patient in the use of therapeutic, creative, and self-care activities to improve functioning and safety.
Observe, record, and report the patient's response to treatment and changes to the patient's condition.
Instruct patients, families, caregivers, and the health care team in the areas of therapy in which they can participate in assisting the patient.
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.com or contact our Human Resources and Recruitment Department at (818) 926-9057.
We offer:
Superior than standard compensation!
Flexible schedules
Varied caseloads and treatment settings
Great career growth opportunities
Available complete in-house training program for those seeking to expand into the pediatric and adult field
Ongoing continuing education is offered
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.comand submit your application online. You can also contact our Recruitment Department at (818) 926-9057.

Qualifications

Qualifications
Graduation from accredited Certified Occupational Therapy Assistant program
California Certified Occupational Therapist Assistant license
Ability and enthusiasm in working with all ages is a plus!
Bilingual is a plus!


Additional Information

Thank you for your interest in our team!"
63,Caregiver - Assisted Living (CNA not required),Sunrise Senior Living,"San Diego, CA","Job ID
2018-80630
JOB OVERVIEW
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""- Sunrise Team Member 
 At Sunrise, our Care Manager is responsible for providing the highest degree of quality care and services to a consistent group of residents and their families in our assisted living and reminiscence neighborhoods.
RESPONSIBILITIES & QUALIFICATIONS
 Responsibilities:
- Build meaningful relationships with a specified number of seniors and their families as you provide assistance with activities of daily living, attend to individual care needs and get to know their unique preferences and personalities - Notify management of changes in condition and recommend adjustments in the level of care and service - Assist residents in life skills and other life enriching activities as indicated on their individual profile - Blends a variety of multi-sensory experiences into the resident's day
- Participates in the development of the Individualized Service Plans (ISP) and monthly updates
- Responsible for their designated group of residents during the shift, knows where their residents are and physically checks on them throughout the shift.
- Partners with community team to ensure community is in compliance with OSHA requirements and promotion of Risk Management programs and policies; adherence to safety rules and regulations.
- Responds to the dining needs of the residents and guests while maintaining Sunrise hospitality and service standards
- Invite, Encourage, Assist (IEA) residents in life skills and other life enriching activities as indicated on ISP and demographic profile
- Committed to serving our residents and guests through our Principles of Services 
 Qualifications:- Dedication to and passion to serve seniors with excellent customer service skills - Positive attitude, the flexibility to perform various duties in service to the residents and the ability to work in a team environment are keys to success- High School diploma/GED accepted and may be required per state regulations- In states where appropriate, must maintain certifications- Must be at least 18 years of age- Previous experience working with seniors preferred- Ability to make choices, decisions and act in the resident’s best interest- Possess written and verbal skills for effective communication and a level of understanding- Competent in organizational and time management skills- Demonstrate good judgment, problem solving and decision making skills
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.
ABOUT SUNRISE
Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families. At Sunrise, you will…Make a Difference Every DayWe deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest. 
 Be Part of a Uniquely Supportive CommunityWe care for residents and each other, and offer programs, rewards, and benefits to help you live your best. 
 Ignite Your PotentialYou have the opportunity to grow both personally and professionally, and achieve your career goals."
64,Certified Nursing Assistant - CNA - Mission Hills Post Acute Care,Ensign Services,"San Diego, CA","Certified Nursing Assistant
Shifts: AM - PM -- NOC
Licensure: California Certified Nursing Assistant License
We are looking for CNAs to join our amazing team here at Mission Hills Post Acute Care! Please apply and become part of the family!
New grads welcome!
In addition to hiring Certified Nursing Assistants (CNA) who exhibit the below qualities that help us create a world-class culture, we offer competitive wages, mentorship & training for new graduates, tuition reimbursement, dependent care, public transportation FSAs, cell phone and movie ticket discounts, 401(k) w/matching contributions, career advancement opportunities, medical, dental & health insurance.
Are you ready to discover the world of limitless possibilities that come with being a member of our culture? Are you a Certified Nursing Assistant who is eager to make a difference? Explore more about this opportunity and how you can help us write a new chapter in our story of providing exceptional care and making a positive impact in the lives of everyone we serve.
Living CAPLICO
Customer Second: When we take care of our team first, it reflects positively on our customer care.
Accountability: We strive for quality of life and reach for high standards as a team.
Passion For Learning: We want to be at the forefront of change; there is always something we can learn.
Love One Another: Treat others the way you want to be treated. Its simple, yet effective.
Intelligent Risk Taking: If something makes sense, were willing to give it a try.
Celebration: We celebrate life every day of the year with our teammates and residents.
Ownership: When everyone on the team is encouraged to take ownership of the care that they give, it positively improves their attitude, which affects everyone around them, from teammates to residents.
We are looking forward to hearing from you!
Mission Hills Post Acute Care
3680 Reynard Way
San Diego, CA 92103
http://missionhillspostacute.com/
The employer for this position is stated in the job posting. Ensign Services, Inc. provides recruiting services for operations in the skilled nursing, assisted living, home health and hospice industries.
Back to Jobs

Ensign Services provides recruiting and placement support services to operations in the health care industry. These employers all offer a work environment where local leaders and teams are empowered to achieve superior clinical outcomes, high patient and family satisfaction, operating efficiencies, and financial performance. We engage in a collective quest to develop and support employees so they can deliver dignified, quality health care experiences to patients in the communities they serve.
It is the policy of the Company to be an equal opportunity employer. The Company is committed to ensuring that all conditions and privileges of employment, including recruitment, hiring, evaluation, transfer, promotion, discipline, determination of compensation and/or benefits, and termination of employment, for all job classifications, are based on qualifications and work record. No employment decision is made, nor does the company discriminate, on the basis of race, color, religion, creed, sex/pregnancy, sexual orientation, gender identity, gender expression, age, national origin, ancestry, citizenship, veteran status, or disability.


Posted 8 Days Ago

Full time

JR15694"
65,Certified Nursing Assistant CNA - Contract - Correctional,B2B Staffing Services,"San Diego, CA","Certified Nursing Assistant – Contract - Correctional
San Diego, CA
Excellent local hourly pay
Traveler Tax Advantage Program
Completion Bonus
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
Position Details
Full time (40 hours per week)
6 month contract
Start ASAP
Must be available to work all days and shifts
Multiple shifts available
Position Requirements
California Nursing Assistant Certification
One year of experience"
66,Certified Nursing Assistant (CNA) PART TIME NOC SHIFT,Covenant Care - Resource Center,"Encinitas, CA"," Do you love serving residents and cultivating relationships with patients and their families?
 Do you take pride in knowing you are providing top quality care to your patients?
 Do you want to work at an organization that values treating all people with dignity and respect?
  
 Encinitas Nursing and Rehab in Encinitas, California is looking for an experienced CERTIFIED NURSING ASSISTANT (CNA) to be part of our team.  If you answered “yes” to the questions above we want to meet with you today!  We are Families serving Families and our nurses are a valued piece of that vision.
 This position is to work on a PART TIME basis on the NIGHTS shift.  The hours for that shift are 10:30pm – 6:30am.
  Our Covenant Care employees approach each day with our philosophy that ""We Are Family Serving Families"". This simple statement embodies our culture and surrounds all that we do from daily interactions with our patients to how we treat our patients, families and co-workers.

Covenant Care was founded in 1994 and our ""Family"" has grown to include over 8,000 healthcare professionals in over 55 healthcare and rehabilitation centers. We care for over 4,000 residents and patients in our facilities, which are located in California, Illinois, Indiana, Iowa, Nebraska, Nevada, and Ohio. We take pride in the fact that we have sent over 8,000 patients home or to a more independent-living care setting over the last year.
  POSITION SUMMARY:  The primary purpose of this position is to provide each of your assigned residents with routine daily nursing care and services in accordance with the resident's assessment and care plan, and as may be directed by your supervisors. The Certified Nursing Assistant maintains a homelike environment for the residents, protects and promotes resident rights, and assists the person to maintain independence and control to the greatest extent possible.
 KEY JOB FUNCTION:
Maintain and use current, appropriate clinical knowledge of all required nursing policies and procedures.
Provide the clinical and support services needed to meet all physical and psycho-social needs of the residents and patients.
Know and follow the law and company policy about promptly reporting accidents/incidents, injury, or suspected abuse.
Provide support and assistance with grooming, including shower as scheduled, oral care, hair care and nail care.
Provide patient and resident summary of condition at change of shift.
Proper use of techniques and equipment to ensure safe movement of patient/resident and prevent employee injury.
Notifies charge nurse/supervisor of significant changes in condition or concerns promptly including but not limited to: Resident incidents, safety concerns, skin changes, equipment malfunction, and resident health/status change.
 We reward our employees’ contributions to our success by offering competitive compensation and benefits. A highlight of the many employee benefits available at Covenant Care includes:
Covenant Care pays the majority of employee medical coverage.
You pay less for benefits as contributions for medical, dental, and vision are pre-tax deductions.
Company-paid holidays.
Company-paid vacation with an increased benefit based on years of service.
Company-paid sick days per year.
Company-paid life and accidental death and dismemberment insurance.
Company-paid time off to attend the funeral of an immediate family member.
401(k) Retirement Savings Account.
Tuition Reimbursement.

Must possess, at a minimum High School diploma or equivalent.
Must possess a Certified Nurse Assistant (CNA) certification in accordance with State law.
Must meet the general health requirements set forth by the policies of the facility or department which may include a medical and physical examination."
67,CNA - Float Pool,Scripps,"LA JOLLA, CA","Job Description

CNA – Float Pool - Scripps Memorial Hospital La Jolla
At Scripps Health, you will experience the pride, support, respect that has been repeatedly recognized as one of the nation’s Top 100 Places to Work. You’ll be surrounded by people committed to making a difference in the lives of their patients and their teammates. So if you’re open to change, go ahead and unlock your potential.
Established in 1924 by Ellen Browning Scripps, Scripps Memorial Hospital La Jolla has been one of Southern California’s premier medical centers for more than 90 years. In 2018, Scripps La Jolla was ranked No. 1 by U.S. News & World Report for the San Diego region and among the best in the nation in seven specialties. With 444 licensed beds, we offer a wide range of clinical, surgical and specialty services, including a Level II Trauma Center and 24-hour emergency services. We are consistently recognized for quality patient care and we were the first hospital in San Diego to be designated a Magnet Hospital by the American Nursing Association for excellence in patient care.
Join our Float Pool of CNAs whereyou will have an opportunity to collaborate with other Care Team members to assure optimal patient care and assist with the care of respective patients within the scope permitted under the guidance of the Registered Nurse. As a CNA, you will provide and maintain a clean, safe and attractive environment for patients and transport patients and supplies as needed. In addition, you will assists patients with comfort measures and be responsible for completion of mandatory programs. You will be able to confidently demonstrate the ability to perform competencies as outlined in assigned unit's Competency Assessment tools and demonstrate appropriate age-specific patient care as established for area and job title.
This is a 12 hour, full-time, night shift (FTE 0.9 - 72 hours per pay period) position with benefits.

Qualifications
Required Education/Experience/Specialized Skills:
One year acute care experience as a CNA or like role.
California CNA certification
American Heart Association BLS for Health Care Provider
Must be able to speak, read, write, and follow instructions in English.
Excellent interpersonal skills.
Preferred Education/Experience/Specialized Skills/Certification:
Multiple patient care skills preferred.
Scripps Health is repeatedly named on the Fortune Magazine’s 100 Best Companies to work for, only San Diego-based Company and Becker’s Healthcare Top Hospitals. Scripps Health offers a robust Total Rewards Program designed to compensate and motivate you throughout your career. Scripps Health Total Rewards Program includes a broad range of plans and programs including market competitive pay and performance incentives, health and wellness benefits, financial wellness benefits, work-life resources, learning and development opportunities, and rewards and recognition. Unlock your potential with Scripps Health today.
Scripps Health is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex (including pregnancy, sexual orientation, or gender identity/expression), age, marital status, status as a protected veteran, among other things, or status as a qualified individual with disability."
