,0,1,2,3
28,Error loading,Error loading,Error loading,Error loading
29,Nurse Healthcare Manager LVN,Brookdale Senior Living Inc.,"Citrus Heights, CA","Full Time Nurse Healthcare Manager LVN
Brookdale Stock Ranch Road 7418 Stock Ranch Rd. Citrus Heights, CA 95621
Job #: HWDTAcitrusCA7247260

Brookdale. Bringing new life to senior  living. 

Job Summary:
Manages the day-to-day clinical services of the community to ensure resident's healthcare needs are met. Ensures residents are treated with respect and dignity and ensures quality care as resident's healthcare needs change. Supervises and provides leadership as well as coaching to licensed nurses and other direct care staff within the community.

Your responsibilities: 
* Responsible for the direct supervision of community-based licensed, certified and non-certified clinical associates.
* Assigns and directs work of subordinates; appraising performance; rewarding and disciplining associates; addressing complaints and resolving problems
* Provides training and education to resident care associates on an ongoing basis with classroom in-services, and situation-specific training
* Supervises the maintenance of resident charts and reviews documentation performed by care giving staff
* As described and allowed in the Nurse Practice Act, assesses health, oversee medication administration, functional and psycho-social status of residents, initiates individualized service plans, proactively manages care and services for each resident, evaluates effectiveness and maximizes the resident's opportunity to remain in their environment
* Manages the health care of residents, including the dissemination of information to families and associates. Ensures that family members are aware of resident's need for scheduled appointments
* Participates in pre-admission screening of prospective new residents. Assures that required documentation is completed prior to or upon resident admission, including nursing assessments, service plans, and other assigned forms. Updates assessments as required by policy and as described/allowed in Nurse Practice Actor state regulation
* Performs on-site evaluations of residents admitted to alternate care environments for treatment, and maintains contact with resident families with the intent of returning resident to Brookdale
* Evaluates residents; documents changes in condition, and notifies executive director, physician, and resident's legally responsible party/family of resident's condition and reactions
* Communicates with physicians regarding residents' status and condition changes. Ensures residents are prepared for physician appointments, and visits
* Facilitates continuity of care for those residents receiving home health care, hospice services, and other third party healthcare- related services
* Participates in or leads meetings relevant to resident care issues, such as Service Plan meetings, involving appropriate parties as needed
* Ensures in-house ancillary medical services such as podiatrist, doctor visits, dental visits, psych visits, lab, X-ray, ambulance, etc. are scheduled and followed through
* Participates in department quality improvement activities
* Assists in keeping the environment safe for associates to reduce the occurrence of Workers' Compensation claims by appropriately evaluating resident transfer and mobility needs and involving therapy services as indicated
* Shares on-call and manager on duty responsibilities/shifts as required

Recruiter email address - mporter8@brookdale.com"
30,+ RN LPN Patient Assessment Coordinator RN Full Time,"Vibra Healthcare, LLC","Folsom, CA","Come grow with Vibra Healthcare, where we manage from the bedside up every day. Join a strong, knowledgeable company that values each employee as an individual. Our expanding organization wants compassionate healthcare professionals like you to help us get our patients back to better.

Vibra Hospital of Sacramento in Folsom, CA is seeking a Patient Assessment Coordinator - RN  to join our team!
  Conducts patient assessments to identify patients for potential admission into Vibra Healthcare Hospitals. Maintains positive relationships with current referral sources. Coordinates transmission of clinical and benefit information from referral sources back to hospital admissions team, administration and third party payers.
  Essential responsibilities include: performing clinical assessments, expanding the referral stream an improving customer and community relationships. The Patient Assessment Coordinator (PAC) achieves these objectives by providing excellent, responsive customer service, accurate, timely and comprehensive clinical assessments and proactively marketing and providing education to our referral sources.

Qualifications:
Current, valid and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, or Respiratory Therapist in the state of employment required.
Current, valid and active driver’s license required.
  Additional Qualifications/Skills:
Three (3) years treatment experience in an acute care setting preferred.
Previous clinical screening experience preferred.
Recent healthcare experience in the acute care hospital or rehabilitation hospital setting preferred.
Knowledge of local medical community preferred.
Ability to collect, organize, evaluate and communicate professionally and assertively, both verbally and in writing, pertinent clinical information with medical and administrative staffs patients and families.
Strong customer service skills and commitment to service excellence.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant.
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
  Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration.
Thank you for taking the time to consider a career opportunity with our hospital."
31,Resident Services Coordinator - LVN,Sagora Senior Living Inc.,"Rocklin, CA","The Resident Services Coordinator is responsible assisting the Resident Services Director with coordinating the care for our residents while following all state guidelines and regulations. This position is also responsible for assisting with the supervision and scheduling of the resident services department, developing care plans, communicating with physician’s and discharge planners as well as communicating with family members. 
Sagora Senior Living is one of the top 50 senior housing operators in the United States offering independent living, assisted living, and memory care services. We are looking for compassionate and caring individuals to join our team to uphold our ""Residents First"" philosophy. We offer a competitive compensation and benefits package along with additional company perks. 
If you are looking for a rewarding position and a great company culture, we urge you to apply!
 Position details:
Community name: Ansel Park Assisted Living and Memory Care
City, State: Rocklin, CA
Community details: www.sagora.com/anselpark/
Status: Full Time
New community opening Summer 2019

Responsibilities:
Manage recruitment, hiring, training, supervision, and evaluation of all caregivers to assure quality services
Plan and delegate work assignments, ensuring effective scheduling
Assist the Resident Services Director in providing case management services to residents
Facilitate and encourage family involvement with residents
Assist in coordination of resident move-in and move-out to ensure a smooth transition for resident and family
Investigate incidents, identify safety hazards, and implement corrective actions in a timely manner
Monitor resident service plans
Coordinate wellness activities
Participate in Community Marketing Plan
Ensure regulatory compliance and participate in management and agency surveys
Other duties as assigned

Skills/Requirements:
Must be a graduate of an accredited school of nursing, RN or LVN
1 or more years of management experience in an Assisted Living or Memory Care community in a similar role
Must be able to communicate effectively with residents, families, physicians, and associates
Strong written communication and computer skills
Availability to work outside of normal operating hours including evenings and weekends is required
 Sagora does not accept unsolicited resumes from headhunters, recruitment agencies or fee based recruitment services. Sagora is an equal opportunity employer and will consider all applicants without regard to race, marital status, sex, age, color, religion, national origin, veteran status, disability or any other characteristic protected by law."
32,Resident Services Coordinator - LVN,Sagora,"Rocklin, CA","The Resident Services Coordinator is responsible assisting the Resident Services Director with coordinating the care for our residents while following all state guidelines and regulations. This position is also responsible for assisting with the supervision and scheduling of the resident services department, developing care plans, communicating with physician�s and discharge planners as well as communicating with family members. 
Sagora Senior Living is one of the top 50 senior housing operators in the United States offering independent living, assisted living, and memory care services. We are looking for compassionate and caring individuals to join our team to uphold our ""Residents First"" philosophy. We offer a competitive compensation and benefits package along with additional company perks. 
If you are looking for a rewarding position and a great company culture, we urge you to apply!
 Position details:
Community name: Ansel Park Assisted Living and Memory Care
City, State: Rocklin, CA
Community details: www.sagora.com/anselpark/
Status: Full Time
New community opening Summer 2019

Responsibilities:
Manage recruitment, hiring, training, supervision, and evaluation of all caregivers to assure quality services
Plan and delegate work assignments, ensuring effective scheduling
Assist the Resident Services Director in providing case management services to residents
Facilitate and encourage family involvement with residents
Assist in coordination of resident move-in and move-out to ensure a smooth transition for resident and family
Investigate incidents, identify safety hazards, and implement corrective actions in a timely manner
Monitor resident service plans
Coordinate wellness activities
Participate in Community Marketing Plan
Ensure regulatory compliance and participate in management and agency surveys
Other duties as assigned

Skills/Requirements:
Must be a graduate of an accredited school of nursing, RN or LVN
1 or more years of management experience in an Assisted Living or Memory Care community in a similar role
Must be able to communicate effectively with residents, families, physicians, and associates
Strong written communication and computer skills
Availability to work outside of normal operating hours including evenings and weekends is required
 Sagora does not accept unsolicited resumes from headhunters, recruitment agencies or fee based recruitment services. Sagora is an equal opportunity employer and will consider all applicants without regard to race, marital status, sex, age, color, religion, national origin, veteran status, disability or any other characteristic protected by law."
33,Shift/Charge Nurse - LVN/LPN - Atria Rocklin,Atria Senior Living,"Rocklin, CA","Assist in supervising the medication program, activity in medication room and assisting the residents with self-administration of their medication.
Assist residents with Activities of Daily Living and Independent with Activities of Daily Living as needed.
Maintain positive relations with residents, families and physicians.
Report any significant incidents and/or changes in the residents needs to the Executive Director/Resident Services Director.
Assist in the completion of resident assessments and services plans.
Assist in the training of assisted living staff and participates in orientation of new staff.
Attend and participates in scheduled in-service programs, training programs and staff meetings.
Assist with scheduling and staffing of Resident Services Assistants and Resident Medication Assistants as needed.
May perform other duties as assigned. 

Licensed Vocational Nurse/ Licensed Practical Nurse with a current license in good standing.
Certification or licensed per state guidelines.
Basic First Aid and CPR certification if required by State.
Must successfully complete Atria’s Medication Management Training (if providing medication reminders or assistance with medication).
Must successfully complete all Atria specified training programs.
Able to read and comprehend simple instructions, short correspondence, and memos.  Able to write simple correspondence.  Able to effectively present information in one-on-one and small group situations to customers, clients, and other employees of the organization.
Able to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. 
Able to apply common sense understanding to carry out detailed but uninvolved written or oral instructions.  Able to deal with problems involving a few concrete variables in standardized situations.
Able to work various schedules and shifts as needed.
Licensed Practical Nurse, LPN, L.P.N., Licensed Vocational Nurse, LVN, Nurse, L.V.N.

What’s the difference between a job and a meaningful, rewarding career? The people you serve. When you work at Atria, you have a front-row seat to the amazing life stories of the wisest people on earth. What’s more, you are part of an extraordinary company – one that’s investing in the future of senior living by investing in you. Don’t just do a job. Be part of an extraordinary life.
 Atria Senior Living is a leading operator of independent living, assisted living, supportive living, and memory care communities in more than 200 locations in 27 states and seven Canadian provinces. We create vibrant communities where older adults can thrive and participate, know that their contributions are valued, and enjoy access to opportunities and support that help them continue making a difference in our world.
 Atria is an equal opportunity employer committed to providing equal employment opportunities without regard to race, color, religion, sex (including pregnancy), sexual orientation, age, national origin, disability, genetic information, veteran status, or any other classification protected by applicable law.  Atria will not tolerate harassment or discrimination based on any of these protected classifications.
 "
34,Shift/Charge Nurse - LVN/LPN - Atria Rocklin,"Atria Management Company, LLC","Rocklin, CA","Responsibilities
Assist in supervising the medication program, activity in medication room and assisting the residents with self-administration of their medication.
Assist residents with Activities of Daily Living and Independent with Activities of Daily Living as needed.
Maintain positive relations with residents, families and physicians.
Report any significant incidents and/or changes in the residents needs to the Executive Director/Resident Services Director.
Assist in the completion of resident assessments and services plans.
Assist in the training of assisted living staff and participates in orientation of new staff.
Attend and participates in scheduled in-service programs, training programs and staff meetings.
Assist with scheduling and staffing of Resident Services Assistants and Resident Medication Assistants as needed.
May perform other duties as assigned. 
Qualifications
Licensed Vocational Nurse/ Licensed Practical Nurse with a current license in good standing.
Certification or licensed per state guidelines.
Basic First Aid and CPR certification if required by State.
Must successfully complete Atria’s Medication Management Training (if providing medication reminders or assistance with medication).
Must successfully complete all Atria specified training programs.
Able to read and comprehend simple instructions, short correspondence, and memos.  Able to write simple correspondence.  Able to effectively present information in one-on-one and small group situations to customers, clients, and other employees of the organization.
Able to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. 
Able to apply common sense understanding to carry out detailed but uninvolved written or oral instructions.  Able to deal with problems involving a few concrete variables in standardized situations.
Able to work various schedules and shifts as needed.
Licensed Practical Nurse, LPN, L.P.N., Licensed Vocational Nurse, LVN, Nurse, L.V.N.
Overview
What’s the difference between a job and a meaningful, rewarding career? The people you serve. When you work at Atria, you have a front-row seat to the amazing life stories of the wisest people on earth. What’s more, you are part of an extraordinary company – one that’s investing in the future of senior living by investing in you. Don’t just do a job. Be part of an extraordinary life.
 Atria Senior Living is a leading operator of independent living, assisted living, supportive living, and memory care communities in more than 200 locations in 27 states and seven Canadian provinces. We create vibrant communities where older adults can thrive and participate, know that their contributions are valued, and enjoy access to opportunities and support that help them continue making a difference in our world.
 Atria is an equal opportunity employer committed to providing equal employment opportunities without regard to race, color, religion, sex (including pregnancy), sexual orientation, age, national origin, disability, genetic information, veteran status, or any other classification protected by applicable law.  Atria will not tolerate harassment or discrimination based on any of these protected classifications.
 "
35,Licensed Vocational Nurse D/CF,County of Sacramento,"Sacramento, CA","This is a continuous filing exam with cut-offs on the first working day every three months.
 The next filing cut-offs are at 5:00 PM on: 2/1/2018, 5/1/2018, 8/1/2018, 11/1/2018, *11/15/2018, 2/1/2019

In a detention/correctional facility, performs a wide variety of vocational nursing duties, including hands-on care, testing, and treatment of patients; interviewing patients and assisting them in follow-up care; maintaining medical and medication supplies; assisting in emergency medical treatment; administering medications; and maintaining charts and records.
Job Type: Permanent Full-Time
Location: Sacramento, California
Agency: County Wide"
36,LPN / LVN,"Rapid Temps, Inc.","Sacramento, CA","Description: 
Rapid Temps has a 13 week contract in beautiful Alturas, CA for a lpn. This contact is offering $30 an hour, blended rate.
  Requirements: 
 "
37,Acute Care LVN,MGA Healthcare Staffing,"Sacramento, CA","LVN Nurse Job Summary:
MGA Healthcare is seeking licensed nurses for a full-time acute care position in Sacramento, CA. This Licensed Vocational Nurse role is a great opportunity to gain valuable clinical experience at a top-rated Sacramento Acute Care facility while also expanding your professional network and doing what you do best, saving lives! Give us the opportunity to learn more about your professional goals and desires so we can help you take the next step. As an MGA nurse, you can expect:

Competitive, weekly pay
40-hour set schedule, day shift, 8 hours/day (dependable & full-time!)
Benefits (medical, dental, vision, life and more) available after just 30 days of full-time employment
401k with company match!
24/7 administrative support from your MGA team!

You will:
Monitor, record, and report symptoms or changes in patients' conditions
Maintain accurate, detailed reports and records
Record patients' medical information and vital signs
Order, interpret and evaluate diagnostic tests to identify and assess patient's condition
Modify patient treatment plans as indicated by patients' responses and conditions
Consult and coordinate with healthcare team members to assess, plan, implement, or evaluate patient care plans
Prepare patients for and assist with examinations or treatments

What we are looking for:
A dedicated LVN / LPN with an active CA nursing license in good standing
Minimum of 12 months of acute care experience required (or related outpatient experience within past four years)
Orthopedic experience preferred
BLS Certification
Ability to handle med-pass efficiently

How to Apply:
To apply please email sacstaffing@mgahealthcare.com or click apply to submit a short application for immediate review!
#IND-HS

cb2"
38,Licensed Vocational Nurse (LVN) - Elk Grove Urgent Care (Full Time) - (,Sutter Health,"Elk Grove, CA","Description
Job Summary

Participates in the patient/family care and experience through critical thinking, teamwork, effective communication and nursing knowledge and skills.


Principal Accountabilities

Community-Promotes a positive relationship between Sutter Health and the community.

Finance - Utilizes resources to deliver quality care in a safe, efficient, and cost-effective manner.

Growth - Follows patient/family plan of care to achieve optimal health goals.

People- Participates as a member of the health care team in a professional manner according to the Standards of Excellence promoting a positive work environment.

Quality-Provides optimal care to patients' and family which is collaborative, evidence based and meets

national/facility standards to achieve the best possible outcome.

Service - Cares for patient/family according to the Sutter Difference standards and activities ensuring the best patient/family experience.

Qualifications
MINIMUM QUALIFICATION REQUIREMENTS
Education/including Licensure/ Certification/ Registration:

Current licensure California LVN; BLS-HCP; additional certification per facility standard( see grid). Graduate of an accredited practical or vocational school of nursing or equivalent experience.

Experience:
Combination of education and experience sufficient to perform primary responsibilities as would be typically obtained in a 2-year Licensed Vocational Nursing program.2-3 years previous experience working in a physician's office as an LVN, preferred.
Knowledge:
Knowledge of scope of practice for a LVN in the State of California.Knowledge of medical terminology and abbreviations.Knowledge of Universal Precautions.Knowledge of clinical protocols for vital signs.Knowledge of normal values for vital signs, i.e., blood pressure, pulse, respirations, and temperature.Knowledge of medical positioning for patients.Knowledge of scheduling practices/referrals for physician offices preferred.Knowledge of effective teamwork practices between front and back office staff.Must have demonstrated knowledge of basic nursing skills; effective English written and communication skills and basic computer skills.
Skills:

Under the direction of Physcian, NP, PA or RN, prioritizes and manages multiple demands in an ever changing environment."
39,Licensed Vocational Nurse (LVN) Weekends Only,Sunrise Senior Living,"Rocklin, CA","2018-82656
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""

- Sunrise Team Member
  At Sunrise, our The Licensed Practical Nurse/Licensed Vocational Nurse (LPN/LVN) is responsible for providing direct resident care and supervision of resident care work of non-licensed team members in the skilled nursing operations and other areas throughout the community as appropriate.

 Responsibilities:
- Ensuring quality assurance and regulatory compliance while promoting the highest degree of quality care and service
- Overseeing coordination of residents’ health and wellness needs
- Working closely with family members and consulting with community physician(s) to ensure residents’ needs are being attended to in a personalized way
  Qualifications:
- Graduate of approved college/school of nursing
- Have a current state license as a Practical Nurse/Vocational Nurse
- A minimum of one (1) year experience in long term care, assisted living, skilled nursing, hospital, and/or full service operations
- Demonstrated knowledge of nursing practices, techniques and methods as applied to skilled nursing and resident care
- Demonstration of knowledge of federal, state and local long term care regulations
- Understanding of the Resident Assessment Instrument (RAI) and the Care Plan Process
- Ability to handle multiple priorities
- Possess written and verbal skills for effective communication
- Competent in organizational, time management skills
- Demonstrates good judgment, problem solving and decision making skills
- Proficiency in computer skills, Microsoft Office (Windows, Outlook, Excel) with the ability to learn new applications
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.

Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families.
 At Sunrise, you will…

Make a Difference Every Day
We deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest.
  Be Part of a Uniquely Supportive Community
We care for residents and each other, and offer programs, rewards, and benefits to help you live your best.
  Ignite Your Potential
You have the opportunity to grow both personally and professionally, and achieve your career goals."
40,LVN's need for HomeHealth!,Premier Healthcare Services,"Sacramento, CA","WHO WE ARE:
Premier Healthcare Services is a leading provider of skilled in-home nursing care for patients. We are currently looking for a passionate, empathetic, motivated and COMMITTED individual to fill our Licensed Vocational Nurse (LVN) Position! Our success is largely based upon hiring ambitious team members who provide outstanding customer care.
JOB DESCRIPTION:
The licensed vocational nurse is responsible for providing direct patient care under the supervision of a registered nurse. Responsibilities include following the plan of care, providing treatments, and working collaboratively with the members of the team to help meet positive patient care outcomes.
WHAT PREMIER OFFERS:
WEEKLY pay (competitive rate).
Be EMPOWERED by working INDEPENDENTLY with a FLEXIBLE work schedule.
BENEFITS: Medical, Dental, Vision, vacations/sick days, life insurance, and 401(k) after meeting full-time hours.
Generous referral BONUSES.
Lunch and Learn G-tube, Ventilator, Trach Refresher Training and MORE.
Low cost/free CEU’s.
24 hour on-call support
One-on-one clinical development.
FUN, POSITIVE, and PROFESSIONAL work environment.
Employee appreciation event & employee recognition.
Weekly core values newsletter, paid training & orientation.
LICENSED VOCATIONAL NURSE (LVN) RESPONSIBILITIES:
Provides direct patient care as defined in State’s Nurse Practice Act.
Implements plan of care initiated by the registered nurse.
Provides accurate and timely documentation consistent with the plan of care.
Assesses and provides patient and family/caregiver education and information pertinent to diagnosis and plan of care.
Prepares and coordinates clinical notes and progress notes.
LICENSED VOCATIONAL NURSE (LVN) QUALIFICATIONS:
Current CA Vocational Nurse License.
1 year of experience is PLUS.
Pediatric experience is PLUS.
We accept NEW GRADS under the Flex Waiver Program. In order to qualify you need 2 signed letters of recommendation AND you must be approved for position by local, federal and accreditation authority.
Current PPD or chest x-ray if applicable.
Current State license, CPR certification and valid driver's license (local travel required).
If you feel that you are a match for our Licensed Vocational Nurse (LVN) opening we welcome you to submit your resume.
Premier Healthcare Services is an equal opportunity and affirmative action employer and is committed to providing employment opportunities to minorities, females, veterans, and disabled individuals, as well as all other protected groups."
41,LVN,Dignity Health,"Woodland, CA","Overview
Dignity Health Medical Foundation, established in 1993, is a California nonprofit public benefit corporation with care centers throughout California.  Dignity Health Medical Foundation is an affiliate of Dignity Health - one of the largest health systems in the nation - with hospitals and care centers in California, Arizona and Nevada. Today, Dignity Health Medical Foundation works hand-in-hand with physicians and providers throughout California to provide comprehensive health care services to the many communities we serve. As Dignity Health Medical Foundation continues to grow and establish new premier care centers, we provide increasing support and investment in the latest technologies, finest physicians and state-of-the-art medical facilities. We strive to create purposeful work settings where staff can provide great care, while advancing in knowledge and experience through challenging work assignments and stimulating relationships. Our staff is well-trained and highly skilled, qualities that are vital to maintaining excellence in care and service.  
Responsibilities
GENERAL DESCRIPTION: The Licensed Vocational Nurse provides skilled, technical nursing care and services to patients according to a plan of care established by the Provider. Current CPR required. QUALIFICATIONS: A current California license, to practice as a Licensed Vocational Nurse. Appropriate nursing practice/experience. Has the ability to read, speak and write English in order to perform duties of the position. Will demonstrate current competencies and certifications required by each specific department. Ability to: To work as a team member to meet team goals and objectives. Work effectively under multiple demands and adjust priorities as circumstances require to meet nursing/staffing needs of the department. Maintain a high degree of accuracy and precision on a consistent basis in the performance of nursing procedures. Treat co-workers, physicians, patients/families, visitors, and the public with dignity and respect. Establish and maintain effective working relationships with all hospital staff. Maintain patient confidentiality. Work a flexible schedule and be willing to work additional hours if needed for the provision of quality patient care. Current CPR required.PHYSICAL FACTORS: Physically be able to stand, stoop and lift. Able to walk and stand at least 50% of the shift. Good manual dexterity and visual and auditory acuity. JOB DUTIES: 1. Observes patients’ physical, psychosocial, and cultural needs considering diagnosis, age, care setting, desire for care, and response to care plan 2. Assists RN with planning, collaborating with other members of the healthcare team. 3. Delivers competent care as required by patient, plan of care, and care setting, collaborating with other members of the healthcare team 4. Observes patient’s responses to care. 5. Provides interactive patient/family education. 6. Communicates effectively with all members of the healthcare team. 7. Documents according to policy/procedure, standards, and guidelines. 8. Participates in improving organization performance. This position is represented by Service Employees International Union, Local 250, and is covered by the terms and conditions of the applicable collective bargaining agreement.  
Qualifications
Minimum Qualifications:
Appropriate nursing practice/experince.
Will demonstate current competencies and certification required by each specific department.
Has the ability to read, speak, and write English in order to perform duties of the position. Ability to: to work as team member to meet team goals and objectives. Work effectively under multiple demands and adjust priorities as circumstances require to meet nursing/staffing needs of the department. Maintain a high degree of accuracy and precision on a consistent basis in the performance of nursing procedures. Treat co-workers, physicians, patients/families, visitors, and the public with dignity and respect. Establish and maintain effective working relationships with all hospital staff. maintain patient confidentiality. Work flexable schedule and be willing to work additional hours if needed for the provision of qualit patient care.
LICENSED VOCATIONAL NURSE (LVN)"
42,RN LVN RT Clinical Liaison- Full-Time Central Valley Market,Vibra Healthcare,"Folsom, CA","Come grow with Vibra Healthcare, where we manage from the bedside up every day. Join a strong, knowledgeable company that values each employee as an individual. Our expanding organization wants compassionate healthcare professionals like you to help us get our patients back to better.
Vibra Hospital of Sacramento is seeking a Full Time Clinical Liaison - RN LVN RT to join our team!
Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members.
Contact Stacey for more information: smattingly@vibrahealth.com or 717-713-7541.
Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, or Respiratory Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active drivers license required.
Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner.
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant.
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration.
Thank you for taking the time to consider a career opportunity with our hospital."
43,RN LVN RT Clinical Liaison- Full-Time Central Valley Market,"Vibra Healthcare, LLC","Folsom, CA","Come grow with Vibra Healthcare, where we manage from the bedside up every day. Join a strong, knowledgeable company that values each employee as an individual. Our expanding organization wants compassionate healthcare professionals like you to help us get our patients back to better.
  Vibra Hospital of Sacramento is seeking a Full Time Clinical Liaison - RN LVN RT to join our team!
  Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members. 
  Contact Stacey for more information: smattingly@vibrahealth.com or 717-713-7541.
  Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, or Respiratory Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active driver’s license required.
  Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner. 
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant. 
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
  Our recruitment team wants to get to know you.  Share your passion!
Please complete our online application and submit your resume for immediate consideration.  
Thank you for taking the time to consider a career opportunity with our hospital."
44,Licensed Vocational Nurse LVN - Per Diem - Correctional,B2B Staffing Services,"Represa, CA","Licensed Vocational Nurse (LVN) - Per Diem - Correctional
Represa, CA
Excellent local hourly pay
Traveler Tax Advantage Program
Completion Bonus
Day One medical/dental/vision benefits – $25 per week out of pocket 
Weekly direct deposit
Multiple assignments & locations to choose from
Position Details
Per Diem
Six month contract
Start ASAP
Must be available all days and all shifts
Position Requirements
California Vocational Nurse License
One year of experience"
45,Licensed Vocational Nurse (LVN) - Urgent Care Float Pool (Limited Term,Sutter Health,"Sacramento, CA","Description
Job Summary

Participates in the patient/family care and experience through critical thinking, teamwork, effective communication and nursing knowledge and skills.


Principal Accountabilities

Community-Promotes a positive relationship between Sutter Health and the community.

Finance - Utilizes resources to deliver quality care in a safe, efficient, and cost-effective manner.

Growth - Follows patient/family plan of care to achieve optimal health goals.

People- Participates as a member of the health care team in a professional manner according to the Standards of Excellence promoting a positive work environment.

Quality-Provides optimal care to patients' and family which is collaborative, evidence based and meets

national/facility standards to achieve the best possible outcome.

Service - Cares for patient/family according to the Sutter Difference standards and activities ensuring the best patient/family experience.

Qualifications
MINIMUM QUALIFICATION REQUIREMENTS
Education/including Licensure/ Certification/ Registration:

Current licensure California LVN; BLS-HCP; additional certification per facility standard( see grid). Graduate of an accredited practical or vocational school of nursing or equivalent experience.

Experience:
Combination of education and experience sufficient to perform primary responsibilities as would be typically obtained in a 2-year Licensed Vocational Nursing program.2-3 years previous experience working in a physician's office as an LVN, preferred.
Knowledge:
Knowledge of scope of practice for a LVN in the State of California.Knowledge of medical terminology and abbreviations.Knowledge of Universal Precautions.Knowledge of clinical protocols for vital signs.Knowledge of normal values for vital signs, i.e., blood pressure, pulse, respirations, and temperature.Knowledge of medical positioning for patients.Knowledge of scheduling practices/referrals for physician offices preferred.Knowledge of effective teamwork practices between front and back office staff.Must have demonstrated knowledge of basic nursing skills; effective English written and communication skills and basic computer skills.
Skills:

Under the direction of Physcian, NP, PA or RN, prioritizes and manages multiple demands in an ever changing environment."
