,0,1,2,3
90,Forklift/Assistant Loaders,Staffmark,"San Leandro, CA","Job Description
Forklift operator loading and unloading rolls of foam on trucks. Will be taught how to operate machinery. Must have steel toe shoes.


Requirements:
Looking for a forklift/general labor employee. The shift starts at 5:00 am with mandatory overtime required.

Staffmark is committed to providing equal employment opportunity for all persons regardless of race, color, religion, sex,sexual orientation, gender identity, age, marital status, national origin, citizenship status, disability or veteran status."
91,Equipment Service Technician,Interactive Medical Systems,"San Leandro, CA","GENERAL PURPOSE: Properly clean, check, troubleshoot, repair and perform maintenance on Durable Medical Equipment and Respiratory Therapy Equipment per manufacturer's specifications. Properly tag, bag, and store all RT and DME rental equipment.

DELIVERY & SET UP: Load, deliver, and pick up medical equipment for transport. Assist staff in selection, loading, receiving and stocking of medical supplies and equipment. Deliver and set up facility equipment paying attention to time of delivery requirements as indicated on the delivery ticket.
ADMINISTRATIVE: Obtains proper signature & date on necessary documents to facilitate billing processes. Returns forms promptly, within 24 hours, to office staff for filing.

RECORD KEEPING: Keeps complete and accurate records of each piece of equipment cleaned, checked, maintained, and repaired.

INVENTORY: Takes and maintains inventory control sheets on stock parts. Restocks inventory as needed.

PHYSICAL REQUIREMENTS: Ability to lift and move up to 50 pounds.

QUALIFICATIONS:
• High school diploma or equivalent required.
• Knowledge of Durable Medical Equipment and Respiratory Therapy Equipment preferred, NOT REQUIRED
• Hazmat Certification a plus, NOT REQUIRED
• Must have a valid driver’s license to drive company vehicle.
• Must pass motor vehicle practical knowledge test.
• Must demonstrate good driving habits.
• Must be familiar with most hand and power tools, especially with respect to their safe and correct handling.
• Must have good written and verbal communication skills to accurately identify and resolve problems.
• Must be able to relate professionally and positively to corporate staff and to work cooperatively with other associates at all levels.
• Must demonstrate excellent customer service skills.
• Must be capable of maintaining regular attendance.
• Must meet all local health regulations, pass post-offer drug test and pass post-employment physical exam if required."
92,Field Superintendent - Nation's Leading Drilling and Shoring Company,Gava Talent Solutions,"Hayward, CA","Job Description:
Job duties:
To provide on-site coordination for all phases of dewatering construction projects, including coordinating subcontractors, material and equipment, ensuring that specifications are being strictly followed, and work is proceeding on schedule and within budget. Superintendent shall be responsible for scheduling, inspections, quality control, and job site safety.
Manage several projects simultaneously with hands on training and direction to field personnel
Responsible for scheduling and negotiate subcontract agreements, set up project details, finding required specialty equipment, and purchasing materials.
Manage field work and control costs, project budgets and billings, and close out project paperwork.
Estimating heavy civil projects, project administration/project management of specialty earth retention, drilled shaft and dewatering projects.
Qualifications:
Bachelors’ degree in civil engineering, construction management, or Geotechnical preferred but not required  
10+ years of related experience
Good communication skills, both written and verbal  
Ability to travel to various job sites within the district"
93,Structural Engineer,"Davron, LLC","San Francisco, CA","We have an immediate need for a Structural Engineer who is interested in joining a well-established Architecture and Engineering firm in San Francisco, California.

Requirements / Responsibilities for this position include:

Bachelor’s Degree in Civil or Structural Engineering
Licensed Professional Engineer (PE) in California
Minimum 7 years of experience with residential projects (single-family or multi-family)
Knowledge of timber/wood structures and materials
Proficient with AutoCAD
Salary: $100,000 - $130,000 commensurate with experience.

Benefits package includes a healthcare, 401k plan, PTO, flexible work hours, etc.

DAVRON is the leading Headhunter and Executive Search firm for Engineering, Architecture, Construction, and Manufacturing professionals nationwide. We have direct communication with hiring managers allowing us to get you in front of company decision makers. People who want to be hired come to us for help. We want to see you thrive in challenging work environments that bring you excitement and prosperity in your career!

STRUCTURAL | ENGINEER | PE | AUTOCAD | RESIDENTIAL | RESIDENCE | SINGLE-FAMILY | MULTI-FAMILY | TIMBER | WOOD | STRUCTURE"
94,Sr Smart Buildings Design Engineer,Johnson Controls,"Hayward, CA",
95,Journeyman Carpenter,PeopleReady,"San Francisco, CA","Position: Journeyman Carpenter
Location: San Francisco, California and surrounding area
Industry: Construction
Pay Rate: $30- $40/ HR
Shift: Shift depends on the project
 
 PeopleReady Skilled Trades is seeking Journeymen Carpenters who can construct, build, and repair structures and fixtures of wood, plywood and wallboard using hand tools and power tools. Additional responsibilities may include but are not limited to:
Maintain safety practices at all times
Prepare the layout and scope of work for the project
Construct, install, and repair structures and fixtures of wood, plywood and wallboard
Framing Carpenters: Install metal and wood framing and roof truss components, reading and understanding blue prints and schematics, using hand and electric tools to cut and fabricate and install frame work components
Build or repair cabinets, doors, frameworks, floors, finishing interior and exterior trim, and other wooden fixtures
Shape and cut materials to specific measurements, using hand tools, machines, or power saws
Assemble and fasten materials to make frameworks and props, using hand tools
Job Requirments:
Must have previous carpentry experience
Must be familiar with tools of your trade
Must be familiar with construction safety practices
Must be at least 18 years of age
Why work with PeopleReady Skilled Trades?
Get connected to a variety of projects and a huge network of contractors.
We offer reliable pay and flexible schedules.
We are dedicated to helping skilled tradespeople stay busy
For more information about this position or PeopleReady Skilled Trades, please call 510-883-0682.
PeopleReady Skilled Trades is an E-Verify Employer
 
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation, gender identity or any other characteristic protected by law.
JB.0.00.LN

Carpenter,Carpenters,Journeyman Carpenter,Carpenters and Helper,Finish Carpenters"
96,Structural Engineer,GPAC,"San Francisco, CA","A well stablished, engineering firm is in the search for a Structural Engineer due to continued, increased work load. This company takes a tremendous amount of pride to ensure their projects are planned, designed and manage to meet the client's expectations.
Vibrant energetic growth and teamwork are key ingredients of the firms' culture, family oriented, well-balanced family/work life, and works on a wide range of diverse projects.
Requirements:
Bachelor's degree in Engineering
6-10 years of experience with commercial, government, and university, Tension Concrete buildings
Licensed Professional Engineer (PE) is required
Ability to work independently as well as part of a team
Sound inter-personal communication skills
Knowledgeable in Revit
My name is Carmen Vargas and I place professionals at all levels across the country. To confidentially discuss the next step in your career, I encourage you to contact me at (605)679-9458 or via email at ken.markie@gogpac.com
GPAC (Growing People and Companies) is an award-winning search firm specializing in placing quality professionals within multiple industries across the United States over the past 28 years. We are extremely competitive, client-focused and realize that our value is in our ability to deliver the right solutions at the right time.
All qualified applicants will receive consideration without regard to race, color, religion, sex, sexual orientation, gender identity, national origin or protected veteran status."
97,Multifamily Lead Superintendent - High-Density Type-III & V,CyberCoders,"Oakland, CA","Based out of Oakland, CA, we are a Luxury Apartment Community owner/builder who has been built on the financial strength and entrepreneurial spirit of our company, one of the nation's leading home-builders since the 1950's. Founded in 2011, our Multifamily division has quickly emerged as a leader in the development of luxury rental communities nationwide.

From high-rise buildings to garden-style communities to restoring historic locations, Our Construction is proud of its adaptive approach, its dedication to sustainability, and its commitment to building great neighborhoods for people to call home.

Our Development supports our company as we grow. Whether presenting new opportunities to explore, assessing the next community we're building, or planning for needed resources, our Development team builds collaborative bridges across the entire company.
What You Will Be Doing
Summary of Position Requirements:

To be responsible for maintaining project schedule and overall quality of project. Supervise, manage and mentor on-site project personnel. Ensure project compliance with all building codes and governing authorities’ requirements.

Principal Duties and Responsibilities:

PRE-CONSTRUCTION

- Provide construction input to design professionals
- Pre-development input of construction techniques and cost.
- Conduct material take-off prior to construction to verify quantities
- Coordinate with Director of Construction to create final project schedule.
- Assist Director of Construction with providing qualified trades for the bidding process.
- Aid compilation of and review all subcontractor scopes.
- Coordinate project setup.

COURSE OF CONSTRUCTION

- Ensure all project goals are met
- Resolve subcontractor disputes
- Monitor quality of workmanship and materials on project.
- Coordinate subcontractor submittals to construction and development departments.
- Maintain weekly status reports on project for supervisory review
- Assist Safety Director by representing the Company on OSHA inspections when necessary.
- Provide Safety Director with reports on projects when necessary.
- Directly supervise the activities of the Superintendent, Assistant Superintendent, Field Engineer, and any company general labor.
- Create and maintain site logistics plan.
- Coordinate with Superintendent to maintain as-builts & SWPPP/BMP progress map.
- Schedule all work of subcontractors and purchase order deliveries.
- Regularly update the project schedule with Director of Construction.
- Prepare and maintain the daily work log.
- Create and manage RFI’s.
- Ensure project as-builts are updated regularly.
- Monitor execution of punch lists & quality control.
- Oversee project photos are regularly taken.
- Organize and run schedule and safety meetings with subcontractors.
- Maintain records of job cost
- Attend and provide construction status at OAC meetings.
- Promote safety on the projects and monitor subcontractor’s work as to compliance with the comprehensive project safety program.
- Oversee and maintain the Lennar Environmental Management System (including SWPPP, air module, etc.).
- Conduct exit meeting with 3rd party inspectors.
- Review and approve subcontractor’s and supplier’s pay request.
- Manage all administrative functions on the project.
- Maintain, if applicable, communication/coordination with framing national supplier
- Other duties as assigned by the Director of Construction

POST-CONSTRUCTION

- Assist in project close-out including finalizing as-builts and collecting close-out documents.

OTHER

- Directly supervise the activities of the field staff
- Manage the workloads of the field personnel at the community to achieve the desired results. Assess the ability of each associate to perform his or her responsibility.
- Teach and provide training to the community construction personnel in the policies, procedures, systems and technical construction techniques used by the company. Never ask other associates to do anything you have not done or would not do.
- Continuously evaluate the capabilities of the community construction personnel and at regular intervals as determined by company policy.
- Participate as needed in interviewing potential candidates for new positions available on the community. Use the highest level of interviewing technique to ensure not only the right candidate is hired but also the harmony of the community is maintained.
- Evaluate the individual performance of the personnel on the community to maintain the company’s high standards of success. If an employee is unable to maintain these standards, follow proper procedures for training or dismissing the employee from the organization.
- Create a highly motivated team orientated attitude with construction personnel and trade associates at the community.
- Keep the field personnel at your community informed with the current events of the company or information pertaining to the community.
- Plan, manage, direct and instruct the field associates at the community so that coverage is provided while on vacation or approved absence from the company.

ADMINISTRATION

- Follow all procedures and policies of the company.
- Ensure compliance with the company’s safety program.
- Maintain the construction documents (lot files, trade associate files and plan rack) at the job site so that all pertinent information is readily available to management and the other field associates.
- Offer technical expertise to the Division during the design and construction.
- Assist as necessary in the procurement of building permits.
- Communicate and monitor the goals and objectives in the fiscal year budget for the community to the other field associates.

Supervisory Responsibilities:

- Directly supervise the activities of the field staff.
What You Need for this Position
Education and Experience Requirement:

- Bachelor’s degree and additional vocational training preferred.
- Minimum of six years of construction experience with at least three years of supervisory experience. A minimum of three years multi-family construction experience required.
- 4 – 6 years prior related work experience.

Skills:

- Must be familiar with multi-family general contracting procedures.
- Knowledge of construction building codes.
- Ability to communicate verbally and in writing.
- Knowledge of construction estimating and scheduling practices.
- Must demonstrate managerial skills appropriate with this position.
- Must be PC proficient.
- Experience waiver: Management reserves the right to amend, modify or waive any education, experience or skill requirement for this position.

Software Skills:

- Procore
- Emails
- Bidding
- Budget
- Change Orders
- RFI’s
- Meetings
- Schedule
- Reports
- Drawings
- Documents
- Microsoft Office: MS Project, MS Word, MS Excel
- Acrobat
What's In It for You
We are willing to offer excellent compensation projects including:
- Competitive base salary (DOE)
- Strong bonus structure
- Benefits
- Gas and Cell Allowance
- PTO & Sick Leave
- 401(k) retirement plan
- And more...
So, if you are a Multifamily Project Manager with experience, please apply today!"
98,Maintenance Technician-Nation's Leading Drilling and Shoring Company,Gava Talent Solutions,"Hayward, CA","Maintenance Technician - Nation's Leading Drilling and Shoring Company

Job Description:
Nation’s leading drilling and shoring company is seeking a Maintenance Technician - Dewatering division. This is a great opportunity to work with a reputable and established industry leader and work on projects such as Sports Stadiums, Skyscrapers, Dams, Aerospace projects, DOT, and more.
Benefits: Our client offers competitive salary, 100% paid health benefits (PPO) for you and all dependents, and company contributes up to 10% of your salary into retirement plan with no employee contribution required. Opportunity for career advancement due to 100%+ year over year growth.
Summary: To provide on-site maintenance and repair of dewatering and drilling related equipment and travel to each job site for repairs.  Responsible for picking up replacement parts and equipment at the Malcolm Hayward yard.  Qualified candidates will have deep well and/or drilling maintenance and repair experience and ability to repond to maintenance issues al any time of the day if the equipment fails and needs immediate repairs. 
Qualifications:
5+ years of related experience
Ability to travel to various job sites within the district"
99,Maintenance Technician - II,Tenderloin Neighborhood Development Corporation,"San Francisco, CA","SUMMARY
The Maintenance II is responsible for preventative maintenance work at both TNDC tenant residences and commercial spaces. The Maintenance II provides maintenance and custodial support as needed. 
ESSENTIAL DUTIES
General apartment building maintenance and repair.
Basic plumbing repairs to water and sewage systems including replacement of fittings and clearing of stoppages.
Repairs/replaces glass, tile, locks, hinges, and window coverings.
Basic electrical repairs to appliances, fixtures, switches, and circuits.
Basic painting of both interior and exterior surfaces.
Hangs and repairs sheetrock.
Framing, cabinet rebuilding, and finish carpentry.
Rough construction and concrete work.
Prepares and submits completed work order sheets on a daily basis to direct supervisor.
Attends required TNDC team, training, safety, and staff meetings.
Follows TNDC safety policies and procedures at all times.
Responds to building emergencies on after hours on-call schedule.
Other duties as assigned.
  REQUIRED SKILLS

Knowledge and Skills:
Ability, willingness and sensitivity to work with a diverse, low-income population.
Maturity, honesty, dependability, initiative and follow-through.
Ability to read and communicate in English sufficiently to follow directions and communicate with supervisor, coworkers and residents.
Ability and willingness to work tactfully under pressure; cope with stress.
Problem-solving ability.
Ability to work independently with minimal or no supervision.
Physical Requirements:
Ability to perform medium to heavy work involving sitting, standing, walking, lifting up to 75 pounds and climbing ladders and stairs.
Ability to use a variety of hand and power tools necessary to perform mechanical, carpentry, electrical, plumbing and other building
repairs and maintenance work.
Ability to operate a variety of equipment including mechanic tools, carpenter tools, electrical tools, plumbing tools, shovels, rakes, etc.
Ability to move objects, occasionally requiring exertion of considerable force.
Ability to differentiate shades of color in performing electrical maintenance, painting and other work.
Ability to coordinate eyes, hands and fingers in performing maintenance tasks.
Ability to drive motor vehicles, including trucks.
Visual acuity necessary to inspect buildings and review work orders.
Hearing acuity sufficient to use telephone and communicate with residents and staff.
Mathematical Ability:
Ability to add, subtract, multiply, divide.
Judgment and Reasoning Ability:
Ability to judge situations where supervisor's involvement is needed.
Ability to apply common sense understanding to semi-repetitive tasks.
Language and Communication Ability:
Ability to comprehend and correctly use maintenance logs, work orders, time sheets, etc.
Ability to comprehend resident handbook and employee manuals.
Ability to communicate effectively with coworkers and staff at all levels, residents, both verbally and in writing.
Ability to adapt to changes in policy, methods, operations, etc. as they apply to property management operations and activities.
Environmental Adaptability:
Ability to work in an office environment and in and outside a variety of residential buildings.
Ability to work under hot and cold conditions.
Ability to work under conditions of moderate noise.
MINIMUM QUALIFICATIONS
One year of residential maintenance or related building experience.
Ability to lift 75 pounds and climb ladders.
Intermediate plumbing, electrical and drywall skills.
Ability to obtain High-rise Fire Safety Certificate within 6 months.
PREFERRED QUALIFICATIONS
HVAC Certifications.
Knowledge of Cal/OSHA safety requirements and Building Codes.
Lead & Asbestos abatement Certifications/Training."
100,Apprentice Carpenter,PeopleReady,"San Rafael, CA","Position: Apprentice Carpenter
Location: San Rafael, California and surrounding area
Industry: Construction
Pay Rate: $30.00 - $40.00 / HR
Shift: Shift depends on the project
 
 PeopleReady Skilled Trades is seeking Apprentice Carpenters who can construct, build, and repair structures and fixtures of wood, plywood and wallboard using hand tools and power tools. Additional responsibilities may include but are not limited to:
Maintain safety practices at all times
Prepare the layout and scope of work for the project
Construct, install, and repair structures and fixtures of wood, plywood and wallboard
Framing Carpenters: Install metal and wood framing and roof truss components, reading and understanding blue prints and schematics, using hand and electric tools to cut and fabricate and install frame work components
Build or repair cabinets, doors, frameworks, floors, finishing interior and exterior trim, and other wooden fixtures
Shape and cut materials to specific measurements, using hand tools, machines, or power saws
Assemble and fasten materials to make frameworks and props, using hand tools
Job Requirments:
Must have previous carpentry experience
Must be familiar with tools of your trade
Must be familiar with construction safety practices
Must be at least 18 years of age
Why work with PeopleReady Skilled Trades?
Get connected to a variety of projects
PeopleReady has a huge network of local contractors.
We offer reliable pay and flexible schedules.
For more information about this position or PeopleReady Skilled Trades, please call 510-883-0682.
PeopleReady Skilled Trades is an E-Verify Employer
 
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation, gender identity or any other characteristic protected by law.
JB.0.00.LN"
101,Senior Bridge Engineer,CyberCoders,"San Francisco, CA","We are an award winning engineering firm and we are known for the quality of our work and the innovative solutions we bring to complex issues. We value quality over growth, and even over profit and we produce projects that our teams are proud of. We take pride in the fact that the average tenure of our firm is 17 years and we achieve that by providing an overall culture that makes people feel comfortable enough to stay. We are busy and growing and looking to add a Senior Bridge Engineer to our Bay Area office.
Top Reasons to Work with Us
1. Competitive salaries + straight pay OT + generous bonuses ( 15-20% )
2. Medical, dental, vision, life insurance, 401k + matching
3. Tuition reimbursement + professional licensing and membership fees paid
What You Will Be Doing
Manage a team of engineers on complex bridge and transportation structures projects.
What You Need for this Position
More Than 5 Years of experience and knowledge of:

- BSCE required
- MSCE / MSSE preferred
- PE - California required
- SE - California preferred
- 10+ years experience with bridge structures
- California experience and licensing REQUIRED
- Proficiency with CalTrans practices and procedures
- Previous experience leading a team of 3+ engineers
What's In It for You
- Vacation/PTO
- Medical
- Dental
- Vision
- Relocation
- Bonus
- 401k
- Telecommute
So, if you are a Senior Bridge Engineer with experience, please apply today!"
102,Apprentice Carpenter,PeopleReady,"Oakland, CA","Position: Apprentice Carpenter
Location: Oakland, California and surrounding area
Industry: Construction
Pay Rate: $18- $29/ HR
Shift: Shift depends on the project
 
 Are you an apprentice carpenter with previous experience?  Are you familiar with rough carpentry concepts?  Are you looking for a fast paced job where you can build your carpentry skills?
 
 PeopleReady Skilled Trades is seeking Apprentice Carpenters who can construct, build, and repair structures and fixtures of wood, plywood and wallboard using hand tools and power tools. Additional responsibilities may include but are not limited to:
Prepare the layout and scope of work for the project
Construct, install, and repair structures and fixtures of wood, plywood and wallboard
Framing Carpenters: Install metal and wood framing and roof truss components, reading and understanding blue prints and schematics, using hand and electric tools to cut and fabricate and install frame work components
Build or repair cabinets, doors, frameworks, floors, finishing interior and exterior trim, and other wooden fixtures
Shape and cut materials to specific measurements, using hand tools, machines, or power saws
Assemble and fasten materials to make frameworks and props, using hand tools
Job Requirments:
Must have previous carpentry experience
Must be familiar with tools of your trade
Must be familiar with construction safety practices
Why work with PeopleReady?
Get connected to a variety of projects and a huge network of contractors.
We offer reliable pay and flexible schedules.
For more information about this position or PeopleReady Skilled Trades, please call 510-883-0682.
PeopleReady Skilled Trades is an E-Verify Employer
 
We are an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability status, protected veteran status, sexual orientation, gender identity or any other characteristic protected by law.
 JB.0.00.LN"
103,Design Engineer - Structural Engineering,CyberCoders,"San Francisco, CA","Looking to work for a structural engineering firm who strives for diversity in projects and unparalleled growth opportunities? We have been successfully in the business for 20 years specializing in various projects including commercial & retail, science & technology, hospitals, and more. Our team is committed to challenging and advancing individuals’ careers every day.

We are looking to add a design engineer with 2-5 years experience to our team.

If you are interested in joining a reputable company that consistently aims to improve their internal performance, empower the organization to be more effective, and definitely cares about providing a great working environment for its employees, then apply immediately!!!
What You Need for this Position
At Least 1 Year of experience and knowledge of:

- BSCE required
- MSCE or MSSE preferred
- EIT / PE - California
- 1+ years experience in California buildings / structures
- CAD / REVIT/ ETABS

***Seeking candidates who possess a BS with strong academic record, or equivalent work experience.
***Seeking candidates who possess a minimum of an EIT.
What's In It for You
We provide seminars for professional development and allow our engineers and their supervisors to participate by sharing the best practices in achieving professional growth.

Competitive Benefits Package:
- Medical
- Dental
- Vision
- PTO
- Paid holidays
- 401k + matching
- Access to a ski cabin!!!!
- 65K-85K Competitive Salary (Strongly Depending on Experience)
What You Will Be Doing
Responsible for structural analysis and design of projects, while collaborating with a design team under the supervision of a project engineer or principal.

Project Types:
- Mission Critical Data Centers
- Commercial & Retail
- Science & Technology
- Housing
- Academic
- Healthcare
- Hospitality
- Seismic Retrofit
So, if you are a structural design engineer with experience 1+ years in California projects, please apply today!
You can also reach me at Yasmine.Karawia@cybercoders.com"
104,Design Engineer - Structural Engineering,CyberCoders,"San Francisco, CA","We are an award winning structural engineering firm leading the San Francisco area for over 50 years!
We have a diverse project base and we are looking to hire multiple 1-5 year engineers to support our senior staff.

If you have an EIT or PE and are interested in joining a reputable company that consistently aims to improve their internal performance, empower the organization to be more effective, and definitely cares about providing a great working environment for its employees, then apply immediately!!!
Top Reasons to Work with Us
Award winning firm - 50 years strong
Monthly company sponsored seminars!

Excellent compensation and benefit package to include:
- 3 weeks PTO
- 7 paid holidays
- Medical
- Dental
- Life Insurance
- 401k
- Long and short term disability
- 60K-85K Competitive Salary (Strongly Depending on Experience)
What You Will Be Doing
Project design of commercial buildings, schools, hospitals and supporting while supporting the PM on your team.
What You Need for this Position
At Least 1+ Years of experience and knowledge of:
- BSCE required
- MSCE or MSSE preferred
- EIT/ PE - California
- 1+ years experience in buildings / structures
- CAD / REVIT/ ETABS
So, if you are a structural design engineer with experience 1+ years in California projects, please apply today!"
105,Architectural Project Manager- Single/Multi-family Homes + more!,CyberCoders,"Hayward, CA","If you are a Architectural Project Manager with experience, please read on!
Top Reasons to Work with Us
- Competitive base salary open depending on experience. Multiple positions available!
- Rapidly growing firm
- Medical, Dental, Health
- Much more!
What You Will Be Doing
You will be working on single-family, multi-family, retail, shopping center, recreational projects and more throughout the bay area. Apply today and Corey Evans will contact you with all the details!
What You Need for this Position
At Least 3 Years of experience and knowledge of:

- AutoCAD
- Sketchup
- Revit
- 3D Rendering
- Single Family
- Multi-family
- Commercial Projects
- Retail/Shopping Center Projects
So, if you are a Architectural Project Manager with experience, please apply today!"
106,Error loading,Error loading,Error loading,Error loading
107,Construction Project Manager/Superintendent - Home Reconstruction -,Ameritrust Residential Services,"San Francisco, CA"," Residential Capital Management (Resicap) is the leading vertically integrated solution for institutional owners of single-family residential assets in the United States. Our services include asset acquisition/valuation, construction, and property management. We operate in 36 states and will be expanding into all 50 before the end of 2018. Our staff increased by 540% in 2017 and we currently have over 600 employees. We expect to have over 1,000 by the end of 2018. Our culture can best be described as energetic and innovative. We encourage every single one of our employees to challenge the way things are done and to feel like they will not only be heard but rewarded by doing so. We recently caught the attention of the AJC and were named as one of Atlanta’s Top Workplaces for 2018. INC Magazine awarded us the 147th Fastest Growing Company in the US in 2014.

Home Reconstruction Project Manager
A rapidly growing Construction, Real Estate, and Property Management Company seek an experienced residential construction project manager.  If you share a passion for working in a fast-paced, rapid growth company committed to professional excellence, then we're interested in talking to you.
Responsibilities:
Manage all aspects of the reconstruction of homes from design to coordination of schedules, inspections during various construction phases, monitoring permits, and daily oversight of subcontractors.
Develop project schedules, plan materials, and purchase orders, ensuring work is within project scope. 
Responsible for obtaining sub-contractor estimates and bids, performing project buyouts, and managing subcontractors' progress against plan.
Schedule pre-construction site visits of all jobs that are under construction.
Oversee the construction schedule, budget and ensure the project is completed within deadline and budget.
Qualifications:
Bachelor Degree in construction management or related field (preferred); or a combination of experience and education.
2 - 6 years experience in construction/building renovation.
Thorough knowledge of general construction with a good understanding of mechanical, electrical, plumbing.
Must be computer literate in Excel (or spreadsheet software), Word, Windows (creating folders, uploading documents).  Familiar with Dropbox desirable.
Strong customer service background and skills in the home building industry.
Knowledge of construction practices and labor costs in construction, plus a good knowledge of the uses and costs of materials.
Ability to multi-task, which requires strong organizational skills, attention to detail and quality.
Possess excellent verbal and written communication skills and have a process improvement oriented mindset.
Assure safety standards are used which comply with all company, local, City, State and Federal guidelines.
Solid understanding of local, state and federal building code requirements.
Possess excellent verbal and written communication skills and have a process improvement oriented mindset
Use independent judgment to analyze, troubleshoot and have repairs completed.  
Assure safety standards are used which comply with all company, local, City, State and Federal guidelines
Solid understanding of local, state and federal building code requirements"
108,"CONSTRUCTION PROJECT MANAGER-HEALTHCARE/HOSPITAL - San Francisco, CA",KP Recruiting Group,"San Francisco, CA","We are pleased to present the following job opportunity with our client!  Take a look and if you meet the requirements please submit your resume and we'll be in touch if you're a good fit!


Reporting to the VP, Major Construction Projects, this position is responsible for leading the design and construction process for a highly complex project - a state-of-the-art, 21st-century hospital designed and equipped to provide an unsurpassed level of care for patients. 

The project budget is estimated at time to be $1.5 - $2 Billion, with a project completion date of 2029. The complexity of the project cannot be overstated.  Constructability is extremely complex given ongoing patient services and a restricted site with limited construction access. The position directs project development from feasibility phases through first patient. The position is responsible to develop and lead the project delivery strategy, define contracts terms and conditions and commercial terms, negotiate architect and contractor contract. Lead the selection of the project team(s) including architects, contractors and consultants.

Position leads project development including defining project scope, facilitating user input, design and ensuring on budget and schedule completion, overseeing  construction administration, fit-up and coordination with transition planning and move-in. Position manages medical equipment and IT planning, procurement, user input, and reporting to senior level governance structures. Position is responsible for creating highly collaborative and integrated project teams to deliver all assigned projects on schedule and on or below budget. Manages professional department through subordinate managers.

Responsible for implementation of capital projects. Provides administrative oversight for teams of project managers with emphasis on daily operations and functions, ensuring that project progress and completion is within budget and time constraints.
Ten years of experience of Health care knowledge of and experience in planning, design, construction, environmental issues, legal issues, federal, state and local laws, regulations and practices governing planning, building design and construction, state and federal legislative processes, financial, budgeting and cost management skills, including interacting with and synthesizing widely divergent viewpoints and interests
Ten years of experience/ Expert skills to lead, direct and manage personnel including selection, training, evaluating and, as required, taking corrective action
Ten years of experience in written, verbal and interpersonal communication skills, including skill to work effectively with multiple constituencies to advance organizational objectives
Five years of experience in Integrated Project Delivery Methods
Five years of experience with Lean processes and tools
Bachelor's degree and / or equivalent experience / training in architecture, engineering, urban design, city planning or landscape architecture
Preferred Qualifications:
Master's degree
License to practice in at least one of the following professions: architecture, engineering, urban design, city planning or landscape architecture
Certificate to practice in at least one of the following professions: architecture, engineering, urban design, city planning or landscape architecture"
109,Assistant Construction Project Manager,Liberty Jobs,"San Francisco, CA","Assistant Construction Project Manager - Wastewater Construction - Industrial Construction
Salary - Depends on experience
My client one of the most respected General Construction companies in the United States is seeking to add a stellar Assistant Construction Project Manager to their growing team!  Candidates must have a minimum of 3+ years experience in Industrial Construction.  Experience on Water Treatment Plants or Wastewater Treatment Plants is a major plus.  Candidates will coordinate project information for field use, and be a support to the field staff.  Must have clear and concise communication skills.  My client offers competitive Salary and benefits!
 Qualified candidates send resumes to Chris Coneys:  cc@libertyjobs.com"
110,Construction Project Manager,Harrison Gray Search & Consulting,"San Francisco, CA","Overview
Our client is currently seeking a Project Manager for a project in San Francisco, CA.
Are you excited by big, landmark projects? Do you enjoy mobilizing people and resources to overcome challenges? Are you a Project Manager that inspires others to do their very best every day? Do you want to work for a company where, when you do these things, you will be noticed? If so, then keep reading.
As a family company, our client expects Project Managers to empower a sense of responsibility across every level of while holding themselves accountable for profitability and business outcomes. Are you someone who can inspire and uplift others to carry a sense of pride for what they do?
As a fourth generation business, our client recruits Project Managers that will sustain our culture. Do you know how to create a family out of your project teams by getting to know your people and learning about their individual strengths and weaknesses? Our client wants Project Managers to invest their time into developing the next generation by mentoring and training their teams.
Our client is looking for Project Managers that can organize and initiate structure, but also have a sense of flexibility and comfortability with change. Someone who can think like a builder, but also possesses business savvy. Project Managers that can simultaneously drive results and build lasting relationships.
If this sounds like you, then we want to hear from you. If you have what it takes, welcome to the family.
Responsibilities
The Project Manager's responsibilities include:
Providing leadership for multiple aspects of controls including costs, planning, scheduling, engineering, supervision and management of personnel
Project, project completion, and entire close-out process
Develops strategy for personnel development & recruiting
Responsible for managing contractual issues
Establishing and maintain customer relationships
Accurate forecasting of costs for job completion
Provide leadership and development to project team
Final say in the resolution of problems
Quality Assurance and Quality Control plans
Identifies issues to Program Manager as required to ensure the success of the project
Reviews and approves preliminary schedules, financial projections, and cost to complete
Ensures construction site rules and procedures are implemented and followed
Qualifications
We are seeking professionals with the following qualifications:
Civil Engineering or Construction Management Degree preferred
8 years of construction management experience
Experience in managing teams
Excellent communication skills
Success in client relationships
Self-motivated
Proactive
Ability to prioritize and manage time
Managing risk
Negotiation skills
Change management
An Equal Opportunity Employer, Disability/Veteran
#ZR"
