,0,1,2,3
82,Certified Nursing Asst,ResCare,"Garden Grove, CA","Job Description
ResCare 
Title: Certified Nursing Asst
Job Category: Direct Care/Operations
Line of Business: Residential Services
About ResCare
Join us in transforming peoples' lives and their communities! ResCare is a one-of-a-kind human services company offering services for people with intellectual and developmental disabilities, home care for seniors, as well as education, vocational training, and job placement for people of all ages and skill levels. Right now, we have an exciting opportunity for you to join our team as a Certified Nursing Asst.
About this Line of Business
We cover thousands of homes across the country, with a comprehensive range of programs and services, including host home and foster care. ResCare partners with people in the community who open their homes to individuals with disabilities and assists families by providing adoption and foster care services. With almost four decades of experience in the IDD services field, our aim is to be the provider-of-choice in the development of unique and proprietary service offerings and technologies - working toward innovative care models and leading health outcomes with states and payers.
As a(n) Certified Nursing Asst you will: 
Assists nurses by performing various basic care activities related to services essential to caring for the personal needs and comfort of patient.
Dresses, grooms, bathes, feeds, takes and records vital signs of patients.
Answers call lights, assists in toileting, oral care, nail care, catheter care, assists patients in wheel chairs, transports, turns bedridden patients, reports patient changes, and takes out trash.
Requires certification as a Nurse Assistant; functions may not exceed Standards of Practice as accorded by certification.
Provides simple or uncomplicated patient care. 
Cleans room and changes bed linen.
Takes and records temperature, pulse, and respiration rate.
Gives medication as directed by Physician or Nurse and makes notation of amount and time given.
Other duties as assigned.

Position Requirements
Minimum age requirements is 18 years.
Valid driver’s license, with satisfactory driving record, as defined by agency policy.
Certification, if required by state licensure as a CNA or Home Health Care Aide in the state in which the aide is to provide care.
Completion of a recognized home care aide training program or 6 months of recent experience as an aide.
Must be able to utilize proper body mechanics while lifting and may be expected to lift up 75 lbs.; must be able to sit, stand, and walk for periods of time and bend, stoop, push, pull, and reach.

Additional Information


Benefits
ResCare offers a comprehensive benefits package to full-time employees including medical, dental, vision, paid time off, disability, life, and tuition reimbursement. All employees age 21 and older are eligible to participate in the 401(k) retirement savings plan.
ResCare is an Equal Opportunity Employer. ResCare does not discriminate against any person on the basis of gender, race, color, national origin, religion, disability, age, veteran status, gender identity or sexual orientation in admission, treatment, or participation in its programs, services and activities, or in employment, or on the basis of gender in its health programs and activities.
9861 W 11th St , Garden Grove, CA 92844-3105 USA "
83,Nursing Resource Lab Assistant-Temporary Pool,Glendale Community College,"Glendale, CA","Assists nursing students with improving their knowledge of nursing skills through implementation of the nursing process, clinical assessment procedures, and care of patients across the spectrum of nursing. Schedules and monitors the use of equipment and laboratories. Assists students with documentation of clinical health requirements, class assignments, and portfolio tracking.
  SUPERVISION RECEIVED AND EXERCISED
 Supervision is provided by the Associate Dean of Health Sciences.  
 Provides work direction to lower-level staff and student workers.
Job Type: Classified Hourly
Location: 1500 N. Verdugo Road, Glendale, California
Agency: Health Sciences"
84,Assistant/Associate Professors of Nursing,Biola University,"La Mirada, CA","Assistant/Associate Professors of Nursing

Department of Nursing 
Biola University invites applications for full-time, tenure-track faculty positions in Nursing, at the Assistant Professor or Associate Professor rank, to begin August 2017.

Responsibilities and Qualifications
Experience in general medical/surgical nursing, leadership/administration, and skills lab/simulation as well as previous experience teaching in classroom, clinical and online environments. Also, desire experience in outcomes assessment, designing, implementing, evaluating and revising curriculum.

Must have excellent communication skills, be creative, have a minimum of one-year acute care experience within the last five years, be flexible and possess excellent critical thinking skills. Need to have a substantive knowledge base in the area(s) of instruction.

The School of Science, Technology and Health at Biola University. Biola University has made a visionary commitment to growth and development of the sciences through organization of the new School of Science, Technology, and Health to be housed in the $63M, 91,000 sq. ft. Alton and Lydia Lim Center for Science, Technology, and Health opening in Fall, 2017. The School serves 1,100 students in 16 majors across six departments (Biological Sciences; Chemistry, Physicals, and Engineering; Math and Computer Science; Kinesiology, Health and Physical Education; Nursing; and Communication Sciences and Disorders).

Biola University is committed to diversity and seeks faculty who can contribute to multicultural understandings. Biola is an evangelical Christian university where faculty endorse a university statement of Christian faith and community values, and are committed to the integration of faith and learning. Biola serves a student body of over 6,000 undergraduate and graduate students and is accredited by WASC. Biola University, located in dynamic Southern California, offers abundant opportunities for personal and professional growth. Competitive salary commensurate with experience. Excellent benefit package included. For more information on Biola, visit www.biola.edu.

Review of applications will continue until the positions are filled. Please send letter of interest and curriculum vitae through Biola's employment website. Faculty applications will be sent to promising candidates."
85,Cardiac Cath Lab Assistant Department Administrator-RN,Kaiser Permanente,"Los Angeles, CA","Description:
Assists in managing a single department or multiple small departments providing ambulatory patient care services by supervising daily operations and patient care activities. Ensures staff provides high quality, accessible, cost effective care and patient focused services to members across the continuum which comply with local, state, and federal requirements. Implements and supervises the maintenance of clinical practice standards, budgets, and staff development. Assists in integrating services/operations with nursing standards of practice, service priorities and performance/outcome measures, as well as with business, departmental and organizational goals/objectives.

Essential Responsibilities:

Supervises daily operations and service delivery.

Ensures staff provides the highest quality of care and are in compliance with the Nurse Practice Act, NCQA, TJC, federal, state and local requirements.

Implements and maintains patient care and quality service standards to meet members' and internal clients' expectations.

Acts as patient advocate resolving patient care issues.

Recommends, implements and evaluates processes to improve systems and patient care results across the continuum of care.

Assists in developing and monitoring budgets and resource allocations.

Monitors financial performance and identifies and recommends strategies to reduce costs and improve quality of care/service.

Determines the appropriate staff mix for department and develops processes to screen, interview, hire, train and maintain the competency of all department staff.

Assists in providing on going staff development.

Supervises the implementation of policies and procedures which support the goals and business objectives of the organization and department.

Collaborates with physicians, department chief, and nursing manager in developing the appropriate level of patient services and the day-to day operations of the department.

Assists in managing and resolving human resource, labor relations, employee and department safety, and risk management issues.


Basic Qualifications:

Experience

Minimum two (2) years of experience in ambulatory care or other relevant clinical experience required.

OR

Minimum two (2) years in leadership capacity

OR

Completion of Kaiser Permanente Southern California Postgraduate Fellowship in Health Care Administration.

Education

Graduate of an accredited school of nursing.

Bachelor's degree or four (4) years experience in a directly related field.

High School Diploma or General Education Development (GED) required.

License, Certification, Registration

Current California RN license required.

BLS certification required.


Additional Requirements:

Knowledge of Nurse Practice Act, TJC, and other local state, federal regulations.

Must be able to work in a Labor/Management Partnership environment.


Preferred Qualifications:

Clinical specialization in area of practice preferred.

BSN and ARRT Preferred

Clinical specialization in area of practice preferred.

Experienced clinical leader in high volume, complex Cath Lab/EP/Interventional Radiology environment. 

Enthusiastic and innovative individual with demonstrated skills on team building. 

Able to demonstrate strong partnership with physicians, staff, Labor and senior leaders. 

Experience with completed Performance Improvement projects preferred. 

Program management and education experience. 

ACLS.

PALS.

Notes:

Will provide education to Cardiac Cath Lab, Electrophysiology, and Interventional Radiology Departments."
86,CNA or LVN Graduate / $19-$23/Per Hour (Brentwood),Sylvia's Homecare,"Los Angeles, CA","CNA of VN Graduate
 Seeking Certified Nursing Assistant or Vocational Nursing Graduate to work with an elderly couple in their private Brentwood home. You will be working aside another nurse at all times. Both patients are diagnosed with dementia. The wife is ambulatory while the husband is a nonverbal full transfer and need help moving around from time to time. He is also on a puree diet.  Beyond this she will need help with basic ADL's, med reminders and some light meal preparation.
The shift for this case is Sunday (7am - 7pm). This is a private duty position and you will be hired directly by the family, the pay rate will range from $19-$23/hr depending on experience.
 All qualified applicants are encouraged to apply!"
87,"Editorial Assistant, Nursing & Allied Health",Ebsco,"Glendale, CA","EBSCO Health is part of EBSCO Information Services (EIS), a division of EBSCO Industries Inc. EIS provides a complete and optimized research solution comprised of e-journals, e-books, and research databases — all combined with the most powerful discovery service to support the information needs and maximize the research experience of our end-users. Headquartered in Ipswich, MA, EIS employs more than 3,300 people worldwide. EBSCO is a company that will motivate you, inspire you, and allow you to grow.
  Editorial Assistant,Nursing & Allied Health Products
 We are seeking an Editorial Assistant to join the EBSCO Health team to work with our Nursing & Allied Health products!
 The Editorial Assistant will provide editorial operational support to Nursing & Allied Heath editorial teams including preparing editorial materials, tracking activities/project management, coordinating review processes, and retrieving articles. The Editorial Assistant will contribute to development and implementation of editorial policies and workflow, assist with product production steps and support personnel across the Nursing & Allied Health Editorial Team with both collaborative and independent projects. 
 Primary Responsibilities:
Perform editorial process tasks that require varying degrees of analysis, problem-solving skills, and independent judgment
Collaborate with members of the Nursing & Allied Health Editorial Team on project management, production editing and other projects and tasks
Contribute to development and implementation of editorial policies and workflows that foster consistency across the products (including tag and template structure, editorial and scientific conventions, and writing style)
Utilize editorial software to assist with content production steps
Coordinate/project manage clinical content writing and review processes with internal editorial teams and external clinical content writers including maintaining topic writing and review schedules and tracking all correspondence
Support editorial team via assisting with recruiting, contracting, and invoicing for external contributors
Support customer request workflow by collating feedback/responses and entering into system for tracking
Retrieve journal articles, record request details, and file and maintain full-text electronically
Serve as liaison between Nursing & Allied Health products specialty publishing groups and shared services
Track and report key team metrics
Other duties as assigned by supervisor
 Required Qualifications:
Associate's degree or at least 2 years of relevant editorial experience
≥ 2 years of experience with Microsoft Office Excel, Outlook, and Word
 Preferred Qualifications:
Bachelor’s degree  
Project management skills
Ability to apply independent thinking and analysis to complete identified assignments efficiently
Ability to multi-task and provide ready response to high priority incoming requests
Ability to quickly assess scope and priority of requests to complete or route
Ability to learn and use editorial software (content management systems)
Willingness to perform some repetitive activities such as retrieving journal articles
Accuracy with systematically processing records exchanged by email
Working knowledge of editorial workflow concepts, such as tagging, linking, tracking changes, and maintaining version control
High computer literacy and data entry/typing skills
Flexibility to manage and prioritize multiple variable, project-based assignments
Ability to work in team environment and report on completed assignments
Proficiency with specific EBSCO Health processes may serve in lieu of minimum required qualifications
      EBSCO Industries, Inc.is an equal opportunity employer and complies with all applicable federal, state, and local fair employment practices laws.  EBSCO strictly prohibits and does not tolerate discrimination against employees, applicants, or any other covered persons because of race, color, sex (including pregnancy), age, national origin or ancestry, ethnicity, religion, creed, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.  This policy applies to all terms and conditions of employment, including, but not limited to, hiring, training, promotion, discipline, compensation, benefits, and termination of employment.
EBSCO complies with the Americans with Disabilities Act (ADA), as amended by the ADA Amendments Act, and all applicable state or local law.

Nearest Major Market: Los Angeles
Job Segment:Data Entry, Project Manager, Administrative, Technology"
88,"Health Sciences (Assistant Professor, Nursing Simulation)",California State University,"Los Angeles, CA","Description:
Patricia A. Chin School of Nursing
Rongxiang Xu College of Health and Human Services

Position: Assistant Professor

Starting Date: August 2019

Minimum Qualifications:
1) An earned Ph.D. or DNS in Nursing from an accredited institution (or equivalent) is required at the time of application.
2) Evidence of successful teaching experience at the undergraduate and/or graduate levels.
3) Evidence of publications in scholarly journals.
4) California RN license or evidence of eligibility to obtain.

Preferred Qualifications:
Demonstrated expertise in Nursing Simulation.

Duties:
The primary professional responsibilities of instructional faculty members are: teaching, research, scholarship and/or creative activity, and service to the University, profession and to the community. These responsibilities generally includes: advising students, participation in campus and system-wide committees, maintaining office hours, working collaboratively and productively with colleagues, and participation in traditional academic functions.

Primary teaching responsibilities will be in the Simulation Lab where leadership and management roles will facilitate student immersive learning experiences.

The successful candidate will be committed to the academic success of all of our students and to an environment that acknowledges, encourages, and celebrates diversity and differences. To this end, the successful candidate will work effectively, respectfully, and collaboratively in diverse, multicultural, and inclusive settings. In addition, the successful candidate will be ready to join faculty, staff, students, and administrators in our University’s shared commitment to the principles of engagement, service, and the public good.

Salary: Initial salary is commensurate with qualifications and experience.

The University:
California State University, Los Angeles (Cal State LA) is the premier comprehensive public university in the heart of Los Angeles. Cal State LA is ranked number one in the United States for the upward mobility of its students. The University is dedicated to engagement, service, and the public good, offering nationally recognized programs in science, the arts, business, criminal justice, engineering, nursing, education, and the humanities. Founded in 1947, Cal State LA serves more than 28,000 students and more than 240,000 distinguished alumni. A majority of the University’s alumni live in the Los Angeles region, enriching their communities and contributing to the vitality of the local economy. Cal State LA is focused on developing a new bioscience entrepreneurial ecosystem in the Los Angeles and San Gabriel Valley regions through partnerships with local business. To provide increased educational opportunities, Cal State LA recently opened a campus in downtown Los Angeles that offers graduate and undergraduate programs, as well as professional development and certificate programs. The university is home to the critically acclaimed Luckman Fine Arts Complex, Pat Brown Institute for Public Affairs, Hertzberg-Davis Forensic Science Center, Hydrogen Research and Fueling Facility, Billie Jean King Sports Complex and the TV, Film and Media Center.

Required Documentation:
Please submit the following to the Search Committee Chair at the email address below:
1) Cover letter specifically addressing minimum and preferred qualifications.
2) Curriculum vitae.
3) Narrative statement describing your commitment to working effectively with faculty, staff, and students in a multicultural/multiethnic urban campus environment with a substantial population of first-generation students.
4) List of three professional references.
5) University Application for Employment Form (http://www.calstatela.edu/sites/default/files/groups/Human%20Resources%20Management/forms/empl_application_academic_2017_11_28.pdf)

Finalists will be required to submit:
Official transcripts.

Employment is contingent upon proof of eligibility to work in the United States.

Application:
Review of applications will begin February 15, 2019, and will continue until the position is filled.

Please email all application materials in a single PDF to gwashin@calstatela.edu. Please type “Chin School of Nursing Tenure-Track Application” in the subject line.

Please address all questions to the search committee chair Dr. Gail Washington at gwashin@calstatela.edu or 323-343-4700.

Note: The person holding this position is considered a ""mandated reporter"" under the California Child Abuse and Neglect Reporting Act and is required to comply with the requirements set forth in CSU Executive Order 1083 as a condition of employment.

A background check (including a criminal records check) must be completed satisfactorily before any candidate can be offered a position with the CSU. Failure to satisfactorily complete the background check may affect the application status of applicants or continued employment of current CSU employees who apply for the position.

In addition to meeting fully its obligations under federal and state law, Cal State LA is committed to creating a community in which a diverse population can live, work and learn in an atmosphere of tolerance, civility and respect for the rights and sensibilities of each individual. To that end, all qualified individuals will receive equal consideration without regard to economic status, race, ethnicity, color, religion, marital status, pregnancy, national origin or cultural background, political views, sex, sexual orientation, gender identification, age, disability, disabled veteran or Vietnam era veteran status.

AN EQUAL OPPORTUNITY/TITLE IX EMPLOYER

Upon request, reasonable accommodation will be provided to individuals with protected disabilities to (a) complete the employment process and (b) perform essential job functions when this does not cause undue hardship."
89,Clinical Nurse Partner (CNA),Citrus Valley Health Partners,"west covina, CA","Job Description
 Job Title: Clinical Nurse Partner (CNA)
 Company Name: Citrus Valley Health Partners
 Employment Type: Per Diem
 Location: WEST COVINA, CA, United States
 Department: Nursing Float Personnel - QVC/CVMC
 Salary: Highly Competitive
 Shift Hours/ Days: 12
 Hours/Pay Period: 24
 Degree Required: None Specified
 Job ID: 11.87300-0.3-07242
 Date Posted: Nov 1, 2018
 Years Experience: unspecified
 Campus/Location: Queen of the Valley Hospital
 Note:  Please read the complete description below before applying for this job.
  Complete Description
The Clinical Nurse Partner is responsible for assigned patient care tasks under the direct supervision of licensed care providers.  Transports medications and requests to and from Pharmacy/Nurse on a non-routine basis when necessary.
At least one year of acute care experience is required (at QVC & FPH only).  One year nurse assistant experience is preferred.
Certified Nurse Assistant required for nurse aides hired after 1995(unless currently enrolled in a LVN or RN program and has completed the fundamentals of nursing course or have a current CA LVN or RN license). BLS required.  MAB or equivalent course required within 30 days of hire.   Incumbents have until 4/1/15 to obtain the training. Training is renewed annually (cert. expires end of month in which training takes place).
*Citrus Valley Health Partnersis an Equal Opportunity Employer and does not unlawfully discriminate in employment. No question on this application is used for the purpose of limiting or excluding any applicant from consideration for employment on a basis prohibited by local, state, or federal law. Equal access to employment, services, and programs is available to all persons. Those applicants requiring reasonable accommodation to the application and/or interview process should notify the Human Resources Department by calling 626-858-8515.
 Additional Information
Weekend and/or Holiday Rotation may be required."
90,"CNA, Senior Mental Health, PT, Nights 8hrs",Southcoast Global Medical Center,"Anaheim, CA","  Job Description:

Summary: The Certified Nursing Assistant is a non-professional who, under the general supervision of a Registered Nurse, assists in providing direct patient care by performing non-professional nursing duties. He/She may handle human blood and other potentially infectious and/or hazardous materials, which may result in a possible exposure to blood borne pathogens and/or harmful elements. The position may care for patients in the following age groups: adolescent and geriatric. The Certified Nursing Assistant position is accountable to the Director of Behavioral Health.


Qualifications: 1 year experience in an acute care facility is preferred. Current C.N.A certification. Current BLS upon hire. ABM/MAB/CPI within 60 days of hire, annual thereafter."
91,C.N.A. Skilled Nursing,Front Porch,"Los Angeles, CA","Description
We are looking for ""on call"" C.N.A'S that are compassionate, caring, hardworking,  & service driven to join our team! We need a truly caring individuals with passion for helping the elderly in their daily needs.  Must have excellent communication skills.
To perform this position effectively the candidate is required to have a current CNA certification on file, experience in long-term care community health, geriatric and/or rehabilitative nursing desirable. Knowledge in current State and Federal regulations.  
Must have a flexible schedule to work both day's and evening shifts!!!
Salary starting at $15. per hr
We offer a comprehensive benefits package and paid time off.
Final candidates must successfully complete a pre-employment physical, physical abilities test, drug screen and Department of Justice Criminal background clearance.
Front Porch is an Equal Opportunity Employer.  We offer all aspects of diversity and provide equal employment opportunity to all employees and applicants without regard to race, color, religion, sex, martial status, national origin, age, sexual orientation, disability or status as a veteran in accordance with the applicable nondiscrimination laws."
92,"CNA or VN (Beverly Hills, CA) (Beverly Hills, CA)",Private Families Looking for Great Care Careers,"Beverly Hills, CA","Certified Nurse Assistant CNA or VN Graduate

WANTED: Certified Nurse Assistant CNA for a private family wanted. You will be responsible for delivering high-quality care to the patient in her home. The patient is diagnosed with very early stages of Dementia and Anxiety. She is fully ambulatory and can care for herself. 

She is primarily looking for a Certified Nurse Assistant CNA or VN Graduate that she can spend quality time with. Loves to get dressed up and put on makeup. Experience in this field is a major plus!

We are looking a Certified Nurse Assistant CNA or VN Graduate that work night shifts 8pm to 8am. Pay rate is $18-$20 per hour depending on experience.

Responsibilities:
Provide basic patient care and treatment
Assisted daily living
Medication reminders
Strong companionship

Qualifications:
CNA experience
Ability to build rapport with the patient and family
Compassionate and caring demeanor
Experience with dementia and geriatric patients is a plus!"
93,"Site Data Collectors, Medical - CNA/MA (SDC)","Inovalon, Inc.","Bell Gardens, CA","Overview
Inovalon is the nation’s largest medical record reviewer. To accomplish this, Inovalon utilizes Medical Assistants, Certified Nursing Assistants, and Medical Clerks to go to physician offices, clinics, hospitals, and other clinical facilities to obtain and/or review medical data. Inovalon does these reviews in all 50 states around the nation.
 Inovalon is currently recruiting Medical Assistants, Certified Nursing Assistants, and Medical Clerks to perform medical record reviews in the field. Inovalon offers highly competitive hourly compensation as well as compensation for mileage traveled. Inovalon reviewers are provided with a laptop and full abstraction and technology training. Both part-time and full-time hours are available.
Responsibilities
Accurately and efficiently conduct medical record review/abstraction services;
Scan relevant components of the medical record to support reviews performed;
Electronically download review assignments to the laptop and data collection tool; daily upload completed assignments and scanned medical records;
Participate in required training;
Complete quality, accuracy and inter-rater reliability testing as requested in a timely manner;
Communicate effectively and professionally with care provider offices, clinics, hospitals, other clinical facilities and Inovalon staff;
Travel to medical facilities in specified area of region from home to complete review services as assigned by Inovalon;
Represent Inovalon with medical facility staff; and
Abide by all HIPAA and associated patient confidentiality requirements.
Qualifications
Medical Assistant or Certified Nursing Assistant or Medical Clerk;
Clinical experience; prefer experience in performing chart abstractions;
Ability to manage and meet deadlines;
Computer literate and detail oriented;
Professionally skilled in verbal and written communication;
Available to perform reviews no less than 24 hours a week;
Must be willing to travel; and
Must have high speed internet access.
 Inovalon provides equal employment opportunities (EEO) to all employees and applicants for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, or protected veteran status and will not be discriminated against on the basis of disability. "
94,"Site Data Collectors, Medical - CNA/MA (SDC)",Inovalon,"Bell Gardens, CA","Inovalon is the nation’s largest medical record reviewer. To accomplish this, Inovalon utilizes Medical Assistants, Certified Nursing Assistants, and Medical Clerks to go to physician offices, clinics, hospitals, and other clinical facilities to obtain and/or review medical data. Inovalon does these reviews in all 50 states around the nation.
 Inovalon is currently recruiting Medical Assistants, Certified Nursing Assistants, and Medical Clerks to perform medical record reviews in the field. Inovalon offers highly competitive hourly compensation as well as compensation for mileage traveled. Inovalon reviewers are provided with a laptop and full abstraction and technology training. Both part-time and full-time hours are available.

Accurately and efficiently conduct medical record review/abstraction services;
Scan relevant components of the medical record to support reviews performed;
Electronically download review assignments to the laptop and data collection tool; daily upload completed assignments and scanned medical records;
Participate in required training;
Complete quality, accuracy and inter-rater reliability testing as requested in a timely manner;
Communicate effectively and professionally with care provider offices, clinics, hospitals, other clinical facilities and Inovalon staff;
Travel to medical facilities in specified area of region from home to complete review services as assigned by Inovalon;
Represent Inovalon with medical facility staff; and
Abide by all HIPAA and associated patient confidentiality requirements.

Medical Assistant or Certified Nursing Assistant or Medical Clerk;
Clinical experience; prefer experience in performing chart abstractions;
Ability to manage and meet deadlines;
Computer literate and detail oriented;
Professionally skilled in verbal and written communication;
Available to perform reviews no less than 24 hours a week;
Must be willing to travel; and
Must have high speed internet access.
 Inovalon provides equal employment opportunities (EEO) to all employees and applicants for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, or protected veteran status and will not be discriminated against on the basis of disability. "
95,Certified Occupational Therapist Assistant (COTA) Home-Health Los Angeles Opportunities,FeldCare Connects,"Los Angeles, CA","Company Description

FeldCare Connects provides patients with warmhearted quality care. We connect our partner agencies to the top therapists and use the most innovative software to achieve efficient and effective patient care.We distinguish ourselves from our competitors by consistently providing quality professional therapy services with superior patient outcomes. Our company policy mandates our actions to constantly reflect our goal- to help the patient. We promote ethics and integrity in a way that radiates our mission to our contract therapists and our home health agencies.We provide patients with the most dedicated, passionate, and experienced therapists to fit their needs, including Physical Therapists, Occupational Therapists, Speech Language Pathologists, and Registered Dietitians.

Job Description

FeldCare Connects is currently seeking a self-motivated Certified Occupational Therapist Assistant to deliver premier excellence of care and is enthusiastic about working with adults of all ages.
We have immediate openings in the Los Angeles area to provide Certified Occupational Therapy Assistant services for our partner home health agencies. COME JOIN OUR TEAM!
Job Description
The Certified Occupational Therapist Assistant in Home Health is responsible for patient care needs relating to functionality status, activities of daily living, fine motor coordination, home assessments and adaptive equipment. Based on the assessment and evaluation performed by the OT, the Certified Occupational Therapist Assistant ensures that the treatment plan is followed, performs interventions aimed at improving and enhancing the patient's wellbeing, and evaluates the patients progress.
A Certified Occupational Therapist Assistant must:
Provide services defined by the state laws governing the practice of a Certified Occupational Therapy Assistant, in accordance with the plan of care, and in coordination with other members of the health care team.
Help the patient in the use of therapeutic, creative, and self-care activities to improve functioning and safety.
Observe, record, and report the patient's response to treatment and changes to the patient's condition.
Instruct patients, families, caregivers, and the health care team in the areas of therapy in which they can participate in assisting the patient.
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.com or contact our Human Resources and Recruitment Department at (818) 926-9057.
We offer:
Superior than standard compensation!
Flexible schedules
Varied caseloads and treatment settings
Great career growth opportunities
Available complete in-house training program for those seeking to expand into the pediatric and adult field
Ongoing continuing education is offered
If you are interested in hearing more about the exciting opportunities with FeldCare Connects, please visit www.feldcareconnects.comand submit your application online. You can also contact our Recruitment Department at (818) 926-9057.

Qualifications

Qualifications
Graduation from accredited Certified Occupational Therapy Assistant program
California Certified Occupational Therapist Assistant license
Ability and enthusiasm in working with all ages is a plus!
Bilingual is a plus!


Additional Information

Thank you for your interest in our team!"
96,"Certified Nurse Attendant - 5 East LT PCU, 9153",Torrance Memorial Medical Center,"Torrance, CA","Job Description
Under the direction of a RN, works cooperatively with all team members in planning and performing basic nursing care. The Certified Nurse Assistant is accountable for all patient care he/she gives and is responsible for adhering to all standards of care and for promoting teamwork among coworkers.
Qualifications
High school diploma or equivalent, must provide proof at time of interview
C.N.A. certification required
Current BCLS from the American Heart Association"
97,"CERTIFIED NURSE ATTENDANT, MEDICAL/SURGICAL, WHITTIER, 7PM-7AM",PIH Health,"Whittier, CA","We’re a nonprofit, regional healthcare network with two hospitals, numerous outpatient medical offices, a multispecialty medical (physician) group, home healthcare services and hospice care, as well as heart, cancer and emergency services. Our leadership is dedicated to putting patients first—a cornerstone of our mission, vision and values—as we deliver top-quality healthcare.
From our extensive facilities in Whittier, California and Downey, California, PIH Health serves more than two million residents in Los Angeles and Orange Counties and throughout the San Gabriel Valley.
Facilitates the provision of timely and effective patient care under the supervision of licensed members of the healthcare team. Helps maintain a safe and clean environment in order to enhance department operations. Patient care is delivered consistent with the model and philosophy of relationship based care.


Required Skills
Written and verbal English communication skill
Basic organizational skills
Knowledge of medical terminology
Knowledge of infection control
Able to work using aseptic techniques


Required Experience
Current California CNA certification is required.
Evidence of continuing education where required.
Prior experience in acute facility preferred
Basic windows and mouse skills preferred
Current Basic Life Support Care
Beyond the benefits that come with working for the area's leading community healthcare provider one that also recognizes the need to ensure patient safety and comfort you'll enjoy an extremely competitive compensation and benefits package. We are an equal opportunity employer and seek diversity in our workforce. EOE M/F/D/V"
98,CNA,The People Concern,"Compton, CA","SUMMARY

The CNA-Caretaker assists the professional staff by performing various resident care activities and related nonprofessional services necessary in caring for the personal needs and comfort of the residents. Responsible for the delivery of resident care (baths, personal grooming, feeding) as directed by the RN or NP.

1. Provide personal care assistance to residents as directed (bathing, grooming, feeding, and toileting)
2. Administer complete and partial resident baths, including bath, oral care, dentures, Foley care, hair/nail care, shaving, bed making
3. Assist in toileting needs of residents and empty drainage collection devices,
4. Follow facility protocol for admission documentation
5. HIPAA Competency Protect residents privacy by insuring resident protected health information (PHI) is not left unattended or open
6. Help transfer, lift, raise, and turn residents, utilize proper lifting and body mechanics and appropriate transfer devise to prevent personal injury
7. Recognize and identify limitation in providing care and seeks help from appropriate staff
8. Obtain temperature on residents during vitals check; once a month take weights and measurements, upon intake
9. Regularly check on residents to insure comfort, dignity and privacy; report accurate results to achieve the best possible resident care
10. Learn and implement infection control policies
11. Prepare resident room for admission; provide resident orientation to room and admission pack supplies; assist resident with dressing as indicated
12.Assist LVN/NP with various duties as directed, e.g., turning and positioning immobile residents every two hours, etc.
13. Assist discharged resident with dressing and packing-if/as needed; clean room of supplies/linen
14. Maintain and improve resident optimal level of functioning and nursing rehabilitation
15. Recognize changes in residents condition and ask appropriate questions to clarify the situation; report changes to superiors
16. Deliver supplies to resident rooms; maintain resident rooms in a neat, orderly, and clutter free environment

QUALIFICATIONS

1. Current, unrestricted CNA license/registration
2. CNA licensure/registration in California
3. Minimum one year experience as CNA
4. Able to read, understand, and follow individual resident care plans
5. Able to lift and transfer residents into wheelchair, bed or care, etc.
6. Assist members to maintain their bedroom areas clean, report to member's advocate any issues
7. Able to obtain and record residents temperature, pulse, respiration, weight
8. Able to assist with post mortem care
9. Able to meet all health, compliance and competency requirements
10. Detail oriented with effective time management, organizational, written, verbal, and computer skills
11. Knowledge of infection control procedures, including proper hand washing techniques, contact with blood spills, and standard precautions
12. Able to obtain and maintain CPR/1st Aid Certification
13. Minimum 30 WPM typing speed preferred
14. Bilingual in English/Spanish preferred
Department: SOLAR
This is a non-management position
This is a full time position"
