,0,1,2,3
57,RN OR PD Days,Los Alamitos Medical Center,"Los Alamitos, CA","The dedicated staff, highly-skilled physicians and surgeons, and advanced technology combine to make working at Los Alamitos Medical Center a personally-rewarding work environment.  Nursing staff often hold advanced degrees, are dedicated to caring for others in both their personal and professional lives, and work side-by-side with talented colleagues and medical staff. The hospital has an advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an Orthopedic Destination Center, and the radiation oncology physician services are provided by UCLA Health.  Outpatient services are provided in a colorful patient setting in our Total Care Pavilion and there will soon be nurse navigators to assist orthopedic and cancer patients.  The hospital’s quality indicators reflect the hard work of physicians and staff. LAMC awards and distinctions include an A on the Leapfrog Hospital Safety Score, American Heart Association Get with the Guidelines Gold+ Performance Achievement Award for Heart Failure, American Stroke Association Get with the Guidelines Gold+ Performance Achievement Award for Stroke, American Stroke Association Target Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke Center.  Los Alamitos Medical Center is a great place to work. There are more than 150 staff members who have been here over 20 years and the hospital has been in the community for nearly 50 years treating generations of families.

We offer competitive salaries and benefits including a matching 401(k), several health & dental plans to choose from, generous tuition assistance plans, and relocation assistance for select positions.

Under the supervision of the Director of Surgical Services and/or Clinical Manager the Registered Nurse is responsible for organizing, planning, directing, coordinating, providing high quality and individualized patient care. The nurse will demonstrate organizational, interpersonal, and time management skills. The nurse will demonstrate proficient performance standards in performing their daily work duties to meet the department expectations. The nurse works effectively and productively with shared responsibilities. The nurse will provide physical psychological and spiritual needs to the individual patient. Continuously seeks ways to improve processes and meet customer satisfaction with patients and physicians. The RN provides services to the following population: infant (31 days to 12 months), child (1 year to 12 years), adolescents (13 years to 17 years), adult (ages 18 to 64 years), and older adults (ages 65 years and above).



Qualifications:
Requirement:
Current CA RN license
Current BLS & ACLS
6 months experience as a peri-operative nurse and complete peri-op course
Able to circulate all cases
Basic computer skills
Completion of basic dysrhythmia course
 Preferred:
CNOR certification
Member in professional organization
Scrub experience

Job:  Surgical Services
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  PT2Y
Shift Type:  Days

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
58,RN ER Part Time Evenings,Los Alamitos Medical Center,"Los Alamitos, CA","Los Alamitos Medical Center is a great place to work - just ask one of the more than 150 staff members who have been here over 20 years.  The employees are dedicated not only to their patients, but to the hospital. It has a family feel and it’s not unusual for second and third generations of family members to all work here. There are second generations of physicians at the hospital as well.  A specific nursing position opened up recently for the first time in 43 years – only to have the employee return part time to her position. Staff retention is a source of pride and it reflects on the level of commitment staff brings to each patient.

Triage patients using ESI standards. Assess patient for needs and be a patient advocate. Able to deliver through ACI, patient teaching and med instructions. Able to recognize low acuity patients and move to and through a Rapid Treatment Area.


Qualifications:
At least 2 year current ED experience, current CA RN license, AHA BLS, ACLS, PALS. Provide basic EKG Certificate and Management of Assaultive Behavior card or completion certificate prior to start date. If less than 5 years experience provide proof of ED Nursing Course. Preferred: CEN
Job:  ER
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  PT1
Shift Type:  Evening

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
59,RN Telemetry FT Nights Los Alamitos,Los Alamitos Medical Center,"Los Alamitos, CA","Registered Nurse Telemetry
 
 
 We offer competitive salaries and benefits including a
 matching 401(k), several health & dental plans to choose from, generous
 tuition assistance plans, and relocation assistance for select positions.
 
 
 The dedicated
 staff, highly-skilled physicians and surgeons, and advanced technology combine
 to make working at Los Alamitos Medical Center a personally-rewarding work
 environment.  Nursing staff often hold advanced degrees, are dedicated to
 caring for others in both their personal and professional lives, and work
 side-by-side with talented colleagues and medical staff. The hospital has an
 advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an
 Orthopedic Destination Center, and the radiation oncology physician services
 are provided by UCLA Health.  Outpatient services are provided in a
 colorful patient setting in our Total Care Pavilion and there will soon be
 nurse navigators to assist orthopedic and cancer patients.  The hospital’s
 quality indicators reflect the hard work of physicians and staff. LAMC awards
 and distinctions include an A on the Leapfrog Hospital Safety Score, American
 Heart Association Get with the Guidelines Gold+ Performance Achievement Award
 for Heart Failure, American Stroke Association Get with the Guidelines Gold+
 Performance Achievement Award for Stroke, American Stroke Association Target
 Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke
 Center.  Los Alamitos Medical Center is a great place to work. There are
 more than 150 staff members who have been here over 20 years and the hospital
 has been in the community for nearly 50 years treating generations of families.
 
 
 Job
 Summary:
 
 
 This
 position is responsible for providing patient care in a safe and effective
 manner.  Responsibilities include, but are not limited to: delegation of
 tasks and duties to team members; synthesizing patient information; assessment
 and care appropriate to the age of the patients served, with appropriate
 nursing interventions; creating and updating the patient plan of care. 
 Registered Nurses place follow-up discharge phone calls, and ensure excellent
 customer satisfaction to our patients.  Order entry, order transcription,
 and ensuring that all physician orders are carried out appropriately are also
 responsibilities of the Registered Nurse.  Patient and family education
 are provided by the Registered Nurse.  Integration of patient care
 standards are incorporated into all clinical activities.



Qualifications:
Training and Experience:
 
 
 Mandatory –
One year of acute care experience in Medical
 Surgical nursing.  In lieu of this experience, consideration will be made
 for staff with strong education and associated experiential background.
Current California Registered Nurse License
Current Healthcare Provider Basic Life Support
Current Advanced Cardiac Life Support within
 first 90 days of employment
Basic EKG Course or equivalent knowledge within
 first 90 days of employment as available.
 
 
 Physical Requirements –
Must be able to walk and stand for long periods
Must be able to life and position patients using
 proper body mechanics
Must have visual and auditory acuity necessary
 for responsibilities listed
Job:  
 Cardio/Coronary/Tele
Primary Location:  
 Los Alamitos, California
Facility:  
 Los Alamitos Medical Center
Job Type:  
 Full-time
Shift Type:  
 Nights

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
60,RN ER Full Time Days,Los Alamitos Medical Center,"Los Alamitos, CA","Los Alamitos Medical Center is a great place to work - just ask one of the more than 150 staff members who have been here over 20 years.  The employees are dedicated not only to their patients, but to the hospital. It has a family feel and it’s not unusual for second and third generations of family members to all work here. There are second generations of physicians at the hospital as well.  A specific nursing position opened up recently for the first time in 43 years – only to have the employee return part time to her position. Staff retention is a source of pride and it reflects on the level of commitment staff brings to each patient.

Triage patients using ESI standards. Assess patient for needs and be a patient advocate. Able to deliver through ACI, patient teaching and med instructions. Able to recognize low acuity patients and move to and through a Rapid Treatment Area.


Qualifications:
At least 2 year current ED experience, current CA RN license, AHA BLS, ACLS, PALS. Provide basic EKG Certificate and Management of Assaultive Behavior card or completion certificate prior to start date. If less than 5 years experience provide proof of ED Nursing Course. Preferred: CEN
Job:  ER
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  Full-time
Shift Type:  Days

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
61,Case Manager RN PT Days,Los Alamitos Medical Center,"Los Alamitos, CA","The dedicated staff, highly-skilled physicians and surgeons, and advanced technology combine to make working at Los Alamitos Medical Center a personally-rewarding work environment.  Nursing staff often hold advanced degrees, are dedicated to caring for others in both their personal and professional lives, and work side-by-side with talented colleagues and medical staff. The hospital has an advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an Orthopedic Destination Center, and the radiation oncology physician services are provided by UCLA Health.  Outpatient services are provided in a colorful patient setting in our Total Care Pavilion and there will soon be nurse navigators to assist orthopedic and cancer patients.  The hospital’s quality indicators reflect the hard work of physicians and staff. LAMC awards and distinctions include an A on the Leapfrog Hospital Safety Score, American Heart Association Get with the Guidelines Gold+ Performance Achievement Award for Heart Failure, American Stroke Association Get With the Guidelines Gold+ Performance Achievement Award for Stroke, American Stroke Association Target Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke Center.  Los Alamitos Medical Center is a great place to work. There are more than 150 staff members who have been here over 20 years and the hospital has been in the community for nearly 50 years treating generations of families.

We offer competitive salaries and benefits including a matching 401(k), several health & dental plans to choose from, generous tuition assistance plans, and relocation assistance for select positions. 

Responsible for facilitation of care along the continuum of care through effective use of resources to assist patients in achieving optimal Health Care Transition of Care Management supporting medical necessity.



Qualifications:
Current CA RN license
Acute care Case Management experience
Acute Care Clinical experience
Excellent written and verbal skills. 
Computer skills.
BSN, ACM Preferred
Job:  
 Case Management/Home Health
Primary Location:  
 Los Alamitos, California
Facility:  
 Los Alamitos Medical Center
Job Type:  
 PT1
Shift Type:  
 Days
If Other Shift, Specify:  
 Sat-Mon
Shift Begin:  
 7:30 AM
 Shift End:  
 4:00 PM

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
62,RN Obstetrics Full Time Rotate,Los Alamitos Medical Center,"Los Alamitos, CA","Los Alamitos Medical Center is a great place to work - just ask one of the more than 150 staff members who have been here over 20 years.  The employees are dedicated not only to their patients, but to the hospital. It has a family feel and it’s not unusual for second and third generations of family members to all work here. There are second generations of physicians at the hospital as well.  A specific nursing position opened up recently for the first time in 43 years – only to have the employee return part time to her position. Staff retention is a source of pride and it reflects on the level of commitment staff brings to each patient.

Job Summary
The Perinatal Level I RN
 under the supervision of the Charge Nurse, Unit Charge Nurse or Perinatal
 Director is responsible for total care of the obstetrical patient during
 antepartum, labor, birth, postpartum and for the care of the neonate.  She/he must be able to assess, plan, provide
 and evaluate this care in a safe, organized and efficient manner while
 upholding the standards of nursing practice as detailed by current policies,
 procedures and safety practices.



Qualifications:
California Registered Nurse
ACLS certification
CPR certification
Neonatal Resuscitation Certification
Basic Fetal Monitoring Course
AWHONN Fetal monitor course with update every two years
Job:  Obstetric/Women Wing/Labor & Delivery
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  Full-time
Shift Type:  Rotate

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
63,RN Infusion Therapy PD Days Los Alamitos,Los Alamitos Medical Center,"Los Alamitos, CA","Registered Nurse Infusion Therapy
 
 
 We offer competitive salaries and benefits including a
 matching 401(k), several health & dental plans to choose from, generous
 tuition assistance plans, and relocation assistance for select positions.
 
 
 The dedicated
 staff, highly-skilled physicians and surgeons, and advanced technology combine
 to make working at Los Alamitos Medical Center a personally-rewarding work
 environment.  Nursing staff often hold advanced degrees, are dedicated to
 caring for others in both their personal and professional lives, and work
 side-by-side with talented colleagues and medical staff. The hospital has an
 advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an
 Orthopedic Destination Center, and the radiation oncology physician services
 are provided by UCLA Health.  Outpatient services are provided in a
 colorful patient setting in our Total Care Pavilion and there will soon be
 nurse navigators to assist orthopedic and cancer patients.  The hospital’s
 quality indicators reflect the hard work of physicians and staff. LAMC awards
 and distinctions include an A on the Leapfrog Hospital Safety Score, American
 Heart Association Get with the Guidelines Gold+ Performance Achievement Award
 for Heart Failure, American Stroke Association Get with the Guidelines Gold+
 Performance Achievement Award for Stroke, American Stroke Association Target
 Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke
 Center.  Los Alamitos Medical Center is a great place to work. There are
 more than 150 staff members who have been here over 20 years and the hospital
 has been in the community for nearly 50 years treating generations of families.
 
 
 Position Summary:
 
 
 This position is responsible for providing patient care in a
 safe and effective manner.  Responsibilities include, but are not limited
 to: delegation of tasks and duties to team members, synthesizing patient
 information, assessment and care appropriate to the age of the patients served,
 with appropriate nursing interventions.  Registered Nurses place follow-up
 discharge phone calls, and ensure excellent customer satisfaction to our
 patients.  Order entry, order transcription, and ensuring that all
 physician orders are carried out appropriately are also responsibilities of the
 Registered Nurse.  Patient and family education are provided by the
 Registered Nurse.  Integration of patient care standards are incorporated
 into all clinical activities.



Qualifications:
Training and Experience:
 
 
 Experience in Medical-Surgical Nursing.  In
 lieu of this experience, consideration will be made for staff with strong
 education and associated experiential background.
 
 
 Mandatory
Current California Registered Nurse License
Current Health Care Provider Basic Life Support
Current Advanced Cardiac Life Support within
 first 90 days of employment
ONS Chemotherapy and Biotherapy Course

Job:  
 Nursing
Primary Location:  
 Los Alamitos, California
Facility:  
 Los Alamitos Medical Center
Job Type:  
 PT2Y
Shift Type:  
 Days

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
64,RN Surgery FT Days,Los Alamitos Medical Center,"Los Alamitos, CA","The dedicated staff, highly-skilled physicians and surgeons, and advanced technology combine to make working at Los Alamitos Medical Center a personally-rewarding work environment.  Nursing staff often hold advanced degrees, are dedicated to caring for others in both their personal and professional lives, and work side-by-side with talented colleagues and medical staff. The hospital has an advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an Orthopedic Destination Center, and the radiation oncology physician services are provided by UCLA Health.  Outpatient services are provided in a colorful patient setting in our Total Care Pavilion and there will soon be nurse navigators to assist orthopedic and cancer patients.  The hospital’s quality indicators reflect the hard work of physicians and staff. LAMC awards and distinctions include an A on the Leapfrog Hospital Safety Score, American Heart Association Get with the Guidelines Gold+ Performance Achievement Award for Heart Failure, American Stroke Association Get With the Guidelines Gold+ Performance Achievement Award for Stroke, American Stroke Association Target Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke Center.  Los Alamitos Medical Center is a great place to work. There are more than 150 staff members who have been here over 20 years and the hospital has been in the community for nearly 50 years treating generations of families.
We offer competitive salaries and benefits including a matching 401(k), several health & dental plans to choose from, generous tuition assistance plans, and relocation assistance for select positions.
 This position is responsible for providing patient care in a safe and effective manner.  Responsibilities include, but are not limited to: delegation of tasks and duties to team members; synthesizing patient information; assessment and care appropriate to the age of the patients served, with appropriate nursing interventions; creating and updating the patient plan of care.  Registered Nurses place follow-up discharge phone calls, and ensure excellent customer satisfaction to our patients.  Order entry, order transcription, and ensuring that all physician orders are carried out appropriately are also responsibilities of the Registered Nurse.  Patient and family education are provided by the Registered Nurse.  Integration of patient care standards are incorporated into all clinical activities.
 

Qualifications:
One year of acute care experience in Medical-Surgical Nursing. In lieu of this experience, consideration will be made for staff with strong education and associated experiential background.
Current CA RN License
AHA BLS
Basic EKG Course or equivalent knowledge within first 90 days of employment
Job:  Surgical Services
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  Full-time
Shift Type:  Days

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
65,Travel Registered Nurse RN Operating Room OR,OneStaff Medical,"TARZANA, CA","Date Posted:2018-11-13
Occupation Category: 29-2055.00 - Surgical Technologists
JOB DESCRIPTION
Travel Registered Nurse RN Operating Room OR
Location:TARZANA, California
Shift:  10.00 hr - PM Shift
Start Date:  11/17/2018
Speciality:  RN - OR - OPERATING ROOM
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Operating Room OR to join our family, and well, that’s you! So check this out…

The Operating Room (OR) Nurse will provide care for patients before, during and after surgery. They will also, educate the patient, circulating nurse and/or scrub nurse, and potentially RN first assistant or operating room director.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Operating Room OR
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, ACLS & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
66,RN OR PD Evenings,Los Alamitos Medical Center,"Los Alamitos, CA","The dedicated staff, highly-skilled physicians and surgeons, and advanced technology combine to make working at Los Alamitos Medical Center a personally-rewarding work environment.  Nursing staff often hold advanced degrees, are dedicated to caring for others in both their personal and professional lives, and work side-by-side with talented colleagues and medical staff. The hospital has an advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an Orthopedic Destination Center, and the radiation oncology physician services are provided by UCLA Health.  Outpatient services are provided in a colorful patient setting in our Total Care Pavilion and there will soon be nurse navigators to assist orthopedic and cancer patients.  The hospital’s quality indicators reflect the hard work of physicians and staff. LAMC awards and distinctions include an A on the Leapfrog Hospital Safety Score, American Heart Association Get with the Guidelines Gold+ Performance Achievement Award for Heart Failure, American Stroke Association Get with the Guidelines Gold+ Performance Achievement Award for Stroke, American Stroke Association Target Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke Center.  Los Alamitos Medical Center is a great place to work. There are more than 150 staff members who have been here over 20 years and the hospital has been in the community for nearly 50 years treating generations of families.

We offer competitive salaries and benefits including a matching 401(k), several health & dental plans to choose from, generous tuition assistance plans, and relocation assistance for select positions.

Under the supervision of the Director of Surgical Services and/or Clinical Manager the Registered Nurse is responsible for organizing, planning, directing, coordinating, providing high quality and individualized patient care. The nurse will demonstrate organizational, interpersonal, and time management skills. The nurse will demonstrate proficient performance standards in performing their daily work duties to meet the department expectations. The nurse works effectively and productively with shared responsibilities. The nurse will provide physical psychological and spiritual needs to the individual patient. Continuously seeks ways to improve processes and meet customer satisfaction with patients and physicians. The RN provides services to the following population: infant (31 days to 12 months), child (1 year to 12 years), adolescents (13 years to 17 years), adult (ages 18 to 64 years), and older adults (ages 65 years and above).



Qualifications:
Requirement:
Current CA RN license
Current BLS & ACLS
6 months experience as a peri-operative nurse and complete peri-op course
Able to circulate all cases
Basic computer skills
Completion of basic dysrhythmia course
 Preferred:
CNOR certification
Member in professional organization
Scrub experience

Job:  Surgical Services
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  PT2Y
Shift Type:  Evening

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
67,RN Telemetry FT Nights Lakewood Regional,Lakewood Regional Medical Center,"Lakewood, CA","Registered Nurse Telemetry
 We offer competitive salaries and benefits including a matching 401(k), several health & dental plans to choose from, generous tuition assistance plans, and relocation assistance for select positions.


Lakewood Regional Medical Center is proud to be an integral part of the surrounding community. From orthopedics to cardiac care to urology, we’ve received many designations for quality care. Although we appreciate these prestigious honors, we are most honored by the opportunity to serve you and your loved ones. We’re committed to finding new ways to improve and make our hospital the best place for patients, physicians and employees. We appreciate the opportunity to serve you, and we are here any time you need help.

 Job Summary: 
 The Registered Professional Nurse is responsible for the delivery of patient care, utilizing the nursing process for assessment, planning, implementation and evaluation while meeting competently all safe expectations of a nurse.

 Technical and Job Specific Skill:

 Telephone Skills:  Must demonstrate hospital telephone etiquette by answering the phones promptly, courteously and by identifying department and self.

 Policy/Procedures:  Is aware of and follows all hospital and department policies and procedures.

 Teamwork: Promotes positive co-worker relationships through teamwork and cooperation.  Understands and supports the needs of individuals in other departments and promotes conflict resolution.  Shares information, work knowledge and experience with co-workers, physicians, and students in a non-threatening manner.  Offers assistance and promptly responds to requests.

 Productivity:   Maintains high productivity and performs efficiently regardless of whether the work volume is high or low.  Appropriately prioritizes work activities.  Responds to difficult situations with self-control and a positive attitude.  Makes decisions independently and knows when to ask for assistance.  Exercises good judgment and arrives at sound decisions.

 Clinical Skills
                             
Functions independently on usual unit. Seeks guidance when new/complex situations occur.

Demonstrates clinical competency and technical skills for general and specialty population.

Assignment: 
Floats to other areas outside of expertise with orientation & adjusted assignment based on validated competency (DOU to CCU). 
Cares for patients of varied acuity levels.
Applies theoretical knowledge in clinical practice for the assessment of patients.  Applies assessment skills to patient care.
Consistently identifies obvious and subtle patient/ family problems.
Develops and implements age/culturally appropriate care plan with patient and family.
Contributes to written plan of care for actual and potential patient problems.
Develops & implements nursing interventions with patient and family.
Participates in interdisciplinary patient rounds.
Interprets and reports obvious and subtle data which indicate that the patient may be at immediate physiological risk.
Evaluate outcomes with the individual and family and revises plan of care.  Evaluates patient’s response to treatments, further intervenes, if necessary.
Identifies subtle educational needs for pt/family.  Individualizes and implements established teaching plans using available instructional materials.  Evaluates learning and seeks consultation to modify education plan.
Safely administers medications and IVs appropriately, according to hospital policy and procedures.
Meets care needs for patient and family, including age specific requirements, cultural and religious needs.
 Leadership
 Delegates and supervises assigned assistants based on job description and Scope of Practice.  Provides constructive feedback to assistant regarding work performance.
Attends 50 % of Staff meetings. Participates in meetings.  Supports unit goals.
Knows and recognizes importance of hospital PI process.  Participates in data collection and problem identification.
Provides feedback to appropriate committees regarding practice issues, process improvement.   Attends at least one additional meeting.
Able to discuss current care delivery system.
Implements hospital policies & procedures.  Refers to P&P manuals or consults charge nurse or manager when unfamiliar situation occurs.  Forwards concerns/issues regarding policies to appropriate leadership personnel.
 Professional Growth 
 Enhances self-development in own area of practice.  Identifies, develops and implements an action plan for self-development along with nurse manager or designee during evaluation process.
Participates in learning activities to obtain skills needed for assigned unit.
Demonstrates positive image of nursing while practicing on the unit.
Meets minimum scheduling requirements.  Willing to adjust personal schedule to meet department/ hospital need.
Attends all mandatory courses as designated by the hospital.
Assists in the development of LVN and unlicensed personnel.  Addresses issues as identified and communicates to subordinates.  If needed, obtains assistance from more experienced staff.
Recognizes the importance of practice trends in nursing and participates in data collection.
 Patient Rights 
 Assesses patient/family understanding of their rights. 
Acts to uphold patient rights.
Treats all patients, families and co-workers in a polite and respectful manner.
Encourages participation in decision making. 
Recognizes barriers to communication and seeks expertise to resolve. 
Implements caring and supportive care.
 Performs any other duties or responsibilities that may be assigned.



Qualifications:
Training and Experience:
Mandatory:
 Current RN License
Current BLS Provider
Current ACLS
 Preferred:   
 Acute hospital experience
Spanish Speaking
Chemo Certified
 Training and/or experience:
 Completion of Pediatric Assessment and Pain Management preferred.

 Unit Specific Technical Skills:

 Knowledge and competency for care of the pre-op and post-op surgical patient.

 Competent in the care of patients with:

Epidural catheters
Auto Transfusion
Total hip replacement
Total knee replacement
Pain management
Dialysis patient


Job:  
 Cardio/Coronary/Tele
Primary Location:  
 Lakewood, California
Facility:  
 Lakewood Regional Medical Center
Job Type:  
 Full-time
Shift Type:  
 Nights

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
68,ER Case Manager RN PT Days,Los Alamitos Medical Center,"Los Alamitos, CA","The dedicated staff, highly-skilled physicians and surgeons, and advanced technology combine to make working at Los Alamitos Medical Center a personally-rewarding work environment.  Nursing staff often hold advanced degrees, are dedicated to caring for others in both their personal and professional lives, and work side-by-side with talented colleagues and medical staff. The hospital has an advanced bi-plane catheterization lab, robot-assisted surgery capabilities, an Orthopedic Destination Center, and the radiation oncology physician services are provided by UCLA Health.  Outpatient services are provided in a colorful patient setting in our Total Care Pavilion and there will soon be nurse navigators to assist orthopedic and cancer patients.  The hospital’s quality indicators reflect the hard work of physicians and staff. LAMC awards and distinctions include an A on the Leapfrog Hospital Safety Score, American Heart Association Get with the Guidelines Gold+ Performance Achievement Award for Heart Failure, American Stroke Association Get With the Guidelines Gold+ Performance Achievement Award for Stroke, American Stroke Association Target Stroke Honor Roll, and is a Joint Commission Advanced Primary Stroke Center.  Los Alamitos Medical Center is a great place to work. There are more than 150 staff members who have been here over 20 years and the hospital has been in the community for nearly 50 years treating generations of families.
 We offer competitive salaries and benefits including a
 matching 401(k), several health & dental plans to choose from, generous
 tuition assistance plans, and relocation assistance for select positions. 

Responsible for facilitation of care along the continuum of care through effective use of resources to assist patients in achieving optimal Health Care Transition of Care Management supporting medical necessity.



Qualifications:
Current CA RN license, Acute care Case Management experience.  Acute Care Clinical experience.  Excellent written and verbal skills. Computer skills.
Preferred: ER/ICU experience, BSN, ACM
Job:  Case Management/Home Health
Primary Location:  Los Alamitos, California
Facility:  Los Alamitos Medical Center
Job Type:  PT1
Shift Type:  Days
If Other Shift, Specify:  12hrs/weekends
Shift Begin:  9:00 AMShift End:  9:30 PM

Employment practices will not be influenced or affected by an applicant’s or employee’s race, color, religion, sex (including pregnancy), national origin, age, disability, genetic information, sexual orientation, gender identity or expression, veteran status or any other legally protected status. Tenet will make reasonable accommodations for qualified individuals with disabilities unless doing so would result in an undue hardship."
