,0,1,2,3
107,LVN (Assisted Living)- Park Vista Health Center,GlenBrook Health,"Fullerton, CA","Park Vista Health Center (Assisted Living) is currently hiring a Part Time LVN.
The LVN is responsible for the overall nursing care/service on his/her shift, including the accurate and timely administration of medications, treatments, documentation and emergency calls, as indicated.
PRINCIPLE DUTIES: 
Assists the RN supervisor and/or supervises and oversees the direct care of the residents being provided by the CNA�s on his/her shift in order to maintain quality resident care.
The LVN will be responsible to assist the RN supervisor with contacting resident�s attending physicians for change of condition, new admission orders, discharge orders and all necessary changes in medication and treatment orders. He/She is responsible for  notifying resident family members/surrogate decision makers of changes in condition, changes in medication and treatment orders, obtaining informed  consents, developing resident care plans, accurate and timely documentation of all physician, resident, family member/surrogate decision  maker communication. Ability to respond quickly, calmly and professionally to medical emergencies. Knowledgeable of state and federal regulations.
Knowledgeably and skillfully performs  Intravenous therapy within the LVN scope of practice, tube feedings, oxygen administration and related procedures, catheterizations, suctioning  and dressing changes. Accurately carries out medication administration and  treatment procedures. Assists with direct resident care, such as bathing, grooming, transferring, re-positioning as needed. Willing to accept additional responsibilities in emergency situations to ensure quality resident care is maintained.
Performs other duties as assigned. 
QUALIFICATIONS: 
Current California LVN License in good standing with the Board of Nursing 
Must have BLS Certification.
Must have at least one-year of experience with providing direct nursing care to the elderly and chronically ill  patients preferably in a skilled nursing facility 
Must have knowledge regarding Title 22 and  OBRA Regulations
About Park Vista Health Center:
  ParkVista is a Health Center located in Fullerton, adjacent to the campus of Morningside of Fullerton, a large resort-style Continuing Care Retirement Community. ParkVista offers 82 Medicare certified Skilled Nursing beds and 54 Assisted Living apartments, including a dedicated and secure memory support wing. ParkVista provides professional staffing 24 hours a day, as well as full-service rehabilitation resources including physical, occupational and speech therapy. Set in a beautiful location, our residents enjoy delicious meals; many planned social, recreational, educational and cultural activities; and compassionate assistance with daily living, all with the goal of the highest level of independence possible. 
  We appreciate your interest in employment opportunities at our community. We are committed to hiring high quality, professional and caring individuals. We value and recognize the importance of supporting, training, and retaining our employees to better serve our residents. We look for employees with a passion for customer service.
  Prior to beginning work at our community, applicants must complete and pass a drug screening, physical exam with tuberculosis (TB) skin test, and criminal clearance through FBI and Department of Justice (over 18 only). The background search includes minor misdemeanors and DUIs.
  ParkVista Health Center offers an excellent benefits package including medical, dental, vision, life insurance, flexible spending accounts, and a Safe Harbour 401(k) plan with match.
 Apply online at http://parkvista.hrmdirect.com"
108,LVN (Assisted Living)- Park Vista Health Center,ParkVista at Home,"Fullerton, CA","Park Vista Health Center (Assisted Living) is currently hiring a Part Time LVN.
The LVN is responsible for the overall nursing care/service on his/her shift, including the accurate and timely administration of medications, treatments, documentation and emergency calls, as indicated.
PRINCIPLE DUTIES: 
Assists the RN supervisor and/or supervises and oversees the direct care of the residents being provided by the CNA�s on his/her shift in order to maintain quality resident care.
The LVN will be responsible to assist the RN supervisor with contacting resident�s attending physicians for change of condition, new admission orders, discharge orders and all necessary changes in medication and treatment orders. He/She is responsible for  notifying resident family members/surrogate decision makers of changes in condition, changes in medication and treatment orders, obtaining informed  consents, developing resident care plans, accurate and timely documentation of all physician, resident, family member/surrogate decision  maker communication. Ability to respond quickly, calmly and professionally to medical emergencies. Knowledgeable of state and federal regulations.
Knowledgeably and skillfully performs  Intravenous therapy within the LVN scope of practice, tube feedings, oxygen administration and related procedures, catheterizations, suctioning  and dressing changes. Accurately carries out medication administration and  treatment procedures. Assists with direct resident care, such as bathing, grooming, transferring, re-positioning as needed. Willing to accept additional responsibilities in emergency situations to ensure quality resident care is maintained.
Performs other duties as assigned. 
QUALIFICATIONS: 
Current California LVN License in good standing with the Board of Nursing 
Must have BLS Certification.
Must have at least one-year of experience with providing direct nursing care to the elderly and chronically ill  patients preferably in a skilled nursing facility 
Must have knowledge regarding Title 22 and  OBRA Regulations
About Park Vista Health Center:
  ParkVista is a Health Center located in Fullerton, adjacent to the campus of Morningside of Fullerton, a large resort-style Continuing Care Retirement Community. ParkVista offers 82 Medicare certified Skilled Nursing beds and 54 Assisted Living apartments, including a dedicated and secure memory support wing. ParkVista provides professional staffing 24 hours a day, as well as full-service rehabilitation resources including physical, occupational and speech therapy. Set in a beautiful location, our residents enjoy delicious meals; many planned social, recreational, educational and cultural activities; and compassionate assistance with daily living, all with the goal of the highest level of independence possible. 
  We appreciate your interest in employment opportunities at our community. We are committed to hiring high quality, professional and caring individuals. We value and recognize the importance of supporting, training, and retaining our employees to better serve our residents. We look for employees with a passion for customer service.
  Prior to beginning work at our community, applicants must complete and pass a drug screening, physical exam with tuberculosis (TB) skin test, and criminal clearance through FBI and Department of Justice (over 18 only). The background search includes minor misdemeanors and DUIs.
  ParkVista Health Center offers an excellent benefits package including medical, dental, vision, life insurance, flexible spending accounts, and a Safe Harbour 401(k) plan with match.
 Apply online at http://parkvista.hrmdirect.com"
109,Licensed Vocational Nurse (LVN) - Per Diem,MedNet Professionals,"Anaheim, CA","MedNet Professionals is currently seeking LVN’s for positions in Anaheim, CA. The ideal candidate will possess a current LVN license. This is a per diem assignment with 8-hr shifts and day shift times to choose from. Must have at least 2 years of recent LPN / LVN US nursing experience as an LVN.
Requirements of the (LVN) Licensed Vocational Nurses:
Current LVN Nursing License
Current BLS and/or ACLS and/or Specialty Certifications
Two current clinical references
Must be able to pass background/urine drug screening
Compensation of the (LVN) Licensed Vocational Nurses:
Housing stipends – Highest available
License reimbursement
Travel pay – 1st paycheck
Completion Bonus
Extending Contract Bonus
Referral Bonuses"
110,Part Time Home Health Nurse - LVN's In Orange County - Flexible Schedule,HomeCareProviders,"Anaheim, CA","Are you an LVN who is looking for supplemental income without the crazy hospital and facilities? Forgo the hectic hospitals, Nocturnal shifts, and just focus on a rewarding one-on-one patient care by joining our team!
Home Care Providers, an established Home Health company in Southern California, is looking for caring and talented Licensed Vocational Nurses (LVNs) to help with Home Respite Care.
PART-TIME AND PER DIEM AVAILABLE.
We service clients of all ages across Orange County and Southern California. Shifts are varied and can accommodate a very flexible schedule according to your needs.
We are currently staffing Licensed Vocational Nurses (LVNs) shifts in the following areas: Orange County Area: Fullerton, Yorba Linda, La Habra, Santa Ana, Anaheim, Irvine, Lake Forest, Orange, Garden Grove, Brea, Cypress, Placentia
Responsibilities:
Provides direct one-on-one patient care.
Perform Respite care for the patients family.
Implements plan of care initiated by the clinician.
Provides accurate and timely documentation consistent with the plan of care.
Provide basic patient care and treatment; May include trach and vent care.
Maintain a clean and healthy environment
Qualifications:
Minimum 1 year of LVN experience
Currently licensed as a Licensed Vocational Nurse in the State of California
Current Physical and TB Test with Negative results
Familiarity with medical terminology and tools
CPR certification"
111,LVN,"Valeo Resources, LLC","Anaheim, CA","Position: Licensed Vocational Nurse

Currently, we are partnered with a Private Residential Detox facility based in the greater Anaheim, CA area. We are currently identifying top candidates for the position of LVN. This organization has the funding, leadership and vision to make a long lasting impact in the marketplace. Their focus is above all centered on patient care and strict adherence to ethics and professionalism.

Location near: Anaheim, CA

Requirements:.
CA LVN license (clean / active)
Residential Substance Abuse /Mental Health experience
Must be flexible with scheduling

Schedule:
Full Time Tues - Sat 7:00 a.m. - 3:00 p.m. OR 3:00 p.m. - 11:00 p.m.

Compensation:
Competitive Rate of Pay
Full Benefits (Medical, Dental, 401k)

Please send resume to justin@valeoresources.com or call (561) 440 1550."
112,School Licensed Vocational Nurse LVN,Staff Rehab,"Inglewood, CA","Make a difference in the lives of children! Staff Rehab is currently seeking a qualified Licensed Vocational Nurse (LVN) for a position in Inglewood, CA. This is a PRN position needed for 1:1 student care. We are offering fantastic pay plus benefits for this position and would love to discuss details with you at your convenience.
 
 Requirements for the Licensed Vocational Nurse (LVN):
 
 *A passion for working with pediatrics
 
 *California Licensed Vocational Nurse (LVN)
 
 *Must be able to provide proof of current TB Test (within 60 days)
 
 
 Perks and Benefits for the Licensed Vocational Nurse (LVN):
 
 *Medical, Dental, Vision
 
 *401K
 
 *$750 CEU Reimbursement
 
 *PTO & Holiday Pay
 
 *$5,000 loyalty bonus at 10 year anniversary!
 
 *$750 referral bonuses
 
 
 Staff Rehab is privileged in representing the very best candidates and carries one of the most highly respected names in rehabilitation services. As a member of our team, we provide a benefits package (medical, dental, and vision) with outstanding coverage for those who elect to participate. Our knowledgeable staff members provide an unparalleled support system. Are you ready to make a difference?
 
 Testimonial: “I've been working for Staff Rehab for a year and all I could say is that I love the company. Since day one they have been supportive. If you ever email or call them they will respond to you within a few hours or right away. They care about their employees. They offer GREAT benefits.” -Clinician
 
 Staff Rehab is an Equal Opportunity Employer, drug free workplace, and complies with ADA regulations as applicable.
 
 #makeadifference"
113,LVN- Wound Center,Voca,"Lynwood, CA"," Voca Health has immediate openings available for LVN- Wound Center professionals in Lynwood, CA!
 Voca connects healthcare professionals with fantastic health systems nationwide. Our goal is full partnership with our employees, providing the tools, guidance, and opportunities to help reach their individual goals. Voca provides benefits including insurance, 401k, and dedicated support!
Assignment details are provided below, we’re very excited to hear from you!
 Assignment Details 
Job Description:
 Responsible for providing technical nursing care and interventions to designated patient populations.
This position requires providing care and service to an adult through geriatric population.  The associate is responsible for providing age appropriate care to medically stable rehabilitating individuals in a manner that demonstrate and an understanding of the functional and developmental age of the individual served.  
This position requires the full understanding and active participation in fulfilling the Mission of St. Francis Medical Center.  It is expected that the associate holding this position will demonstrate behaviors consistent with our core values and will comply will all required standards governing our commitment to Compassionate Care, Exemplary Service and serving our patients.
 Qualifications
LVN License
 BLS
 One Year Acute Care Experience
 Excellent Written and Verbal Communication Skills
 Bilingual (English / Spanish) - preferred
Shift
8:30pm-5:00pm Monday- Thursday 
Traveler Benefits
Partnering with Voca comes with a number of benefits including:
Dedicated Recruiter
Insurance
401k
Competitive, Flexible Pay Packages

Voca: The Spirit of Work
 IND-SB
Sara Byron
Senior Recruiter
952-303-8117
sbyron@myvoca.com
Connect on LinkedIn"
114,Shift/Charge Nurse - LVN/LPN - Atria Park of Tarzana,"Atria Management Company, LLC","Los Angeles North, CA","Responsibilities
Assist in supervising the medication program, activity in medication room and assisting the residents with self-administration of their medication.
Assist residents with Activities of Daily Living and Independent with Activities of Daily Living as needed.
Maintain positive relations with residents, families and physicians.
Report any significant incidents and/or changes in the residents needs to the Executive Director/Resident Services Director.
Assist in the completion of resident assessments and services plans.
Assist in the training of assisted living staff and participates in orientation of new staff.
Attend and participates in scheduled in-service programs, training programs and staff meetings.
Assist with scheduling and staffing of Resident Services Assistants and Resident Medication Assistants as needed.
May perform other duties as assigned. 
Qualifications
Licensed Vocational Nurse/ Licensed Practical Nurse with a current license in good standing.
Certification or licensed per state guidelines.
Basic First Aid and CPR certification if required by State.
Must successfully complete Atria’s Medication Management Training (if providing medication reminders or assistance with medication).
Must successfully complete all Atria specified training programs.
Able to read and comprehend simple instructions, short correspondence, and memos.  Able to write simple correspondence.  Able to effectively present information in one-on-one and small group situations to customers, clients, and other employees of the organization.
Able to add, subtract, multiply, and divide in all units of measure, using whole numbers, common fractions, and decimals. 
Able to apply common sense understanding to carry out detailed but uninvolved written or oral instructions.  Able to deal with problems involving a few concrete variables in standardized situations.
Able to work various schedules and shifts as needed.
Licensed Practical Nurse, LPN, L.P.N., Licensed Vocational Nurse, LVN, Nurse, L.V.N.
Overview
Atria Senior Living is a leading operator of independent living, assisted living, supportive living, and memory care communities in 190 locations in 27 states and seven Canadian provinces. We are the residence of choice for more than 21,000 seniors, and the workplace of choice for more than 14,600 employees. We create vibrant communities where older adults can thrive and participate, know that their contributions are valued, and enjoy access to opportunities and support that help them continue making a difference in our world. 
 Atria is an equal opportunity employer.  Atria provides equal employment opportunities to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, age, national origin, disability, veteran status, or any other classification protected by applicable law.  Atria also does not condone or tolerate an atmosphere of intimidation or harassment based on these protected classifications.  We require the cooperation of all employees in maintaining a discrimination-free and harassment-free work environment."
115,LVN - HHP (Outpatient),Huntington Hospital,"Pasadena, CA","LVN - HHP (Outpatient)
Department: HHP Pods
Req Number: 14794
Schedule: Full Time
Shift: Days
Hours:
Job Details:
Huntington Health Physicians (HHP) is a partner of Huntington Hospital with 7 medical offices in the greater Pasadena area. For over 20 years, we have been providing high-quality care and patient-centered service to our community in out-patient settings.
We need an LVN to join our La Canada Pediatrics office.  The LVN works with providers and staff in our outpatient offices to  act as an advice nurse to our patients and families.  Pr ovides and manages patient care utilizing critical thinking and the nursing process.  Responsible for performing nursing services requiring technical and manual skills under  the direction of the Registered Nurse or Physician. 
Requirements
Recent/relevant experience working on an Electronic Health Records system. Excellent verbal, written, and interpersonal skill; strong organization skills and a keen attention to detail.  Graduate from an accredited nursing program; current active LVN license issued by the State of California; current BLS certification; minimum 2 years relevant work experience.    

*This position is for Huntington Health Physicians.  We have internal medicine, pediatrics, and specialty offices at multiple locations in the greater Pasadena community.
https://www.huntingtonhealthphysicians.org 
   

Transfer Request for Current Huntington Employees"
116,"LVN Care Manager - Los Angeles, CA",CareNational,"Los Angeles, CA","Case Management LVN - Managed Care
Los Angeles, CA (Eastern Suburb, near Monterey Park)
  **Full-Time, Benefits Available CONTRACT opportunity, expected to last around 3-4 months! **
 
Care Manager Job Summary:
The LVN will provide daily care coordination with concurrent review for patients in the hospital or Skilled Nursing Facilities (SNF), either in-person or telephonically.
Responsible for daily discharge planning, concurrent reviews, retrospective reviews, pre-certification/prior authorization request review, and ensures patients meet appropriate level of care based on Interqual guidelines for evidence-based criteria.
This position will also provide case management to patients who are admitted to the hospital or SNF and those patients who may need to be enrolled in ambulatory case management.
Develops working relationships with hospital case managers, health plan, clinics, hospitalists and governing entities.
Works with hospital discharge planners and assists in the coordination of support services.
Responsible for identifying Children Services cases, handling transfers, and utilization review of the case.
Works as part of an interdisciplinary care team coordinating care and collaborating with hospital and health plan staff.

Care Manager Background: 
Valid, unrestricted state Licensed Vocational Nurse (L.V.N.) license.
Around 3 years of acute care, public health, or home health nursing experience, preferably working with Geriatric patients.
Requires minimum 2 years of case management or utilization management experience at a Managed Care Organization (Health Plan/HMO/MSO/TPA/IPA/etc).
Experience in and willingness to be part of multi-disciplinary team.
Ability to interact within all levels of the organization as well as with external contacts.
Must be able to prioritize, plan, and handle multiple tasks/demands simultaneously.
Bilingual in English and Spanish preferred.
    #Clinical"
117,Licensed Vocational Nurse - 8hr,Childrens Hospital of Los Angeles,"Los Angeles, CA","Give your career the best treatment.
Ready to be part of the first and largest pediatric hospital in Southern California? This is Children's Hospital Los Angeles. A place where you can make a real difference in the lives of our patients and their families. A big responsibility? Absolutely. But if you’re up for the challenge, we’re on the lookout for amazing professionals to join our elite teams – talented individuals who can continue our high level of care.

The Licensed Vocational Nurse will primarily be responsible for providing basic care to an assigned group of patients and for carrying out technical procedures. All patient care is specific to the age and/or developmental needs of the patient. Consistently demonstrates commitment to a patient and family focused model of care.

Qualifications: Completed licensed vocational nurse program. Minimum one year pediatric nursing experience.

License, Registration or Certification Required: Current license as a Licensed Vocational Nurse in the state of California. Current CPR card. IV certificate from the California state board required. Phlebotomy certification required."
118,"Licensed Vocational Nurse - Home Health, 7224, 7921",Torrance Memorial Medical Center,"Torrance, CA","Job Description
Under general supervision, evaluates patients, identifies problems, plans programs, prepares and implements patient education and provides direct patient care to help the individual reach his/her potential. Position is autonomous for clinical provision of care in their area of practice within their scope and follows standards of care.
Qualifications
Current licensure to practice vocational nursing in the State of California
Current BCLS from the American Heart Association
Current CA drivers license
One year experience as an LVN/LPN in an acute care setting
Demonstration of good reading comprehension, accurate spelling, and legible handwriting
Demonstration of effective and diplomatic oral communication"
119,Licensed Vocational Nurse,Phoenix House,"Venice, CA","At Phoenix House, change is something we embrace every day as part of our values to deliver exceptional care. Phoenix House provides individualized, holistic drug and alcohol addiction treatment, with a legacy spanning nearly 50 years. We are passionate about healing individuals, families and communities challenged by substance use disorders and related mental health conditions. Phoenix House supports the mission through a holistic approach that focuses on the distinct mental, physical, and social needs of every person; innovation of best-in-class and evidence-based prevention, treatment, and recovery programs; and, the promotion of greater understanding of addiction. Our devoted staff are committed to treating the whole person—and come from all fields. We operate personalized, strength-based, gender-responsive programs while living the values and being accountable for our commitments. Being introspective and becoming part of the solution is integral to every interaction and person we touch. As ‘One Phoenix House’ we believe in having fun along the way – embracing ‘progress not perfection’ as our journey continues. (Part-Time) Reporting to the Program Director, the LVN is responsible for assessing and monitoring the client’s on-going addiction, recovery, and medical needs. The position collaborates with the interdisciplinary team members to coordinate addiction and recovery treatment with medical treatments. SCHEDULE: + Variable – Daytime, Evening, Overnight, and Weekends REQUIREMENTS: EDUCATION/CREDENTIALS: + Licensed Vocational Nurse (LVN) registered with the CA BBS. EXPERIENCE: + Two (2) years’ experience; preferably in substance abuse treatment and/or with adolescents, preferred. + Maintain current licensure/certification including CPR, First Aid, and Medication Management KNOWLEDGE/SKILLS/ABILITIES: + Maintain professional boundaries with staff and clients. + Provide general nursing care services and administers medications. + Use professional nursing processes, including assessment, planning, implementation, and evaluation, while carrying out nursing responsibilities. + Assess health care needs of clients through a variety of routine interdisciplinary assessments, and develops, implements, and evaluates individualized nursing and health care plans accordingly. + Respond to emergency health care needs of the clients. + Perform health screenings of clients. + Collect and record data specific to the health status of clients. + Collaborate to develop nursing guidelines/protocols for medical and healthcare needs. + Monitor and clinically directs special programs such as infection control and medication management. + Participates in interdisciplinary planning meetings and recommends changes in nursing and healthcare programs and/or in the care of clients. + Must maintain a valid CA Drivers’ License, have proof of automobile insurance and maintain a safe driving record based on Phoenix House policy. Phoenix House conducts as needed, job-related background checks, fingerprints, drug testing, physical exams, medical exams, TB testing, verification of employment history and/or reference checks prior to employment. Phoenix House is an Equal Opportunity Employer providing equality of opportunity to all who are protected against discrimination by law, regulation or executive order, including veterans and individuals with disabilities. EEO is the Law:Applicants and employees are protected under Federal law from discrimination. Click http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf to learn more. EOE Minorities / Females / Protected Veterans / Disabled"
120,LVN (Assisted Living)- Park Vista Health Center,Oakview,"Fullerton, CA","Park Vista Health Center (Assisted Living) is currently hiring a Part Time LVN.
The LVN is responsible for the overall nursing care/service on his/her shift, including the accurate and timely administration of medications, treatments, documentation and emergency calls, as indicated.
PRINCIPLE DUTIES: 
Assists the RN supervisor and/or supervises and oversees the direct care of the residents being provided by the CNA�s on his/her shift in order to maintain quality resident care.
The LVN will be responsible to assist the RN supervisor with contacting resident�s attending physicians for change of condition, new admission orders, discharge orders and all necessary changes in medication and treatment orders. He/She is responsible for  notifying resident family members/surrogate decision makers of changes in condition, changes in medication and treatment orders, obtaining informed  consents, developing resident care plans, accurate and timely documentation of all physician, resident, family member/surrogate decision  maker communication. Ability to respond quickly, calmly and professionally to medical emergencies. Knowledgeable of state and federal regulations.
Knowledgeably and skillfully performs  Intravenous therapy within the LVN scope of practice, tube feedings, oxygen administration and related procedures, catheterizations, suctioning  and dressing changes. Accurately carries out medication administration and  treatment procedures. Assists with direct resident care, such as bathing, grooming, transferring, re-positioning as needed. Willing to accept additional responsibilities in emergency situations to ensure quality resident care is maintained.
Performs other duties as assigned. 
QUALIFICATIONS: 
Current California LVN License in good standing with the Board of Nursing 
Must have BLS Certification.
Must have at least one-year of experience with providing direct nursing care to the elderly and chronically ill  patients preferably in a skilled nursing facility 
Must have knowledge regarding Title 22 and  OBRA Regulations
About Park Vista Health Center:
  ParkVista is a Health Center located in Fullerton, adjacent to the campus of Morningside of Fullerton, a large resort-style Continuing Care Retirement Community. ParkVista offers 82 Medicare certified Skilled Nursing beds and 54 Assisted Living apartments, including a dedicated and secure memory support wing. ParkVista provides professional staffing 24 hours a day, as well as full-service rehabilitation resources including physical, occupational and speech therapy. Set in a beautiful location, our residents enjoy delicious meals; many planned social, recreational, educational and cultural activities; and compassionate assistance with daily living, all with the goal of the highest level of independence possible. 
  We appreciate your interest in employment opportunities at our community. We are committed to hiring high quality, professional and caring individuals. We value and recognize the importance of supporting, training, and retaining our employees to better serve our residents. We look for employees with a passion for customer service.
  Prior to beginning work at our community, applicants must complete and pass a drug screening, physical exam with tuberculosis (TB) skin test, and criminal clearance through FBI and Department of Justice (over 18 only). The background search includes minor misdemeanors and DUIs.
  ParkVista Health Center offers an excellent benefits package including medical, dental, vision, life insurance, flexible spending accounts, and a Safe Harbour 401(k) plan with match.
 Apply online at http://parkvista.hrmdirect.com"
121,LVN (Assisted Living)- Park Vista Health Center,ParkVista CoreCare V,"Fullerton, CA","Park Vista Health Center (Assisted Living) is currently hiring a Part Time LVN.
The LVN is responsible for the overall nursing care/service on his/her shift, including the accurate and timely administration of medications, treatments, documentation and emergency calls, as indicated.
PRINCIPLE DUTIES: 
Assists the RN supervisor and/or supervises and oversees the direct care of the residents being provided by the CNA’s on his/her shift in order to maintain quality resident care.
The LVN will be responsible to assist the RN supervisor with contacting resident’s attending physicians for change of condition, new admission orders, discharge orders and all necessary changes in medication and treatment orders. He/She is responsible for  notifying resident family members/surrogate decision makers of changes in condition, changes in medication and treatment orders, obtaining informed  consents, developing resident care plans, accurate and timely documentation of all physician, resident, family member/surrogate decision  maker communication. Ability to respond quickly, calmly and professionally to medical emergencies. Knowledgeable of state and federal regulations.
Knowledgeably and skillfully performs  Intravenous therapy within the LVN scope of practice, tube feedings, oxygen administration and related procedures, catheterizations, suctioning  and dressing changes. Accurately carries out medication administration and  treatment procedures. Assists with direct resident care, such as bathing, grooming, transferring, re-positioning as needed. Willing to accept additional responsibilities in emergency situations to ensure quality resident care is maintained.
Performs other duties as assigned. 
QUALIFICATIONS: 
Current California LVN License in good standing with the Board of Nursing 
Must have BLS Certification.
Must have at least one-year of experience with providing direct nursing care to the elderly and chronically ill  patients preferably in a skilled nursing facility 
Must have knowledge regarding Title 22 and  OBRA Regulations
About Park Vista Health Center:
  ParkVista is a Health Center located in Fullerton, adjacent to the campus of Morningside of Fullerton, a large resort-style Continuing Care Retirement Community. ParkVista offers 82 Medicare certified Skilled Nursing beds and 54 Assisted Living apartments, including a dedicated and secure memory support wing. ParkVista provides professional staffing 24 hours a day, as well as full-service rehabilitation resources including physical, occupational and speech therapy. Set in a beautiful location, our residents enjoy delicious meals; many planned social, recreational, educational and cultural activities; and compassionate assistance with daily living, all with the goal of the highest level of independence possible. 
  We appreciate your interest in employment opportunities at our community. We are committed to hiring high quality, professional and caring individuals. We value and recognize the importance of supporting, training, and retaining our employees to better serve our residents. We look for employees with a passion for customer service.
  Prior to beginning work at our community, applicants must complete and pass a drug screening, physical exam with tuberculosis (TB) skin test, and criminal clearance through FBI and Department of Justice (over 18 only). The background search includes minor misdemeanors and DUIs.
  ParkVista Health Center offers an excellent benefits package including medical, dental, vision, life insurance, flexible spending accounts, and a Safe Harbour 401(k) plan with match.
 Apply online at http://parkvista.hrmdirect.com"
