,0,1,2,3
37,Installation Project Manager - Residential Construction,Associated Materials,"Sacramento, CA","Company Description

Alside, a division ofAssociated Materials Incorporated(AMI), is a recognized leader in the home improvement industry and is uniquely positioned with a strong vertical integration of manufacturing, distribution and installation. Our Installed Sales Solutions (ISS) channel is the premier, professional project management organization for the exterior remodeling industry. The ISS program serves select larger home exterior product companies by local Alside Supply Centers throughout the U.S.and streamlines the installation processfor these customersby utilizing our network of authorized installers. We also offer solutions for small scale projects like single family home window replacement. If you have experience with project management in the building materials industry, apply today!

Job Description

Reporting to the ISS Manager the Project Manager is responsible for the generation of full quantity project management estimates to include the requisite materials and labor to satisfy the job scope. This position covers the Sacramento,CA area and surrounding territory (about a 50-mile radius).
Estimating methods include, but are not limitedto, field measurements and blueprints via cutting-edge takeoff software, training provided.
Interface with ASC sales people to identify the job requirements, specified products, and scopes of work.
Identify, screen and manage a subcontracted laborforce that meets the corporate guidelines for job site deployment.
Manage contract fulfillment in the field to therequired levels of expectation.
Cost containment responsibilities in regards to labor and materials consumption, overruns and shortages.
Identification of potential areas of conflictbetween product specification, and scope of work.
Duties may extend to full proposal generationonce proficiency is reached in the aforementioned primary duties.

Qualifications

Windows and siding experience is highly preferred!
Must be a self motivated professional with a fluent understanding of the exterior construction process.
Proficient in readingand interpreting blueprints and scopes.
Must have strong knowledge of window/siding quality control and construction safety compliance.
Working understandingof product specification terminology.
Ability to communicate with sub-contractor base all the way up to senior leadership.
Special focus in exterior claddings and windows is a plus.
Ability to meet deadlines, communicate questions and concerns and search for creativesolutions when needed.
Have a workingunderstanding of digital estimating software, or be able to learn quickly.
Strong proficiency in Microsoft Office, specifically Excel.
Must meet all other corporate hiring requirements.


Additional Information

All your information will be kept confidential according to EEO guidelines.
Recruiters: Please note that Associated Materials, Alside and any of its affiliated companies does not seek or accept unsolicited resumes or offers of recruiting service associated with any published or unpublished employment opportunities. Any unsolicited information sent to AMI or any of its employees will be considered as unencumbered and free from any fee or charge whatsoever. Only members of our Human Resources Team have authority to engage or authorize recruiting services. Any questions regarding recruiting services of any kind must be sent to jobs at associatedmaterials dot com.#Indeed3 - Alside"
38,Construction Manager,LGI Homes,"Sacramento, CA","Description
LGI Homes is seeking a Construction Manager in the Sacramento area.
Based in The Woodlands, Texas, LGI Homes has been making the dream of homeownership come true for buyers since 2003. Our mission is simple: give first-time and long-time homebuyers quality homes at affordable prices. Thanks to our dynamic employees, LGI Homes has a history of success and has been recognized as the Builder of the Year by Professional Builder Magazine, as well as a top place to work. We are continuing to build on our excellent track record and add to our team.
Responsibilities:

Manage homebuilding construction through all phases to ensure the delivery of quality homes that meet both company and customer expectations on time and on budget.
Maintain the cleanest job sites in the world.
Respond to and resolve warranty claims, perform homeowner orientations, and maintain inventory homes.
Coordinate and enforce subcontractor and vendor scope of work.
Interact daily with various departments of the company, as well as subcontractors, customers, and city inspectors.
Uphold company core values at all times.
Requirements
Candidates must display the following qualifications:
2+ years of residential construction management experience preferred.
Knowledge of home and construction systems and processes preferred.
Ability to manage a team of employees and complete multiple multi-trade projects on schedule.
Self-motivated with the ability to manage and delegate multiple projects and work assignments.
Customer-oriented attitude with exceptional communication and organizational skills.
Team player with the aptitude for multi-tasking, meeting deadlines, and building relationships with team members, vendors, and customers.
Benefits
At LGI Homes, we value the hard work and dedication of our employees. Recognition is an important part of who we are, and many exciting awards and opportunities are presented throughout the year. Our rich company culture is focused on people, process, and constant and never-ending improvement.
LGI Homes offers employees a competitive compensation package and exceptional benefits including medical, dental, vision, 401(k) with company matching, employee stock purchase plan, and a new home discount.
To submit an application, learn more about our culture, and view all open opportunities, please visit www.workforlgihomes.com."
39,Prefabricator (Construction / Laborers / Builders),"Tuff Shed, Inc.","Sacramento, CA","Tuff Shed, the industry leader in storage buildings and garages, is currently looking for construction/laborers/builders for our manufacturing facility in Sacramento.
Duties include painting, cutting lumber or plywood, assembling wall sections, trusses, doors, or any other fabricating and assembly duties associated with the construction of the Tuff Shed storage buildings.
Great benefits including paid vacation, paid holidays, medical/dental/vision and life insurance, and a 'Safe Harbor' 401(k) plan.
SKILLS & EXPEREINCE
- Ability to carry out instructions communicated in writing, orally, or in diagram form
- Ability to read a tape measure, working drawings, and speed square
- Ability to operate air compressors, air tools, hammer, saw, drill, and other basic power tools
- Ability to add and subtract in all units of standard US measures, using whole numbers, common fractions, and decimals
- Ability to regularly lift and/or move up to 50 pounds at least 100 feet
- Current valid driver's license and satisfactory Motor Vehicle Report preferred
- Must complete a criminal background check and drug screening
Tuff Shed, Inc. is an Equal Opportunity Employer M/F/Disability/Veteran.
0"
40,"Telecom Construction Manager - Heavy Civils - Sacramento Area, CA",TekCom Resources,"Sacramento Area, CA","Telecom Construction Manager – Heavy Civils

We are currently hiring for a Telecom Construction Manager in the Sacramento, CA Area.

The ideal candidate must have heavy Civil Construction experience. You will be managing GC’s for upgrade to Communication systems of our client.

Previous experience with Construction, Trenching, Concrete and tower helicopter lifts is required.
 
You will be responsible bid walks, pre-construction walks, in progress site visits, punch walks and construction closeouts.
 "
41,Construction Inspector,Vali Cooper & Associates,"Sacramento, CA","About Us
Established in 1987, Vali Cooper and Associates, Inc. (VC&A), is a leading construction management firm providing professional services to a wide range of public and private sector clients. With more than 180 licensed engineers, inspectors, and other support professionals in 9 offices in California and Colorado. VC&A has the proven capabilities and consistency of service by local professionals to successfully manage the construction of virtually any project. For the past 15 years, VC&A has been listed by Engineering News-Record as one of the nation s top 100 construction management firms.
Opportunity
We are seeking experienced Construction Inspectors with experience on Caltrans or Caltrans oversight projects. To qualify for this position you must be familiar with the Caltrans Construction Manual, file category codes and required documentation. Preparation of reports using excel or project management software is required on projects.
Responsibilities
Provide daily site inspections to verify compliance with approved plans, specifications and codes
Coordinate in the field with clients/owners, consultants, contractors, designers and regulatory agencies
Measure and record pay quantities
Prepare daily reports
Review the Contractor's schedule
Labor compliance
Coordinate 3rd-party special material testing inspections
Review and provide input on potential change order issues
Maintain project records
Manage project photographic records
Verification of field surveys
Qualifications
Minimum of five years directly related experience
High School diploma or equivalent education required
Inspection certifications preferred
Ability to work a flexible schedule and work independently required
Compensation & Benefits
Vali Cooper and Associates, Inc. offers an attractive compensation package that is negotiable depending upon experience. In addition we offer a comprehensive benefits package including:
Life, AD&D, LTD, Medical, Dental, Vision & Long Term Care insurance
Profit Sharing Plan including 401-k with matching funds feature
Fitness program
Educational & Professional development opportunities
Reimbursement for Membership in Professional Associations
Paid Time Off and Holiday Program
www.valicooper.com"
42,Construction Laborer,Sebastian,"Sacramento, CA","Sebastian is a premier provider of communications and construction services in California s Central Valley. With more than 70 years of continuous service, Sebastian is passionate about providing people with a great place to work. Our high growth and dynamic model offers employees the opportunity for career advancement. As a family company we value the expertise and experience of our team.
Seeking qualified candidates for the position of Construction Laborer. The Laborer position performs tasks including: digging, backfilling, pulling wire, setting boxes, and cleaning sites. This position is responsible for completing physically demanding tasks as outlined by the project foreman and safely operating entry level construction equipment and basic hand tools.
Job Requirements:
Must be able to follow directions and communicate clearly with a team.
Must be fast-paced and maintain consistent work output.
Ability to work in extreme weather and temperature conditions.
Must be able to climb, sit, bend, stoop, stand, or walk for extended periods.
Must be able to lift heavy and awkward loads up to 50 pounds.
Must be comfortable working in tight spaces.
Must comply with all company policies and safety procedures.
We are proud to offer you:
Sebastian covers the cost of health, vision, dental, long term care, and life insurance for our employees
401k match up to 4%
Paid holidays and paid time off
Annual performance-based bonus
Paid training and tuition reimbursement program
Company events to recognize outstanding performance and promote fellowship"
43,Sr. Construction Manager (OAR II),"Kal Krishnan Consulting Services, Inc.","Sacramento, CA","Kal Krishnan Consulting Services, Inc. (KKCS), a California Corporation, is a full-service engineering & design, construction management, and program management organization. The firm has grown steadily in size and capability since its founding in 1987, and today employs more than 85 professionals in our regional offices. KKCS has attracted to its staff a full complement of highly experienced, talented, and dedicated professionals who bring a collaborative, integrated team approach to our clients projects.
KKCS experience includes work on rail, airports, ports, freeways, schools, universities, facilities, water, wastewater, bridges, and roadways. Our client list includes federal agencies, state agencies, regional agencies, and private clients. KKCS has broad experience and expertise in engineering design, project management and project controls services.
The KKCS culture is rooted in the ideals of integrity, safety, diversity, and ethical business practices, which is a commitment shared by all KKCS employees throughout our offices and project sites around the country. We have a positive impact on the communities we serve by not only improving infrastructure but also providing service at a relatively low cost to the taxpayer. This allows for more money to be available to the agencies we serve, that inevitably will be reinvested in the community. At KKCS, we value the individual employee and the importance of their contributions toward quality improvement.
COMPENSATION AND BENEFITS
We offer competitive compensation and a comprehensive benefits package that includes the following:
Company-paid medical, dental, and vision insurance for employees
401K retirement plan with company matching contribution
Paid holidays
Paid time off
Company-paid life and accidental death & dismemberment (AD&D) benefits
Company-paid long-term (LTD) insurance
Annual tuition assistance allowance for employees
Employee Assistance Program
POSITION DESCRIPTION SUMMARY
KKCS is seeking an advanced-level construction project manager with educational facility construction experience for a full-time OAR II opportunity in Los Angeles, CA. The OAR II manages, oversees and coordinates all facets of the pre-construction, bid and award, construction and close-out phase of all assigned projects. The position is scheduled to start as soon as possible.
ESSENTIAL JOB DUTIES AND RESPONSIBILITIES
Manages, oversees and coordinates all facets of the pre-construction, bid and award, construction and closeout phase of all assigned projects.
Reviews pre-construction documents and submits comments to the Designer as necessary.
Plans, organizes and prepares reports to upper management with respect to the status and/or progress of the projects.
Coordinates with all pertinent public agencies during pre-construction and construction to comply with all off-site work; coordinates with various client and project staff.
Manages both the project budget and schedule to meet the Client s qualitative standards; monitors the project budget monthly and ensures that the budget accurately reflects the project status/progress.
Manages daily activities of the contractor, reviews contractors construction schedules and submittals; coordinates responses to the contractors inquiries through Requests for Clarifications (RFC) and other related documents.
Reviews substitution submittals from contractors to ensure compliance with specification and/or district requirements.
Receives, reviews, and negotiates contractor change order proposal(s) to achieve a fair and reasonable price according to the general conditions; reviews and addresses any and all schedule impacts according to the project specifications in a timely manner.
Reviews the process and monitors payments for the contractor, architects, engineers and any other pertinent parties.
Administers provisions of Professional Service Agreements between architects and the Client.
Coordinates client delivery of related fixtures, furniture and equipment.
Monitors and manages project closeout with respect to project certification with the Division of State Architects (DSA) and project financial closeout.
Performs other related duties as assigned.
When duties and responsibilities change and develop, the job description will be reviewed and subject to changes of business necessity.
QUALIFICATIONS AND SKILLS
Required Experience & Education
Fifteen (15) years of full-time paid professional experience in project/construction management of commercial and/or public/educational facility construction with full responsibility for coordinating complex projects with construction values more than $100M
Five (5) years of experience in managing projects for an educational institution or public agency
Bachelor s degree in Architecture, Engineering or Construction Management from a recognized college or university
Possession of a valid Certified Construction Manager (CCM) credential may be substituted for the required education
Preferred Experience & Education
Experience utilizing Building Information Modeling (BIM)
Experience with Leadership in Energy and Environmental Design (LEED) certified projects and/or the Collaborative for High Performing Schools (CHPS)
Experience in formal construction partnering
Experience with Division of the State Architect (DSA) construction/design processes
A valid Certificate of Registration as an Architect by the California Architectural Board or Professional Engineer by the State Board for Professional Engineers and Land Surveyors
A valid Construction Manager (CCM) credential by the Construction Manager Certification Institute (CMCI)
***PLEASE APPLY WITH RESUME***"
44,Construction Estimator/Project Manager,Gardner Engineering and Mechanical Services,"Sacramento, CA","Gardner Engineering has been serving the State of Nevada in the heating, ventilation, air-conditioning (HVAC) and refrigeration fields since 1975, making the Company one of Nevada s oldest mechanical contractors. We offer professional mechanical engineering design, energy evaluations and retrofits along with expertise in HVAC, refrigeration, temperature control, plumbing and service. Capabilities include complete, fully equipped service, sheet metal fabrication, piping and plumbing shops, making the company one of the largest full-service mechanical contracting businesses in the state.
Due to continued growth, we are looking for an experienced Project Manager/Estimator to join our team. This is a full-time position with excellent pay, benefits, and retirement package.
This individual will perform a wide range of mechanical, plumbing, and construction services which includes commercial, industrial, residential, and service work.
Essential Responsibilities:
Must be proficient in reading and interpreting plans
Ability to accurately estimate costs to ensure company profitability
Estimate material and labor for comprehensive projects
Capabilities must include experience/proficiency with Excel, work, Outlook and Maxwell Systems Viewpoint MEP Estimating Software.
Assume the role of Project Manager for those projects that have been awarded.
Serve as the contact person to ensure that production and delivery schedules are met.
Work with the vendor to make sure that delivery of the supplies is ordered and delivered to the project as needed.
Tracks billable labor and material against the bid estimates.
Well-organized, self-motivated individual with ability to work in a team environment.
Required Experience/Education:
High school diploma or equivalent
Minimum of one-year experience working with estimating software
Minimum of 3 years estimating experience
Benefit Package:
Competitive salary (based on experience)
Health/Dental/Vision Insurance (offered after 90-days)
401(k) Retirement Plan
Profit Sharing
Paid Holidays"
45,Construction Manager,Lennar,"Roseville, CA","Construction Manager - (18001167)
 CONSTRUCTION MANAGER
 POSITION SUMMARY:             
 Supervise and direct all aspects of the community from inception to move-in.  Responsible for quality control in construction. Coordinate with office and maintain accurate written records.
 ESSENTIAL DUTIES AND RESPONSIBILITIES:
 Supervise and direct all aspects of construction which includes off-sites and on-sites
Responsible for schedules and insures the workmanship of all work by inspecting and approving trade partner’s work
Responsible for safety issues as delegated within assigned communities
Insure that the work is in compliance with city or county requirements and building codes
Maintain records of all changes on the community, such as change orders and/or purchase orders
Responsible for inspections and corresponding paperwork
Approve all trade partner’s invoices with regard to work completion and quality
Maintain daily log of all occurrences on the community
Coordinate with Purchasing Department regarding budgets and quality of trade partners
Coordinate with various managers/departments regarding plans and specifications
Coordinate with Customer Care Representative on quality and walk-through preparation of home-sites for move-in
Responsible for the community and inventory homes
Insure timely house completions and deliveries
Coordinate with New Home Consultants on delivery schedule
Coordinate compliance with conditions of maps and conditions of occupancy
Perform all other duties as assigned
 EDUCATION AND ADDITIONAL REQUIREMENTS:
 Six (6) years minimum experience in residential home construction
High school diploma or GED preferred, but will accept equivalent work experience
Basic skills in Microsoft Office
Valid driver’s license
High degree of construction knowledge and management skills
Good writing skills and detail oriented
Strong work ethic and integrity
Accept constructive feedback
Team player
 PHYSICAL REQUIREMENTS:
 The ability to operate a motor vehicle, read plans, climbs stairs, climb ladders, bend, stoop, reach, lift, and move and/or carries equipment which may be in excess of 50 pounds, occasionally operate construction equipment.  Finger dexterity may be required to operate a computer keyboard and calculator.

    Primary Location: California-Roseville
Job: Construction
Organization: [LAM] Lennar Sacramento
Schedule: Full-time
Employee Status: Regular
Job Posting: Sep 4, 2018, 5:22:03 PM"
46,Construction Manager MEP,ARCADIS,"Roseville, CA","Job Description

Job Description :

The PMCM Division of Arcadis is currently seeking a Construction Manager with project experience above $10M to join our Western Region Team in Northern California.

Job responsibilities include but are not limited to:

•Pre-construction planning including development of bid packaging strategy, phasing options, contractors' use of site, master schedule logic development, review of preliminary project cost estimates, and constructability review

•Coordinate set up project office and staff construction management team

•Construction phase responsibilities include planning and chairing pre-construction, pre-installation, and weekly project meetings with Contractor, Owner and Designer

•Manage the processing of all construction documents, RFIs Submittals, Change orders, Correspondence, etc.

•Analyze and recommend objective solutions to project issues

•Evaluate contract changes for merit and the ability to negotiate amicable resolution with contractors

•Review and evaluate weekly, monthly, and baseline schedules



Required Qualifications

•Experience as the Construction Manager overseeing construction of public works building projects in excess of $10M.

•BS Degree and 10 years of proven construction experience

•Expertise with California building codes, and California seismic and LEED/sustainability requirements a positive

•Experience managing a staff of 1-3 individuals.


Preferred Qualifications

•CCM certification preferred.

•Experience with MEP projects and/or commercial kitchen projects

•Experience working on correctional facilities.


Why Choose Arcadis
Arcadis is the leading global design and consulting firm for natural and built assets, and we invite you to join us in partnering with our clients to deliver truly exceptional and sustainable outcomes. Contribute to the world’s most high-profile and transformative projects, from shopping centers in Shanghai and improved traffic flow in Atlanta to state-of-the-art rail systems in Doha, coastal defenses for Manhattan and cleaner air in Los Angeles.

Work alongside the industry’s foremost thought leaders and accomplished professionals, generating effective, real-world results. We are Arcadis: 27,000 people in more than 70 countries, creating value by applying our collective wisdom to every challenge. Our culture is collaborative, we believe in diversity and the power of global teamwork, and we own the responsibility to sustain the Earth and its people in a safe and balanced way.

Arcadis. Improving quality of life.

About This Business Line
Transportation, quite literally, makes the world go around. But rapidly increasing urbanization, shrinking budgets and sensitivity to the natural environment demand an innovative approach to advance the future of mobility in all its forms and functions. Join us in developing advanced infrastructure while helping our clients get the most from their existing assets – through innovation and transformational thinking. Together, we will solve some of the world’s most complex transportation and land development challenges. Help meet the demands of tomorrow – today."
47,Project Manager Wireless Construction,Verizon,"Folsom, CA","What you’ll be doing...
We are constantly innovating to bring the latest technologies to our customers and you can be part of this team. You will be responsible for building and maintaining America’s largest and most reliable cellular network. As a Project Manager in Wireless Construction, you will manage a variety of internal and external partners and vendors to oversee construction and maintenance for a regional network of cell site projects. Your vital role will ensure that these multi-stakeholder, complex projects are delivered on time, to specifications, and within budget.
Collaborating with stakeholders to establish project designs, scope, deliverables and timelines.
Developing and maintaining detailed schedules for each project and actively managing the scheduled tasks with outside vendors including major milestones, action items, long lead purchases, and any other commitments that would impact the project schedule.
Analyzing implications of changes from the original schedule and taking required corrective actions to ensure the project stays on track.
Providing regular project status reports to management and the project team.
Coordinating and overseeing the issuance of RFQs and the evaluation of responses, based on purchasing requirements, and providing detailed analysis and recommendations for the best candidates.
What we’re looking for...
You enjoy managing complex, large-scale projects impacting a large variety of stakeholders, both internal and external. You have a keen eye for detail, but never lose sight of the big picture. Being results-driven and well-organized, you are adept at identifying potential project roadblocks and developing mitigation strategies. Excellent communication and team building skills enable you to negotiate with internal and external partners to ensure nothing gets in the way of success. You thrive in a fast-paced, high demand environment, making effective decisions quickly, and juggling competing priorities with ease.
You’ll need to have:
Bachelor’s degree or four or more years of work experience.
Three or more years of relevant work experience.
Experience managing projects and process/program management experience.
Experience with budget tracking, cost estimation, and cost accounting of capital plans.
Even better if you have:
A degree.
Ericsson/Nokia, DC plant design, and general construction knowledge
Knowledge of fiber installation and standards.
Experience in telecommunications / data networking or wireless industry.
In addition:
Proven expert with project management tools and reporting.
PMP Certification.
Experience with Site Traker, Tableau, Siterra.
When you join Verizon...
You’ll be doing work that matters alongside other talented people, transforming the way people, businesses and things connect with each other. Beyond powering America’s fastest and most reliable network, we’re leading the way in broadband, cloud and security solutions, Internet of Things and innovating in areas such as, video entertainment. Of course, we will offer you great pay and benefits, but we’re about more than that. Verizon is a place where you can craft your own path to greatness. Whether you think in code, words, pictures or numbers, find your future at Verizon.
Equal Employment Opportunity
We're proud to be an equal opportunity employer- and celebrate our employees' differences,including race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, and Veteran status. Different makes us better.
""213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8
213b0faa-14cd-4257-b503-55ab888ac6d8"""
48,Construction Laborer (Waterworks Pipefitter),EBA,"McClellan, CA","Summary
 Tetra Tech is a leading provider of consulting, engineering, and technical services worldwide. Our reputation rests on the technical expertise and dedication of our employees—16,000 people working together across disciplines and time zones to provide smart, sustainable solutions for challenging projects. We are proud to be home to leading technical experts in water, environment, infrastructure, resource management, energy, and international development. Tetra Tech combines the resources of a global, multibillion dollar company with local, client-focused delivery in 400 locations around the world. We offer competitive compensation and benefits and are searching for innovative people to join our teams.

Requirements–
 ·    To perform waterworks pipefitting.
·      Experience working with 1” – 12” mainlines, laterals, and services
·       Install, maintain, and repair, fire hydrants, meters, valves and other   water distribution apparatuses
·      Position requires OSHA 40-Hour Hazardous Communication (HAZWOPER) certification or ability to obtain one
·     Recognize safety hazards and perform duties in a safe manor in compliance to company policy
·       Ability to lift heavy objects up to 50 lbs.
·       Ability to kneel, crouch, balance, climb and crawl
·       Follow instructions accurately and completely
·       Be able to maintain a professional working attitude with co-workers and customers

  Qualifications
     For more information on our company, please visit our website at www.tetratech.com. To apply, please submit your resume and cover letter on the Careers portion of our website at www.tetratech.com/careers.
 Qualifications–
 Good communication skills and the ability to work well with others
Minimum of 5 years of waterworks experience
Clean Class A driver’s license with air endorsements
Basic knowledge of industry standards
Must be willing to work in all types of weather conditions
Must be available to work overtime, nights, weekends, and holidays, when necessary
Must be willing to work 4/10 hour days
Must be reliable
 We thank all applicants for their interest; however only those selected for an interview will be contacted. Tetra Tech is committed to creating a diverse environment and is proud to be an Equal Opportunity Employer. We invite resumes from all interested parties including women, minorities, veterans and persons with disabilities.
 Tetra Tech is a VEVRAA federal contractor and we request priority referral of veterans for available positions.
 EOE AA M/F/Vet/Disability - No calls or agencies
 "
