,0,1,2,3
42,Structural Techician,Intertek,"Fresno, CA","Intertek, a leading provider of ATIC (Assurance, Testing, Inspection and Certification) Services, is looking for a Technician to join our Building and Construction team in Fresno, CA. 
Ranked #17 on the 2017 ENR list of Top 500 Design Firms, and with more than a hundred offices across North America, the building and construction team provides the architectural, engineering and construction (A/E/C) industry with a full suite of capabilities both in the lab and on site. From testing, inspection and certification services to building sciences solutions, the company delivers Total Quality Assurance to the built environment. 
The Technician will support the Building and Construction business by setting up and performing tests on a variety of building products and components.  This is an entry level position with on-the-job training provided. We’re looking for a detail oriented candidate who will follow and enforce all safety requirements / company policies while providing exceptional customer service.
Responsibilities
·     Manage entry level testing projects under direct supervision as assigned, until signed off to perform testing independently
·     Manage all assigned jobs through Oasis (proposals, job progress, job notifications, invoicing, documentation of test data, reporting, job closure)
·     Review and thoroughly understand contract requirements, and obtain authorization for and document any deviations
·     Coordinate test schedule with equipment schedule and other department testing
·     Track and condition test specimens
·     Set-up/mount and perform standard tests on building products in accordance with referenced specifications and procedures
·     Check calibration status of test equipment prior to testing
·     Analyze test results and write accurate and concise test reports that summarize the test procedures and results
·     Learn test standards and test procedures (e.g., AAMA, ASTM, NFPA, etc.)
·     Maintain tools and equipment; inventory supplies; maintain cleanliness of work area
·     Computer modelling of building mock-ups and test chambers, if designated as CAD operator
Requirements
·     High School Diploma or GED required
·     Associate’s Degree in a technical field desired, or equivalent related experience
·     Technical competency to understand and communicate test procedures, specifications, and results and possess a mechanical aptitude
·     Familiarity with (or possess the ability to learn) Quality Assurance policies and procedures which relate to the control, storage, and disposition of test specimens
·     General construction/carpentry knowledge and experience using power tools
·     Physical ability to routinely lift at least 50 pounds
·     Physical ability to sit, stand, crouch, bend, climb stairs and ladders, crawl, push, pull, etc. as required to perform job duties
·     Ability to follow directions and work under supervision
·     Excellent customer service skills
·     Strong communication skills – both written and oral
·     Good computer skills using Word and Excel, and AutoCAD if applicable
·     Ability to travel as business needs dictate 
·     Valid Drivers’ License and clean driving record
A career with Intertek means joining a global network of professionals dedicated to bringing quality and safety to life. Our vision is to become the world’s most trusted partner for Quality Assurance and we offer our employees the chance to make an impact with attractive growth opportunities in this industry on a global scale.
We offer a salary and benefit package competitively placed within the local market, including medical, dental, vision, life, disability, 401(k) with company match, tuition reimbursement and more.
We are an Equal Opportunity Employer and do not discriminate against applicants due to veterans status or on the basis of disability.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex or national origin.
Intertek is a drug-free workplace. As a condition of employment, all hires are required to pass a pre-employment drug test."
43,Carpenter,Hornblower,"Marina Del Rey, CA","Carpenter 
Do you share Hornblower's passion for providing amazing experiences? If you’re an enthusiastic team player who thrives in an environment where communication, creativity and cooperation are encouraged, this may just be the opportunity for you. As we say at Hornblower, why work when you can cruise?
Position specific responsibilities:
Complete all wood-working projects as directed.
Assist Dir. of Maintenance with any other construction/building projects as directed.
Assist Dir. of Maintenance with all Capital project duties as directed.
Clean interior and exterior of vessels and docks
Maintain and organize all storage areas, all yachts, dock space, and facilities as directed.
Ability to read and understand all labels of cleaning solutions and chemicals currently used by HCE and accept introduction of new substances when necessary.
Understand the importance of being “Environmentally Friendly” and keeping up with HCE “Green Initiative” plan.
Responsible for handling some powered equipment such as: Gas powered power washers, Carpet cleaning equipment and knowledge of general use of tools.
Paint and repair inside and out of vessels
Ability to work in all GLA/OC locations with notice.
General maintenance work
All other duties as assigned by management
Desired background:
TWIC as required
Ability to reason logically
Ability to handle multiple tasks
Physical Demands
Ability to move about a boat or other limited space.
Ability to do light to moderate lifting of up to 50 pounds.
Ability to travel up and down stairs
Hornblower Cruises & Events has been the leading yacht and public dining cruise company in the United States for more than 32 years. Companies under the Hornblower umbrella include Alcatraz Cruises, Hornblower Classic Cable Cars, Statue Cruises, Niagara Cruises and NYC Ferry, operated by Hornblower. 
Hornblower is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories consistent with applicable federal, state and local law. Additionally, Hornblower participates in the E-Verify program in certain locations.
Hornblower is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may call us at 415-635-2285."
44,ESTIMATOR III,Granite,"Fresno, CA","Job Description

Description
Building a career at Granite may be the most valuable thing you could do...

Are you interested in the opportunity to work for an industry-leading company that will give you the experience and exposure you need to build your career and personal brand? If so, then you’ve come to the right place!

Since 1922, Granite Construction has continued its long standing commitment to building some of America’s largest infrastructure projects including highways, bridges, dams, rail, and power. Recognized as one of the top 25 largest construction companies in the U.S., Granite specializes in complex infrastructure projects and provides award-winning construction services in mining, earthwork, water/sewer, power, tunneling, rail, highway and bridge construction. Granite also produces construction materials-sand, gravel, ready-mix, recycled asphalt product and asphalt concrete, and is a proven leader in alternative procurement project delivery.

General Summary

This position is responsible for developing accurate and timely proposals and estimates for both private and public sector works projects to ensure Granite is a responsive bidder.


Essential Job Accountabilities

1. Comprehend and administer a safety program that provides for a safe work environment that meets or exceeds Granite’s Annual Incident Goal, and foster a culture that expects participation at all levels

2. Create and promote, in his/her organization, the ability to recognize and understand the appropriate environmental policies, rules, and the potential adverse affects to the environment due to operations, and take steps necessary to comply with policy/rules, and mitigate the effects of operations

3. Create and/or foster a quality culture that recognizes the affect of quality on all operations, and takes steps necessary to provide a product or service that is a source of pride for our workers, and pleasing to our customers

4. Analyze and compile estimate data that impact the cost of labor, materials, equipment requirements, location and other factors to ensure a high quality and timely estimate.

5. Review drawings, specifications and proposed project site conditions; record findings and solicit input from field operations to include in final project estimate.

6. Analyze alternative solutions and construction methods to increase competitiveness of the bid.

7. Review “take-off” quantities to ensure accuracy of data used in estimates.

8. Utilize existing cost history as a check to complete estimate.

9. Apply mathematical calculations requiring advanced analytical processes to ensure logically estimated costs are accurate.

10. Analyze and evaluate bidding risks, strategies and present estimate and participate in bid reviews with senior management to ensure accuracy and completeness.

11. Analyze competition and communicate with owners, subcontractors, public and private entities to ensure competitiveness.

12. Communicate estimate bid information to field operations at pre-construction meetings to ensure understanding of scope of job and critical means and methods of construction.

13. Develop and maintain business relationships to increase bid opportunities in the regional market.

*This job description reflects essential functions of this position. It does not restrict management’s right to reassign duties and responsibilities to this job at any time.

At Granite, our employees are our most valued asset and we are passionate about retaining, developing, and recruiting the best talent available. Our employees reflect our core values: Honesty, Integrity, Fairness, Accountability, Consideration of Others, Pursuit of Excellence, Reliability Safety and Citizenshipand we are continuously looking for individuals who possess a winning attitude and share our Core Values. In exchange, we help you build a career that no other company can duplicate. You will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued. Add our award winning safety program, ethics, reputation, and a commitment to continuous improvement and you’ll see that we are building more than infrastructure—together, we are building your future.


Qualifications


About Granite Construction Incorporated

Granite Construction Incorporated is a member of the Samp;P 400 Index and is the parent company of Granite Construction Company, one of the nation's largest heavy civil contractors and construction materials producers. Granite Construction is an Affirmative Action/Equal Opportunity Employer of Minorities, Females, Protected Veterans, Individuals with Disabilities and a Drug-Free Workplace. For additional information on applicant/employee rights please click here.

Education

• Bachelor’s Degree in Civil Engineering, Construction Management, Business Administration, or equivalent related work experience.

Work Experience

• 7+ years of construction estimating support, engineering, field support, or similar experience.
• 4+ years estimating experience



Knowledge, skills, and abilities

• Proficiency with all MS Office products (Word, Excel, PowerPoint, etc.), AGTEK Take-off and Primavera Scheduling software.
• Advanced knowledge of Estimating software.
• Advanced knowledge of civil engineering principles
• Advanced knowledge of construction principles
• Excellent interpersonal and communication skills
• Advanced knowledge of agency (U)DBE requirements


Physical Demands

The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. While performing the duties of this job, the employee is regularly required to talk and hear. The employee frequently is required to stand, walk, sit and use hands to operate a computer keyboard. The employee is occasionally required to reach with hands and arms. The employee must occasionally lift and/or move up to 50 pounds. Specific vision abilities required by this job include close vision, and ability to adjust focus. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. Subject to outside working conditions. At times will be working around large construction equipment, must be safety conscience.


Additional Requirements/Skills

• Comply, understand, and support corporate safety initiatives to ensure a safe work environment.
• Team player
• Ability and willingness to abide by Granite’s Code of Conduct on a daily basis
• Valid driver’s license and ability to drive



Notice to Staffing Agencies

Granite Construction, Inc. and its subsidiaries (""Granite"") will not accept unsolicited resumes from any source other than directly from a candidate. Any unsolicited resumes sent to Granite, including unsolicited resumes sent to a Granite mailing address, fax machine or email address, directly to Granite employees, or to Granite's resume database will be considered Granite property. Granite will NOT pay a fee for any placement resulting from the receipt of an unsolicited resume. Granite will consider any candidate for whom an Agency has submitted an unsolicited resume to have been referred by the Agency free of any charges or fees. Agencies must obtain advance written approval from Granite's recruiting function to submit resumes, and then only in conjunction with a valid fully-executed contract for service and in response to a specific job opening. Granite will not pay a fee to any Agency that does not have such agreement in place. Agency agreements will only be valid if in writing and signed by Granite's Human Resources Representative or his/ her designee. No other Granite employee is authorized to bind Granite to any agreement regarding the placement of candidates by Agencies.
ConstructionConstructionFull-time"
45,Sr MEP Project Manager - Mechanical - LEAF Engineers,PBK Architects,"Fresno, CA","Since 2002, LEAF Engineers has been a frontrunner for success in providing comprehensive mechanical, electrical and plumbing/fire protection engineering design services. Our engineers are focused on system performance, reliability, flexibility and ease of maintenance. With an emphasis on teamwork, we reach beyond the traditional MEP approach to solve problems and integrate a more holistic approach to our processes. We strive to bring only the best to our team, is that you?
 
 
 Description
The MEP Project Manager will lead the mechanical teams to develop the plans and specifications primarily for K-12 and Higher Education projects.  The Project Manager is responsible for leading the team in the development of the plans and specifications for the projects. He will be the liaison with the owner and the Architectural team for gathering information and coordinating with the engineering team.  

Required Basic Qualifications
Bachelor’s degree in Mechanical Engineering
Minimum 8 years of experience in Engineering
PE registration in Mechanical Engineering in California
Current Valid Driver's License
Must be willing to travel 25% of the time, potentially on short notice, which may include flying
Preferred Qualifications 
Minimum 5 years' experience in Project Management 
Mechanical Engineer registration preferred 
Excellent communication and interpersonal skills, able to work with team members (internal and external), and work with minimal supervision. 
Responsibilities
Lead cross-functional teams in the development of plans and specifications
Direct the effort to define the project scope and objectives, involving all relevant stakeholders and ensuring technical feasibility
Create and maintain project schedule and milestone tracking
Apply multiple project management methods and skills to tailor the execution of projects with various scope and implementation plans
Use communication skills to ensure team members/stakeholders are appropriately informed including awareness of project scope, milestones, and main points of contact
Drive project work to completion, using good judgment in determining when to escalate issues to management
Use technical guidance from other experienced associates to evaluate engineering plans and specifications to ensure progress and completion of assignments
Identify and resolve issues using established engineering and project management tools and techniques
Ensure all project documentation is accurate and reliable
All other duties as assigned
Firm Background
Join a culture where you can have a direct and immediate impact on company growth and customer satisfaction.  Leaf Engineers is a financially stable company with a history of continuous growth, providing a pool of resources to draw on for support, with a focus on customer satisfaction and sustainable design. Advancement opportunities exist with this position."
46,"Driver, Ready Mix",Cemex,"Fresno, CA","Job purpose:
Primary responsibility is to drive concrete mixer to work sites and discharge load.  This is in a variety of settings and conditions including uneven ground, and may require unloading and attaching extension chutes weighing thirty to fifty pounds to end of primary chute.  A Ready-mix Truck Driver is responsible for the safe and efficient operation of the ready-mix truck used for delivery of products connected to the Company’s ready-mixed concrete operation. 
 Duties and responsibilities:
Safely drive truck to and from destination applying knowledge of DOT driving regulations and area roads 
Check loads to ensure product is being hauled in an appropriate and safe manner to adjust to desired level
Estimate slump of concrete
Distinguish between a proper mix and one that is too rocky or too sandy
Distinguish the color difference between mixes 
Verify directions with plant personnel before leaving the plant to ensure delivery to the correct customer and job site
Strive to meet customer expectations without exception and achieve highly positive customer satisfaction survey results consistent with strategic objectives 
Develop extensive working relationships with customers, both external and internal, in order to maximize opportunities for CEMEX and to ensure customer needs are addressed
Keep equipment in acceptable condition of cleanliness using approved cleaning materials and supplies
Maintain personal appearance in neat and clean manner, including shirts tucked in at all times
Maintain radio contact with supervisor/dispatch to receive and transmit delivery instructions 
Assist other company employees as needed
Complete pre- and post-trip inspections on truck equipment and supplies, such as tires, lights brakes, gas, oil, and water 
May perform roadside repairs, such as installing light bulbs, etc.
Maintain good working knowledge of the traffic routes of the city
Must be able to take orders, instructions, and guidance from supervisors and management
Cooperate and promote a team concept with all other company employees, as well as all CEMEX’s customers
Adhere to all CEMEX, D.O.T., and O.S.H.A. rules and regulations at all times
Meet or exceed company safety standards
Perform other job responsibilities as assigned by management
Qualifications:
Must possess a valid commercial driver’s license (CDL A or B)
Be at least 21 years of age
Must have a minimum of 1 year experience as a CDL Driver
Be able to read, write, and speak English
Acceptable CSA
MVR - No DUI’s or DWI’s in the last 5 years, no more than 3 moving violations in the previous 3 years
High School diploma, preferred
Bilingual a plus
Add and subtract two digit numbers
Perform the four basic arithmetic operations
Working conditions:
Continuous exposure to extreme heat, extreme cold, extreme noise, and working outdoors. 
Must wear protective equipment while at the location  
Physical requirements:
Requires walking, sitting, lifting, pushing, pulling, and climbing to a significant degree
Heavy Work-Exerting up to 100 pounds of force occasionally, and/or up to 50 pounds or force frequently, and/or up to 20 pounds of force constantly to move objects
While performing the duties of this job, the employee is regularly required to talk and hear, in order to communicate to employees/visitors as well as function safely around heavy rolling equipment   
Must be able to perform all job functions which include, but may not be limited to, pushing, turning, and/or pulling of controls
Must pass DOT physical to include back x-ray, hearing test and drug/alcohol screen
3477 S. Chestnut Avenue, Fresno, California"
47,"LVN - PRN (CA, Fresno)",AseraCare,"Fresno, CA","JOB ADVERTISEMENT
**PRN - Must be fluent in Spanish**
You're more than a Staff Nurse LPN at AseraCare Hospice. With your vast experience, you know quality care and that's why we've entrusted you to join together with a team of spiritual care coordinators, social workers and counselors. That's because we know you'll go to any length for our patients during their end-of-life journeys. You'll ensure patients receive care on a variety of levels because at AseraCare Hospice, we consider the whole patient. That's why you'll participate in our interdisciplinary approach while simultaneously leading by example and setting only the highest standards. You'll engage with the patient's entire family to help them and other caregivers understand and support the process. You'll see your impact in this highly valuable role every day, as you adjust to new working environments and make a profound difference in the lives you touch. We are looking for qualified and compassionate candidates with considerable nursing experience. You are independent, flexible and ready to inspire our talented medical professionals to uphold our promise of quality care.
GENERAL PURPOSE
Under the direct supervision of a registered nurse, provides continuous care services, in-home respite care services, and personal care for the patient and assists with activities of daily living. Supports the Provider Relations activities of the organization.
ESSENTIAL JOB DUTIES
Delivers nursing services in accordance with hospice policies. Follows the interdisciplinary plan of care. Is alert to the patient's needs and concerns and teaches appropriate self-care techniques to patients and family members. Administers medications
Provides personal care, including: bathing, dressing, grooming, caring for hair, nail care, oral hygiene, skin care, and foot care
Prepares supplies and equipment for treatments that require sterile or aseptic technique in accordance with the Plan of Care
Assists patients in turning, getting up in a chair, or ambulation according to the plan of care. Assists with elimination, including: bedpan, urinal, up to the bathroom, routine foley care and enemas according to the plan of care. Assists patients with meals, if necessary
Performs household services essential to maintaining a safe and comfortable environment
Assists the attending physician or registered nurse in performing specialized procedures as an extension of therapeutic services, prepares equipment, supplies, and treatments that require using sterile or aseptic technique, in accordance with the interdisciplinary plan of care
Observes patients when giving care and reports changes in the patient's condition and needs to the Patient Care Coordinator
Completes appropriate clinical progress note documentation in a timely manner
Participates in ongoing education programs
Follows the policy of confidentiality regarding patients and families
Demonstrates a compassionate attitude toward patients and families that is consistent with the hospice philosophy and mission
Attends patient care conferences as requested by the Patient Care Coordinator. Contributes to team effort by accomplishing related results as needed. From time to time this position will be expected to perform on-call professional duties
CODE OF CONDUCT
Must adhere to the Company's Code of Conduct and Business Ethics policy including documentation and reporting responsibilities"
48,CDL-A Truck Driver - Great Pay and Routes,Heartland Express,"Auberry, CA","Heartland Express is hiring Class A CDL Truck Drivers for Over the Road (OTR), Regional, Dedicated, Team, Temperature Controlled (Refrigerated), Heavy Haul and Short Haul truck driving jobs. Heartland now offers more routes, more programs, and even better pay packages. Heartland believes that CDL-A truck drivers should be rewarded better in our industry, and has taken a gigantic step forward to back up these commitment to ourr truck drivers. We offer a wide range of benefits! Apply today to start a great career with us!"
49,Apartment Maintenance,PRIME LABOR INC,"Fresno, CA","  We are currently have an open positions for Apartment Maintenance Tech. This a Full-Time Temp to hire position. 8am - 5pm  Mon- Fri. Candidate must have at least 2+ plus years of indoor and outdoor Maintenance experience.

Skills needed include but are not limited to; Painting,plunbing repair, installing floors, tile work, grounds and maintenance landscape upkeep, knowledge of electrical wiring, carpentry background a plus.  Must be able to bend, lift (40 pounds max) and twist. Be able to multi task and complete work orders in a timely manner.  Must have good communication and organization skills.  Must obtain a CDL and reliable transportation. Must be able to pass Criminal background check and drug screen.

JOB DUTIES FOR MAINTENANCE POSITION:
  Plumbing: Toilet repairs, wax rings, flappers etc. removing and installing new toilets as needed. Shower head, Shower handle repairs, shower cartridges, tub spout work. Bathfaucet, pop-ups, removals and installs if needed, caulking showers and counter tops. Kitchen faucets repair, removal and installs. 
2. Garbage disposal removal/ installs. Or trouble shooting. 
3. Dishwasher removal installs or trouble shooting.
4. Electrical: Light switches, repairs and installs, electrical socket repairs, removal / installs. Ceiling light fixture repairs or installs for bathrooms and kitchens. Thermostat repairs/ installs. Exterior lighting in patio and front of unit. Repair/ installs. install new wall fixtures. 
5. Hot water heater trouble shooting, knowledge. Able to climb roofs since HwH are on top of flat roof.
6. Doors, repairs or installs, dry wall repairs, 
7. Window screen: build/ or repairs. and installing security screen doors. 
8. Hanging new vertical blinds on windows. Knowledge on how to trim. vertical blind head rails and hang to size     windows
9. Floor tile installs, VCT or vinyl planks, or repairs.
10. Grout, Caulking counter tops as needed.
Dry wall repair, i.e. holes in walls,
Painting interior or exterior. Touch up jobs,
11. Daily up keep of grounds and garbage bin areas. Laundry rooms as needed
Wood door removal and hanging new doors, Repairing door jams.
Cleaning off roofs of leaves, debris. etc. ( needing to climb roofs). "
50,Forklift Operator,Randstad,"Madera, CA","Able to drive forklift in a production and a warehouse environment.
Have some shipping and receiving experience.
Able to do repetitive and heavy lifting.
Able to communicate with supervisor and teammates.
Practice good and safe work habits.
Knowledge of GMPs

Responsibilities:
Operated forklift or other hand truck.
Move pallets of product within the production area and various location within the warehouse.
Adhere to quality standards set forth by the company.
Wrap and Stage orders to be shipped if needed.

Working hours: 6:00 AM - 2:30 PM

Skills:
High school diploma/GED required
1+ years experience operating powered forklifts
Have an understanding of OSHA regulations
Knowledge of various material-handling equipment an asset
Posses a high regard for safety in the workplace
Able to lift 50 pounds unassisted

Qualifications:
Must have minimum of 1+ years verifiable forklift experience.
Have good written and verbal communication.
Able to pass pre-employment screening.
Able to work any shift required.??
Able to work overtime and weekends if needed.

Randstad is a world leader in matching great people with great companies. Our experienced agents will listen carefully to your employment needs and then work diligently to match your skills and qualifications to the right job and company. Whether you're looking for temporary, temporary-to-permanent or permanent opportunities, no one works harder for you than Randstad. EEO Employer: Race, Religion, Color, National Origin, Citizenship, Sex, Sexual Orientation, Gender Identity, Age, Disability, Ancestry, Veteran Status, Genetic Information, Service in the Uniformed Services or any other classification protected by law. San Francisco Fair Chance Ordinance: Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance."
51,Carpenter,Hornblower,"Marina Del Rey, CA","Carpenter 
Do you share Hornblower's passion for providing amazing experiences? If you’re an enthusiastic team player who thrives in an environment where communication, creativity and cooperation are encouraged, this may just be the opportunity for you. As we say at Hornblower, why work when you can cruise?
Position specific responsibilities:
Complete all wood-working projects as directed.
Assist Dir. of Maintenance with any other construction/building projects as directed.
Assist Dir. of Maintenance with all Capital project duties as directed.
Clean interior and exterior of vessels and docks
Maintain and organize all storage areas, all yachts, dock space, and facilities as directed.
Ability to read and understand all labels of cleaning solutions and chemicals currently used by HCE and accept introduction of new substances when necessary.
Understand the importance of being “Environmentally Friendly” and keeping up with HCE “Green Initiative” plan.
Responsible for handling some powered equipment such as: Gas powered power washers, Carpet cleaning equipment and knowledge of general use of tools.
Paint and repair inside and out of vessels
Ability to work in all GLA/OC locations with notice.
General maintenance work
All other duties as assigned by management
Desired background:
TWIC as required
Ability to reason logically
Ability to handle multiple tasks
Physical Demands
Ability to move about a boat or other limited space.
Ability to do light to moderate lifting of up to 50 pounds.
Ability to travel up and down stairs
Hornblower Cruises & Events has been the leading yacht and public dining cruise company in the United States for more than 32 years. Companies under the Hornblower umbrella include Alcatraz Cruises, Hornblower Classic Cable Cars, Statue Cruises, Niagara Cruises and NYC Ferry, operated by Hornblower. 
Hornblower is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex, sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, genetic information, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories consistent with applicable federal, state and local law. Additionally, Hornblower participates in the E-Verify program in certain locations.
Hornblower is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may call us at 415-635-2285."
52,Error loading,Error loading,Error loading,Error loading
53,PROPERTY MANAGER: UP TO $55K,AppleOne,"Fresno, CA","Job Description:
TITLE: PROPERTY MANAGER: UP TO $55K ABOUT THE JOB: Seeking experienced Property Managers for a large residential apartment complex in the Fresno area. You will be overseeing the office staff and maintenance crews. You will be responsible for marketing the property on Social Media and maintaining the property website to keep occupancy levels high. You will support the tenant process from applications to background checks to move-ins, scheduling repairs and more. PERKS & BENEFITS: ? Excellent benefits and annual bonuses ? Casual Friday ? Employee Appreciation Events SKILLS & QUALIFICATIONS: ? Minimum 3-5 years of experience in property management of 300+ units preferred ? Must have experience in Section 8, Section 42 and Tax Credit Housing ? Minimum of 3-5 years in managing others preferred ? Bilingual skills are always a plus HOW TO APPLY: ? Send a Microsoft Word version of your resume to Janelle Johnson at AppleOne. ? Apply at www.appleone.com/apply
We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, age (40 and over), gender identity, national origin, protected veteran status, disability or any other protected classification under federal and state law.

Job Experience:
,, Minimum 3-5 years of experience preferred"
54,Historic Preservation Carpenter - Yosemite - Facility Maintenance,Aramark,"Fresno, CA","About Aramark
Aramark (NYSE: ARMK) proudly serves Fortune 500 companies, world champion sports teams, state-of-the-art healthcare providers, the world’s leading educational institutions, iconic destinations and cultural attractions, and numerous municipalities in 19 countries around the world.  Our 270,000 team members deliver experiences that enrich and nourish millions of lives every day through innovative services in food, facilities management and uniforms. We operate our business with social responsibility, focusing on initiatives that support our diverse workforce, advance consumer health and wellness, protect our environment, and strengthen our communities.  Aramark is recognized as one of the World’s Most Admired Companies by FORTUNE, as well as an employer of choice by the Human Rights Campaign and DiversityInc. Learn more at www.aramark.com or connect with us on Facebook and Twitter.
 
Position Summary: The Carpenter provides continuous monitoring and maintenance of all areas at location.  Responsible for a variety of maintenance and construction duties.  Essential functions and responsibilities of the position may vary by Aramark location based on client requirements and business needs. 
 Essential Functions:
Inspects assigned areas on a routine basis and performs maintenance where necessary to keep facility in functioning and serviceable condition
Executes maintenance work orders and construction projects including, but not limited to millwork, hardware, tile, finishes, and painting
Reads blueprint and/or building plans
Operates tools such as chisels, planes, saws, drills, and sanders
Checks the quality of work to ensure it is up to code and specifications
Completes all required documentation and reports issues as necessary to management in a timely manner
Adheres to Aramark safety policies and procedures
Other duties and task as assigned by manager

Previous carpentry experience required
Proven knowledge of carpentry and general facility maintenance
Demonstrates interpersonal and communication skills, both written and verbal Ability to follow safety policies and procedures due to physical risks
Requires frequent lifting, carrying, pushing, pulling of up to 50 lbs.
Requires occasional lifting, carrying, pushing, pulling of greater than 50 lbs."
