,0,1,2,3
27,Licensed Vocational Nurse- Fresno,MedZed,"Fresno, CA","MedZed is re-imagining the house call. Will you innovate with us? MedZed is a fast-paced organization focused on inspiring and enabling better health. We are seeking exceptional LVNs to join our team. MedZed utilizes technology to bring healthcare to complex patients in their homes. Our LVN team travels to patients’ homes to treat them in place and facilitate a connection to a remote PCP via telemedicine.

MedZed LVNs perform in-home care as part of a proactive, multi-disciplinary approach to manage complex and chronically ill patients. This role is ideal for a passionate clinician who wants to shape the future of healthcare delivery for complex medical/social needs.
 Specific tasks include:
Prepare patients by reviewing current medications and taking appropriate vital signs for the provider consult during visit.
Perform designated blood draws/diagnostics, prepare lab work and drop off specimens as necessary.
Administer immunization, injections, oral or IV medications as necessary.
Coordinate follow-up resources/scheduling for patients.
Communicate all significant clinical findings to clinical leadership.

 We are looking for clinicians who have two or more years of experience in an out-patient or home setting.
Candidates must have certification from accredited school and current California LVN licensure along with an active California driver's license with good driving record and a safe, reliable vehicle.
The ideal candidate will be an excellent clinician, technology savvy, phlebotomy certified, CPR certified, with strong communication and customer service skills.
We are seeking someone who is comfortable visiting patients in their home or elsewhere, is compassionate, creative, organized, and flexible with a can-do attitude. 
Spanish language is REQUIRED
 Benefits:
Competitive Healthcare benefits
Work/Life Balance
PTO and Holiday Pay
401k"
28,Error loading,Error loading,Error loading,Error loading
29,Licensed Vocational Nurse,Genesis Healthcare,"Clovis, CA","POSITION SUMMARY: Under the direction of a Registered Nurse (RN), the Licensed Vocational Nurse delivers efficient and effective nursing care while achieving positive clinical outcomes and patient/family satisfaction. He/she operates within the scope of practice defined by the State Nurse Practice Act. The LVN contributes to nursing assessments and care planning, provides direct patient care, and supervises patient care provided by unlicensed staff.
RESPONSIBILITIES/ACCOUNTABILITIES:

1. Patient Evaluation:

1.1. Collects, reports and documents objective and subjective data;

1.2. Observes conditions and reports changes in condition to RN;

2. Care Planning:

2.1. Contributes to establishing individualized patient goals;

2.2. Assists in developing interventions to achieve goals;

2.3. Implements the plan of care;

2.4. Evaluates effectiveness of interventions to achieve patient goals and minimize re- hospitalizations;

2.5. Participates in review and revision of plan of care;

3. Provision of Direct Patient Care:

3.1. Administers medications and performs treatments per physician orders;

3.2. Communicates pertinent data to RN and/or physician;

3.3. Documents accurately and thoroughly;

3.4. Consults and seeks guidance from the RN as necessary;

3.5. At the direction of the RN, participates in Utilization Management or Interdisciplinary Care Management Meeting to facilitate appropriate discharge planning:

3.5.1. Communicates team's recommendations for discharge to the attending physician, patient and family;

3.5.2. Prepares patient/family for discharge including patient and family education;

4. Monitors patient care provided by unlicensed staff:

4.1. Assigns duties as specified by State Nurse Practice Act, Genesis policy, and staff training;

4.2. Communicates patient information with unlicensed staff during and between shifts;

4.3. Monitors, evaluates and follows-up on assigned responsibilities of unlicensed staff;

4.4. Ensures that assigned tasks are performed in accordance with policies and procedures;

5. Uses Point Click Care (PCC) according to the Business Processes;

6. Performs drug count when beginning and ending shift and whenever necessary;

7. Assists physician in rounds and examination of patients, as needed;

8. Participates in shift-to-shift communication between incoming and outgoing nursing staff;

9. Collaborates and coordinates with other departments to provide timely effective care consistent with individual's needs, choices and preferences;

10. Contributes to an environment that is respectful, team-oriented, and responsive to the concerns of staff, patients and families;

11. Enhances nursing practice by attending all mandated in-service programs;

12. Assists with the orientation of newly hired nursing staff;

13. Promotes a culture of safety to ensure a healthy practice and living environment;

14. Maintains confidentiality and protects sensitive Protected Health Information (PHI) at all times;

15. Stays and works beyond scheduled shift if needed to meet state staffing requirements and/or needs of patients;

16. Performs other duties as requested.


NLVN



SPECIFIC EDUCATIONAL/VOCATIONAL REQUIREMENTS: 1. Graduate of an approved school for vocational or vocational nursing is required. 2. Must be currently licensed by the State Board of Nursing. 3. Experience is preferred in rehabilitative or geriatric nursing. 4. This position requires that the employee is able to read, write, speak and understand the spoken English language to ensure the safety and wellbeing of our patients and visitors at the work site when responding to their medical and physical needs. 5. Must provide verification of TST (tuberculin skin test) as required by state law and in accordance with Company policy. TSTs will be administered at the work site if required. 6. Maintains current BLS/CPR certification (All SNFs and Behavioral Centers; ALFs/ILFs as required by State).

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
30,Licensed Vocational Nurse - LVN,Avalon Health Care Group,"Madera, CA","Avalon Health Care is seeking a dependable, organized and dedicated Licensed Practical/Vocational Nurse to join our outstanding team on the evening shift! **Plus we are offering a $2000 Sign-On Bonus!!**
Under the supervision of the registered nurse, advanced practice registered nurse, licensed physician or other health care provider authorized by the state; the Licensed Practical/Vocational Nurse (LPN/LVN) will participate in the development, implementation and modification of the comprehensive plan of care for facility residents.  He/She will practice within the legal boundaries for practical nursing authorized by the state for the delivery of patient care and related services.
Candidates must have a current nursing license as well as a positive attitude! Today's aging population means there's a growing demand for healthcare professionals in post-acute care, and a wave of career opportunities available at Avalon Health Care!  
We are looking for individuals who embrace a reverence for life and a heart for healing. With enthusiasm and compassion, our Avalon family works with our patients and their families as well as with our communities to celebrate life every day!
If you seek to use your mind and your heart to improve lives on a daily basis, come join our team! We offer great challenges, a rewarding career and opportunities for advancement! 


Job Requirements:
Must hold and maintain a current license to practice as a Licensed Practical/Vocational Nurse in practicing state.
Demonstrates understanding that state and Federal rules and regulations govern the practices within the facility.
Ongoing pursuit of Continuing Education Credits in clinical subjects, management, personal growth and development.
Demonstrates working knowledge of infection control principles and practices.
Proven ability to communicate effectively and positively with staff, residents and family members.
Basic computer knowledge and ability with an aptitude to learn company software.
Must be capable of maintaining regular attendance.
Must meet all local health regulation and pass post-employment physical exam if required. This requirement also includes drug screening, criminal background investigation and reference inquiry.
Recent clinical experience, education, or specialty skills specific to geriatrics.
Please contact Brenna Monsen, Healthcare Recruiter to schedule an interview today!
Brenna Monsen
801.325.0161
brenna.monsen@avalonhealthcare.com
INDN124"
31,+ RN Clinical Liaison RN LVN Full Time,"Vibra Healthcare, LLC","Fresno, CA","San Joaquin Valley Rehabilitation Hospital, part of the Vibra Healthcare system, offers both inpatient and outpatient rehabilitation services to a diverse patient population. San Joaquin Valley Rehabilitation is well-known and respected within the local health care community. If you are from this area, chances are you know someone - a former patient, family member or friend, perhaps - who has something very positive to say about San Joaquin Valley Rehab and our reputation is growing. In 2011, San Joaquin Valley Rehabilitation Hospital recertified the CARF accreditation for our stroke rehabilitation program and comprehensive integrated inpatient rehab program and was granted an additional certification for the amputee specialty program.  We feature competitive salary, with monthly and quarterly bonus programs, and a location that is just a short drive to the mountains, the ocean, and some of the nation’s most spectacular scenery.
  San Joaquin Valley Rehabilitation Hospital is seeking a Full Time Clinical Liaison - RN LVN to join our team!
  The Clinical Liaison is responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members. 
  Contact Stacey for more information: smattingly@vibrahealth.com or 717-713-7541.

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Occupational Therapist, Respiratory Therapist or Physical Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active driver’s license required.
  Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner. 
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant. 
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
  Our recruitment team wants to get to know you.  Share your passion!
Please complete our online application and submit your resume for immediate review. 
Thank you for taking the time to consider a career opportunity with our hospital!"
32,+ RN Clinical Liaison RN LVN,Vibra Healthcare,"Fresno, CA","San Joaquin Valley Rehabilitation Hospital, part of the Vibra Healthcare system, offers both inpatient and outpatient rehabilitation services to a diverse patient population. San Joaquin Valley Rehabilitation is well-known and respected within the local health care community. If you are from this area, chances are you know someone - a former patient, family member or friend, perhaps - who has something very positive to say about San Joaquin Valley Rehab and our reputation is growing. In 2011, San Joaquin Valley Rehabilitation Hospital recertified the CARF accreditation for our stroke rehabilitation program and comprehensive integrated inpatient rehab program and was granted an additional certification for the amputee specialty program. We feature competitive salary, with monthly and quarterly bonus programs, and a location that is just a short drive to the mountains, the ocean, and some of the nations most spectacular scenery.
San Joaquin Valley Rehabilitation Hospital is seeking a Clinical Liaison - RN LVN to join our team!
Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members.
Contact Stacey for more information: smattingly@vibrahealth.com or 717-713-7541.

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Occupational Therapist, Respiratory Therapist or Physical Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active drivers license required.
Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner.
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant.
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate review.
Thank you for taking the time to consider a career opportunity with our hospital!"
33,LPN Med Care Manager,Sunrise Senior Living,"Fresno, CA","Job ID
2018-81102
JOB OVERVIEW
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""- Sunrise Team Member 
 At Sunrise, our LPN Medication Care Manager is responsible for providing the highest degree of quality care and services by administering medication and treatments in a safe organized manner.
RESPONSIBILITIES & QUALIFICATIONS
 Responsibilities:- Administration of medications- Documentation of medication administration- Providing resident care while demonstrating the Mission for Sunrise Senior Living, 'to champion the quality of life for all senior’ in accordance with federal, state and local standards- Promote the highest degree of quality care and services to our residents in accordance to the Sunrise Senior Living policies 
 Qualifications:- L.P.N, LVN or state specific licensed nurse credential- In states where appropriate, must maintain certifications- Must be at least 18 years of age- Previous experience working with seniors preferred and desire to serve and care for seniors- Ability to make choices, decisions and act in the resident’s best interest- Ability to react and remain calm in difficult situations- Ability to handle multiple priorities- Possess written and verbal skills for effective communication and level of understanding- Demonstrates good judgment, problem solving and decision making skills- As applicable, all Sunrise team members who drive a Sunrise vehicle must sign the Driver job description, understand the key essential duties for safety and regulatory compliance- Minimum of six (6) months experience working with seniors in assisted living, home health, independent living, hospital or long term care environment and desire to serve and care for seniors- Decision making abilities and acting in the resident’s best interest, ability to react and remain calm in difficult situations and possess written and verbal skills for effective communication and level of understanding
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.
ABOUT SUNRISE
Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families. At Sunrise, you will…Make a Difference Every DayWe deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest. 
 Be Part of a Uniquely Supportive CommunityWe care for residents and each other, and offer programs, rewards, and benefits to help you live your best. 
 Ignite Your PotentialYou have the opportunity to grow both personally and professionally, and achieve your career goals."
34,"ST. AGNES HOME HEALTH & HOSPICE: LPN, Full-Time, Home Health",Trinity Health,"St. Agnes Home Health & Hospice - Fresno, CA","Department:
HH316_40000 Home Care
Expected Weekly Hours: 
40
Shift:
Day Shift
Position Purpose:
Job Description Details:
Provide one-to-one, compassionate care and love your job
Saint Agnes Home Health and Hospice provides compassionate, exceptional care where people are most comfortable: at home. We are the area's most comprehensive home care provider with trusted quality of care. With new strategy, vision and technology, we are growing and shaping the future of healthcare!
We have a pioneering care model with Home Care Connect, our integrated virtual care program that helps patients avoid preventable ER visits and hospitalizations. It enhances our clinical excellence with advanced, easy-to-use remote monitoring technology and 24/7 access to our Virtual Care Center RNs.
Home Care LPN position summary
Our home care LPNs use cutting edge technology and clinical knowledge to provide exceptional care to patients who require one-to-one attention and monitoring in their home. Home care LPNs are responsible for client assessment, care planning, intervention and overall supervision of patient care and outcomes. Our nurses follow physician orders and act in compliance with the state's Nurse Practice Act, any applicable licensure/certification requirements and our policies and procedures. 
Your opportunity
Provide one-to-one care with your patients in their homes
Enjoy a truly patient-centered focus
Excel with supportive, motivated colleagues in an inspiring environment
Flexibility
Competitive salary
Career paths and professional development
Learn the industry's best, easy-to-use, advanced technology
Other benefits
Health, dental and vision insurance
Short and long-term disability
Pension and 403b
Generous paid time off
Mileage reimbursement
Comprehensive orientation
Minimum qualifications
Graduate of an accredited or state approved school of practical nursing
Licensure as a LPN in the State of California
A minimum of five (1) year of experience in an acute care setting; home care experience preferred.
Phlebotomy and wound care experience required
Must have passed National Association Practical Nurse Exam (NAPNES) or equivalent medication exam before administering medications
About Saint Agnes Home Health and Hospice
Saint Agnes Home Health and Hospice is a member of Trinity Health At Home, a national home care, palliative care and hospice organization serving communities in nine states. We are a trusted provider of home care and hospice in the sacred place that people call home.  A Catholic-based, non-profit organization, we serve patients and their loved ones with home care (skilled nursing, physical/occupational and speech therapy and medical social work), hospice and bereavement services. Founded in 1978 by Sister Raphael McGrath, the Saint Agnes Hospice program was the first of its kind in the San Joaquin Valley. A CHAP-accredited, Medicare-certified agency, we consistently exceed state and national care quality benchmarks. Our legacy continues with a pioneering, future-thinking care model. We blend clinical expertise with our exclusive Home Care Connect™ virtual care program to help patients achieve their health goals. We have energizing new vision and strategy. Join us and shape the future of healthcare!
Apply now!
Trinity Health's Commitment to Diversity and Inclusion

Trinity Health employs more than 120,000 colleagues at dozens of hospitals and hundreds of health centers in 21 states. Because we serve diverse populations, our colleagues are trained to recognize the cultural beliefs, values, traditions, language preferences, and health practices of the communities that we serve and to apply that knowledge to produce positive health outcomes. We also recognize that each of us has a different way of thinking and perceiving our world and that these differences often lead to innovative solutions.

Trinity Health's dedication to diversity includes a unified workforce (through training and education, recruitment, retention and development), commitment and accountability, communication, community partnerships, and supplier diversity."
35,LVN/LPT,Stars Behavioral Health Group,"Fresno, CA","Job Title: LVN/LPT
Area of Interest: Nursing
City: Fresno
State / Province: California
Position Type: Full-time - Regular
  MINIMUM QUALIFICATIONS
Education
Graduation from an accredited school of licensed vocational nursing or psychiatric technology required.
Associate's degree, preferred.
Experience
One (1) year service experience treating the mentally ill in an inpatient setting.
One (1) year medication administration experience required.
License or Certification
Valid California LVN license.
Current CPR certification.
  Specialized Skills
Ability to interact and communicate both verbally and in writing with severely disordered clients, staff of differing culture and social backgrounds, physicians and the public.
Demonstrated understanding of psychiatric illness and its treatment.
Demonstrated team leadership skills.
Knowledge of medications, especially psychotropic, and ability to obtain a passing grade in a Medication Exam.       
    JOB FACILITY:
Central Star Community Services/TAY 
JOB SUMMARY:
The LVN provides direct client care including medications, and supervises nursing activities performed by professional and para-professional nursing personnel on the unit.
ESSENTIAL FUNCTIONS
Visually and audibly observes, documents in writing and reports orally or in writing the physical or mental condition to the Registered Nurse in charge of the facility on the shift and the attending physician.
Orders, prepares, administers and documents the administration of medication for clients according to physician’s orders.  Confirms delivery of all ordered medication from pharmacy on shift worked.
Responsible for writing daily summary on clients as assigned.
Attend and participate in morning rounds, change of shift meetings, and treatment team meetings as scheduled on the assignment sheet.
Makes written or oral shift assignments and plans, organizes and directs the nursing activities of the unit, assuring quality care delivery.
Provides other nursing duties including first aide and medical intervention within scope of licensure as necessary for each individual client.
 "
36,LVN Supervisor,United Health Centers of the San Joaquin Valley,"Selma, CA","This exempt position is a crucial part of the service delivery team responsible quality patient care at the health center sites. This position supervises and directs nursing staff activities (e.g., Medical Assistants, Referral Clerks, etc.) to ensure quality of care, patient flow, and compliance with regulations and governing bodies. Additionally, a member of the management team, the Nursing Supervisor-LVN evaluates coaches and guides staff performances along with providing indirect and direct patient care within the scope of their respective nursing license.

 Works closely with the Clinic Manager and other members of the clinic management team to:
Maintaining patient flow in clinic to a level that supports agency productivity standards and goals
Communicates with appropriate personnel as necessary, to examine, revise and evaluate inner-clinic processes to promote efficiency
Provides supervisory oversight for clinic medical support staff, including performance reviews, coaching and counseling, staff development
In-services provider and nursing staff as needed regarding procedures, forms, and procedural changes, etc.
Schedules and facilitates monthly staff meetings with Clinic Manager
Maintaining accurate records for all meetings (including sign-in sheet) and storing in a place accessible to all staff
Planning and implementing emergency code and fire drills per agency protocols
Maintains and supervises medical support staff on the day to day

EDUCATION AND LICENSE/CERTIFICATION:
Graduate of an accredited school and possess a valid Licensed Vocational Nurse (LVN) License
CPR Certification
PRIOR EXPERIENCE:
Minimum 2 years of nursing experience, preferably in an ambulatory care setting
Minimum 1 years of management and supervisory experience
Background in utilization review, risk management and licensure standards
SKILLS:
Bilingual Preferred (English/Spanish)
Able to quickly build and maintain rapport with patients and providers of differing backgrounds; team player
Customer-service oriented
Strong computer skills
Familiar with adult learning and general training techniques
Positive professional insight
Flexibility and dependability
Demonstrated good problem-solving skills; sound judgment
Effective leadership/supervisory skills
Modern office practices and procedures including email
Attention to detail and excellent follow-through on work tasks
Able to handle multiple tasks simultaneously
Able to function at all facilities 
PHYSICAL REQUIREMENTS:
Must be able to lift up to 20 pounds and push up to 50 pounds (on wheels).
Must be able to hear staff on the phone and those who are served in-person, and speak clearly in order to communicate information to patients and staff.
Must be able to read memos, computer screens, personnel forms and clinical and administrative documents.
Must have high manual dexterity.
Must be able to reach above the shoulder level to work, must be able to bend, squat and sit, stand, stoop, crouch, reach, kneel, twist/turn"
37,"Lead LVN (Outpatient), Full Time, Fowler Medical Clinic",Adventist Health Physicians Network - North Glendale,"Fowler, CA","Lead LVN (Outpatient), Full Time, Fowler Medical Clinic - 13859 
Organization
: Adventist Health Reedley 
Primary Location
: United States-California-Fowler 
Position Status: Full-time regular 
Job Posting
: Oct 27, 2018, 5:14:23 AM 
Shift
: Day Shift 
 Nursing Support 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Lead LVN (Outpatient) who:
Performs procedures which require specialized training for general nursing care and related services for assigned patients, under the direction of a Registered Nurse (RN) or Medical Doctor (MD), in accordance with established policy. Participates in the planning for and provision of patient care. Uses knowledge of asepsis in performance of treatments, such as sterile dressings, irritations and cauterizations. Provides functional direction to ancillary personnel. Demonstrates a high level of knowledge/expertise, and is a leader/resource to the healthcare team.
 Essential Functions:
Provides care for assigned patients, under the supervision of an Registered Nurse (RN) according to established standard and nursing process. Works on problems of diverse scope and substantial complexity. Mentors and trains staff on technical skills.
Performs admission assessments, and ongoing re-assessments based on departmental specific policy and procedures. Assists in the development of a prioritized interdisciplinary plan of care on each patient.
Implements and coordinates plan of care utilizing appropriate organizational skills and reporting mechanisms. Implements individual teaching plans, including Patient Teaching Protocols and discharge Plans, based on mutual goal setting and with emphasis onPerforms assigned clinical procedures (i.e. phlebotomy, injections, drug screens, etc.) Administers medications.
Orders/restocks supplies as assigned, according to established par levels. Maintains neatness/cleanliness in assigned areas.
Performs other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Bachelor's Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Basic Life Support (BLS) Health Care Provider certification: Required
Arrhythmia certification: Preferred
Current Licensed Vocational Nurse(LVN) license: Required
 "
38,"Wellness Nurse, LVN",Blue Harbor Senior Living,"Clovis, CA","You know that feeling you get when you make someone’s day a little better? It feels great, right? Well, that feeling is available all day, every day at Blue Harbor communities. We are looking for patient people with great big hearts. Our Wellness Nurses are known for their compassion, dedication, and commitment to making a positive impact on others. If that sounds like you, we want you to join our team.
 At Blue Harbor Senior Living our mission is to celebrate the unique qualities of our Residents by providing personalized care and exceptional service in a compassionate environment.

ESSENTIAL DUTIES AND RESPONSIBILITIES of the Wellness Nurse include the following:
Provide all care that falls beyond the skills of the Resident Assistant or which is restricted by law to those licensed to practice nursing
Ensure proper and timely records reporting in your department
Supervise and coordinate admissions, assessments, and care plans to assure accuracy and completeness
Serve as contact individual for family members and/or responsible parties under your department
Flex work schedule including on-call, weekends, holidays, evenings, or nights as dictated by the needs of the Community
Present a professional demeanor that communicates a corporate philosophy of service, goodwill, and genuine interest in each resident’s needs
Observe residents’ ability to perform daily ADL’s and social skills, communicate potential difficulties or opportunities to the appropriate team member
When called upon, participate in care planning and other meetings, formal and informal

Education and Requirements include the following:
Minimum of two years clinical nursing practice, long term care administration or supervision
State Nursing License
CPR/First Aid Certified
 We offer a competitive compensation package including:
Medical, dental, & vision benefits
401 (k) with generous company match
Vacation, Sick & Holidays
  Based in Portland, Oregon, Blue Harbor Senior Living is a growing senior living company, currently operating communities across the United States. Blue Harbor’s home office provides top-level support services for all of our senior living communities. The Wellness Nurse position presents an outstanding opportunity to join the team of our growing and dynamic organization.
 Blue Harbor Senior Living is an Equal Opportunity Employer.

 "
39,"Wellness Nurse, LVN",FHC Property Management LLC.,"Clovis, CA","Overview
You know that feeling you get when you make someone’s day a little better? It feels great, right? Well, that feeling is available all day, every day at Blue Harbor communities. We are looking for patient people with great big hearts. Our Wellness Nurses are known for their compassion, dedication, and commitment to making a positive impact on others. If that sounds like you, we want you to join our team.
 At Blue Harbor Senior Living our mission is to celebrate the unique qualities of our Residents by providing personalized care and exceptional service in a compassionate environment.
Responsibilities
ESSENTIAL DUTIES AND RESPONSIBILITIES of the Wellness Nurse include the following:
Provide all care that falls beyond the skills of the Resident Assistant or which is restricted by law to those licensed to practice nursing
Ensure proper and timely records reporting in your department
Supervise and coordinate admissions, assessments, and care plans to assure accuracy and completeness
Serve as contact individual for family members and/or responsible parties under your department
Flex work schedule including on-call, weekends, holidays, evenings, or nights as dictated by the needs of the Community
Present a professional demeanor that communicates a corporate philosophy of service, goodwill, and genuine interest in each resident’s needs
Observe residents’ ability to perform daily ADL’s and social skills, communicate potential difficulties or opportunities to the appropriate team member
When called upon, participate in care planning and other meetings, formal and informal
Qualifications
Education and Requirements include the following:
Minimum of two years clinical nursing practice, long term care administration or supervision
State Nursing License
CPR/First Aid Certified
 We offer a competitive compensation package including:
Medical, dental, & vision benefits
401 (k) with generous company match
Vacation, Sick & Holidays
  Based in Portland, Oregon, Blue Harbor Senior Living is a growing senior living company, currently operating communities across the United States. Blue Harbor’s home office provides top-level support services for all of our senior living communities. The Wellness Nurse position presents an outstanding opportunity to join the team of our growing and dynamic organization.
 Blue Harbor Senior Living is an Equal Opportunity Employer."
40,Licensed Practical-Vocational Nurse - LVN,Avalon Health Care Group,"Madera, CA","Avalon Health Care is seeking a dependable, organized and dedicated Licensed Practical/Vocational Nurse to join our outstanding team! We have PRN positions available!
Under the supervision of the registered nurse, advanced practice registered nurse, licensed physician or other health care provider authorized by the state; the Licensed Practical/Vocational Nurse (LPN/LVN) will participate in the development, implementation and modification of the comprehensive plan of care for facility residents.  He/She will practice within the legal boundaries for practical nursing authorized by the state for the delivery of patient care and related services.
Candidates must have a current nursing license as well as a positive attitude! Today's aging population means there's a growing demand for healthcare professionals in post-acute care, and a wave of career opportunities available at Avalon Health Care!  
We are looking for individuals who embrace a reverence for life and a heart for healing. With enthusiasm and compassion, our Avalon family works with our patients and their families as well as with our communities to celebrate life every day!
If you seek to use your mind and your heart to improve lives on a daily basis, come join our team! We offer great challenges, a rewarding career and opportunities for advancement! 


Job Requirements:
Must hold and maintain a current license to practice as a Licensed Practical/Vocational Nurse in practicing state.
Demonstrates understanding that state and Federal rules and regulations govern the practices within the facility.
Ongoing pursuit of Continuing Education Credits in clinical subjects, management, personal growth and development.
Demonstrates working knowledge of infection control principles and practices.
Proven ability to communicate effectively and positively with staff, residents and family members.
Basic computer knowledge and ability with an aptitude to learn company software.
Must be capable of maintaining regular attendance.
Must meet all local health regulation and pass post-employment physical exam if required. This requirement also includes drug screening, criminal background investigation and reference inquiry.
Recent clinical experience, education, or specialty skills specific to geriatrics.
If interested, please apply directly or call Brenna Monsen, Healthcare Recruiter, for more information!
Thank you for your interest,

Brenna Monsen
801.325.0161
Healthcare Recruiter
INDN124"
41,Licensed Vocational Nurse,Genesis Healthcare,"Kingsburg, CA","Genesis is the nation's leading provider of healthcare services from short-term to long-term care and a wide variety of living options and professional clinical services. We are changing how care is delivered by bringing together people like you passionate - highly skilled and motivated to make a difference.

The Licensed Practical Nurse/ Licensed Vocational Nurse is a vitality specialist that helps change the lives of patients and residents each day. A LPN/LVN is responsible for providing a full range of nursing care in an interdisciplinary environment including:

* Resident Evaluation
* Care Planning
* Provision of Direct Patient Care
* Monitoring Patient Care provided by unlicensed staff
* Problem Solving
* Bedside Nursing
* Medication Administration
* Treatments


NLVN



REQUIREMENTS: * A graduate of an approved school for practical or vocational nursing is required and must be currently licensed as a LPN/LVN by the State Board of Nursing. * CPR Certification * Experience is preferred in rehabilitative or geriatric nursing.

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
