,0,1,2,3
10,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Folsom, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
11,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Fair Oaks, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
12,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Citrus Heights, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
13,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Granite Bay, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
14,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Roseville, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
15,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Galt, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
16,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Fair Oaks, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
17,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Sacramento, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
18,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Granite Bay, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
19,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Carmichael, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
20,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Rocklin, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
21,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Carmichael, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
22,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Loomis, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
23,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Elk Grove, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
24,Luxury Assisted Living Jobs - Resident Caregivers & CNAs,myCNAjobs,"Galt, CA","Luxury Assisted Living Jobs - Resident Caregivers & CNAs Offering full-time and part-time positions at large assisted living company in America. Rated as top place to work! Looking to join a leader in Assisted Living to grow your career? We employ thousands of associates nationwide and we're hiring our next great associates to work at our luxury assisted living community. Working for us is more than just working for a company, it is a calling. Make a difference in the lives of seniors while growing a meaningful and rewarding career. We believe you should be rewarded for your hard work. Here's what we have to offer you: Full Time & Part Time Hours Competitive Wages Flexible Scheduling Options Paid Time Off Education Reimbursement 401k Savings Retirement Plan Health Insurance for Full-time employees Paid Training Referral Bonuses Caregiver Recognition Programs With countless mentors and training programs, we'll grow your passions and invest in your professional development. Ranked Best Place to work for caregivers & CNAs by myCNAjobs.com Currently recruiting: Caregivers - No Certification Required Resident Aides - No Certification Required Certified Nursing Assistants / Certified Nurse Aide / CNAs CNA Resident Aides Certified Medication Assistant Job Requirements No experience required; positions available for both new and seasoned caregivers Ability to pass a background check Ability to pass a drug screen Ability to provide professional references Compassion - we're looking for reliable caregivers with a passion for service, family values, and a true desire to help the elderly EOE-(Equal Opportunity Employer) and drug-free workplace"
25,Caregiver/Home Care Aide/PCA/CNA,MissionCare,"Roseville, CA","Caregiver/Home Care Aide/PCA/CNA Be part of a team that really cares! Join us in helping seniors and disabled adults live independently in their own homes. Hiring caring, kind, and compassionate individuals whose calling is to make a difference in the lives of others. Essential Functions Provides personal care such as bathing, dressing, and grooming Prepares meals and snacks. May shop for groceries Provides companionship and assistance with hobbies Performs homemaking activities which include: vacuuming, dusting, sweeping or mopping floors, doing dishes, changing bed linens, doing laundry and cleaning bathrooms Positions Available for caregiver companions (sitters), certified nursing assistants, certified home health aides, home care aides, and personal care aides. Interviews held daily. Job Requirements Past caregiving experience is preferred but not required; we have a great training program in place Must have a sympathetic attitude towards the care of the sick, and the ability to deal effectively with the demands of the job A valid driver license or State ID"
26,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Folsom, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
27,Error loading,Error loading,Error loading,Error loading
28,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Citrus Heights, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
29,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Fair Oaks, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
30,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Granite Bay, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
31,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Elk Grove, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
32,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Roseville, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
33,Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules,MissionCare,"Rocklin, CA","Hiring Full-Time Caregivers (PCA/HHA/CNA/Companions) – Flex Schedules Openings for caregivers to work within a home care or assisted living setting. We are an approved training site – welcoming experienced caregivers and individuals with a caring heart that would like to learn how to care for the elderly and disabled. Hiring for three shift times – you choose! 7a-3:30 pm 3p-11:30 pm 11p-7:30 am As a caregiver, you receive: Competitive Pay Flexible Schedules Paid Mileage Supportive Staff invested in your growth Free training Referral Bonuses Weekly Pay & Direct Deposit Access to full medical and dental benefits"
